Time,Node_ID,Rel_ID,A_ID,B_ID,A_Gender,B_Gender,A_Age,B_Age,A_Is_Infected,B_Is_Infected,Did_Use_Condom,A_Num_Current_Rels,B_Num_Current_Rels,A_Is_Circumcised,B_Is_Circumcised,A_Has_CoInfection,B_Has_CoInfection,A_HIV_Infection_Stage,B_HIV_Infection_Stage,A_Is_On_ART,B_Is_On_ART
5,1,35,13331,493,MALE,FEMALE,31.5629,33.3214,0,0,0,1,1,0,0,0,0,-1,-1,0,0
5,1,65,13989,3403,MALE,FEMALE,49.4725,32.9821,0,0,0,1,1,0,0,0,0,-1,-1,0,0
5,1,65,13989,3403,MALE,FEMALE,49.4725,32.9821,0,0,0,1,1,0,0,0,0,-1,-1,0,0
5,1,37,15104,8231,MALE,FEMALE,27.4028,16.5781,1,1,0,1,1,0,0,0,0,-1,-1,0,0
5,1,37,15104,8231,MALE,FEMALE,27.4028,16.5781,1,1,0,1,1,0,0,0,0,-1,-1,0,0
5,1,59,15751,11520,MALE,FEMALE,28.2883,24.7457,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,1,1273,2604,MALE,FEMALE,34.2432,23.6563,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,1,1273,2604,MALE,FEMALE,34.2432,23.6563,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,1,1273,2604,MALE,FEMALE,34.2432,23.6563,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,54,2483,3098,MALE,FEMALE,21.627,23.1648,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,2,3604,12464,MALE,FEMALE,25.3497,18.283,1,1,0,1,1,0,0,0,0,-1,-1,0,0
6,1,62,4492,9144,MALE,FEMALE,17.4706,17.6007,1,1,0,1,1,0,0,0,0,-1,-1,0,0
6,1,43,4926,12094,MALE,FEMALE,21.6523,28.8719,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,4,5266,4781,MALE,FEMALE,20.2321,30.0066,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,19,6790,3657,MALE,FEMALE,41.5522,31.5613,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,6,7035,3781,MALE,FEMALE,36.7243,26.3964,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,7,7541,4017,MALE,FEMALE,15.106,20.093,1,1,0,1,1,0,0,0,0,-1,-1,0,0
6,1,20,8380,16021,MALE,FEMALE,47.5557,52.7091,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,41,10139,16315,MALE,FEMALE,26.8563,19.2101,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,77,10234,3716,MALE,FEMALE,27.6939,16.6578,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,69,10630,2544,MALE,FEMALE,26.4253,15.2691,0,1,0,1,1,0,0,0,0,-1,-1,0,0
6,1,71,11171,15359,MALE,FEMALE,23.8533,23.8645,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,74,11930,4352,MALE,FEMALE,51.5494,45.875,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,31,12663,15117,MALE,FEMALE,15.6813,18.2487,1,1,0,1,1,0,0,0,0,-1,-1,0,0
6,1,31,12663,15117,MALE,FEMALE,15.6813,18.2487,1,1,0,1,1,0,0,0,0,-1,-1,0,0
6,1,84,13017,14534,MALE,FEMALE,29.4331,22.7192,0,0,1,1,1,0,0,0,0,-1,-1,0,0
6,1,84,13017,14534,MALE,FEMALE,29.4331,22.7192,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,36,13614,1286,MALE,FEMALE,41.6425,28.7826,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,30,13860,5153,MALE,FEMALE,38.1413,35.4239,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,49,15239,6493,MALE,FEMALE,23.4068,24.531,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,59,15751,11520,MALE,FEMALE,28.291,24.7485,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,87,17181,14409,MALE,FEMALE,33.5982,31.5132,0,0,0,1,1,0,0,0,0,-1,-1,0,0
7,1,1,1273,2604,MALE,FEMALE,34.246,23.6591,0,0,0,1,1,0,0,0,0,-1,-1,0,0
7,1,27,1492,7304,MALE,FEMALE,33.2278,21.2111,0,0,0,1,1,0,0,0,0,-1,-1,0,0
7,1,27,1492,7304,MALE,FEMALE,33.2278,21.2111,0,0,0,1,1,0,0,0,0,-1,-1,0,0
7,1,11,1520,9522,MALE,FEMALE,27.7995,21.0877,0,0,1,1,1,0,0,0,0,-1,-1,0,0
7,1,67,2293,12462,MALE,FEMALE,39.6171,35.3796,0,0,1,1,1,0,0,0,0,-1,-1,0,0
7,1,54,2483,3098,MALE,FEMALE,21.6298,23.1675,0,0,0,1,1,0,0,0,0,-1,-1,0,0
7,1,61,4114,15317,MALE,FEMALE,34.8861,31.9689,0,0,0,1,1,0,0,0,0,-1,-1,0,0
7,1,55,5151,4695,MALE,FEMALE,26.9465,20.1173,0,0,0,1,1,0,0,0,0,-1,-1,0,0
7,1,63,6829,329,MALE,FEMALE,23.4555,16.6117,0,1,0,1,1,0,0,0,0,-1,-1,0,0
7,1,14,7338,5449,MALE,FEMALE,15.5493,23.5659,1,1,0,1,1,0,0,0,0,-1,-1,0,0
7,1,56,7960,14096,MALE,FEMALE,19.4519,15.5081,1,1,0,1,1,0,0,0,0,-1,-1,0,0
7,1,76,8197,6748,MALE,FEMALE,26.874,22.4955,0,0,0,1,1,0,0,0,0,-1,-1,0,0
7,1,64,9222,11647,MALE,FEMALE,16.6979,16.4151,1,1,0,1,1,0,0,0,0,-1,-1,0,0
7,1,83,9736,5869,MALE,FEMALE,24.6682,17.15,0,1,0,1,1,0,0,0,0,-1,-1,0,0
7,1,41,10139,16315,MALE,FEMALE,26.8591,19.2128,0,0,0,1,1,0,0,0,0,-1,-1,0,0
7,1,51,10376,10330,MALE,FEMALE,17.4624,16.1958,1,1,1,1,1,0,0,0,0,-1,-1,0,0
7,1,51,10376,10330,MALE,FEMALE,17.4624,16.1958,1,1,0,1,1,0,0,0,0,-1,-1,0,0
7,1,24,11146,16923,MALE,FEMALE,25.5449,17.7776,1,1,0,1,1,0,0,0,0,-1,-1,0,0
7,1,71,11171,15359,MALE,FEMALE,23.856,23.8673,0,0,0,1,1,0,0,0,0,-1,-1,0,0
7,1,28,11251,14859,MALE,FEMALE,26.0489,21.1396,0,0,0,1,1,0,0,0,0,-1,-1,0,0
7,1,73,11605,7030,MALE,FEMALE,26.252,19.7067,0,1,0,1,1,0,0,0,0,-1,-1,0,0
7,1,52,11906,4600,MALE,FEMALE,27.4943,21.6913,0,0,0,1,1,0,0,0,0,-1,-1,0,0
7,1,52,11906,4600,MALE,FEMALE,27.4943,21.6913,0,0,0,1,1,0,0,0,0,-1,-1,0,0
7,1,31,12663,15117,MALE,FEMALE,15.684,18.2514,1,1,1,1,1,0,0,0,0,-1,-1,0,0
7,1,78,14114,7029,MALE,FEMALE,18.1681,20.9482,1,0,1,1,1,0,0,0,0,-1,-1,0,0
7,1,37,15104,8231,MALE,FEMALE,27.4083,16.5836,1,1,0,1,1,0,0,0,0,-1,-1,0,0
7,1,38,15367,9633,MALE,FEMALE,27.3154,16.8426,0,0,0,1,1,0,0,0,0,-1,-1,0,0
7,1,38,15367,9633,MALE,FEMALE,27.3154,16.8426,0,0,0,1,1,0,0,0,0,-1,-1,0,0
7,1,59,15751,11520,MALE,FEMALE,28.2938,24.7512,0,0,0,1,1,0,0,0,0,-1,-1,0,0
7,1,59,15751,11520,MALE,FEMALE,28.2938,24.7512,0,0,0,1,1,0,0,0,0,-1,-1,0,0
7,1,79,16700,4705,MALE,FEMALE,31.2611,27.3941,0,0,0,1,1,0,0,0,0,-1,-1,0,0
8,1,33,67,9531,MALE,FEMALE,32.3288,28.9448,0,0,0,1,1,0,0,0,0,-1,-1,0,0
8,1,88,115,10642,MALE,FEMALE,27.324,23.2523,0,0,0,1,1,0,0,0,0,-1,-1,0,0
8,1,53,253,2926,MALE,FEMALE,18.1223,21.2192,1,0,0,1,1,0,0,0,0,-1,-1,0,0
8,1,34,1231,8640,MALE,FEMALE,28.2866,15.5479,0,0,1,1,1,0,0,0,0,-1,-1,0,0
8,1,40,1351,5487,MALE,FEMALE,29.952,27.8486,0,0,1,1,1,0,0,0,0,-1,-1,0,0
8,1,11,1520,9522,MALE,FEMALE,27.8022,21.0905,0,0,0,1,1,0,0,0,0,-1,-1,0,0
8,1,67,2293,12462,MALE,FEMALE,39.6198,35.3824,0,0,1,1,1,0,0,0,0,-1,-1,0,0
8,1,66,2530,577,MALE,FEMALE,63.7,60.0651,0,0,0,1,1,0,0,0,0,-1,-1,0,0
8,1,81,2663,15546,MALE,FEMALE,24.8229,21.2501,0,0,0,1,1,0,0,0,0,-1,-1,0,0
8,1,103,2721,9287,MALE,FEMALE,43.4508,25.608,0,0,0,1,1,0,0,0,0,-1,-1,0,0
8,1,82,2882,9836,MALE,FEMALE,32.4144,19.0437,0,1,0,1,1,0,0,0,0,-1,-1,0,0
8,1,45,3229,15757,MALE,FEMALE,26.368,20.8311,0,0,0,1,1,0,0,0,0,-1,-1,0,0
8,1,2,3604,12464,MALE,FEMALE,25.3552,18.2885,1,1,0,1,1,0,0,0,0,-1,-1,0,0
8,1,3,3642,15684,MALE,FEMALE,23.5135,19.544,1,1,0,1,1,0,0,0,0,-1,-1,0,0
8,1,61,4114,15317,MALE,FEMALE,34.8888,31.9716,0,0,0,1,1,0,0,0,0,-1,-1,0,0
8,1,62,4492,9144,MALE,FEMALE,17.4761,17.6062,1,1,0,1,1,0,0,0,0,-1,-1,0,0
8,1,68,4498,11505,MALE,FEMALE,26.9337,22.4031,0,0,0,1,1,0,0,0,0,-1,-1,0,0
8,1,55,5151,4695,MALE,FEMALE,26.9493,20.12,0,0,0,1,1,0,0,0,0,-1,-1,0,0
8,1,93,5749,1612,MALE,FEMALE,47.8547,45.7248,0,0,0,1,1,0,0,0,0,-1,-1,0,0
8,1,22,5844,13657,MALE,FEMALE,32.0715,26.5559,0,0,0,1,1,0,0,0,0,-1,-1,0,0
8,1,105,6641,15340,MALE,FEMALE,30.9926,25.174,0,0,0,1,1,0,0,0,0,-1,-1,0,0
8,1,19,6790,3657,MALE,FEMALE,41.5577,31.5667,0,0,0,1,1,0,0,0,0,-1,-1,0,0
8,1,63,6829,329,MALE,FEMALE,23.4583,16.6145,1,1,0,1,1,0,0,0,0,-1,-1,0,0
8,1,5,6915,62,MALE,FEMALE,24.3817,16.8407,1,1,0,1,1,0,0,0,0,-1,-1,0,0
8,1,56,7960,14096,MALE,FEMALE,19.4546,15.5109,1,1,0,1,1,0,0,0,0,-1,-1,0,0
8,1,56,7960,14096,MALE,FEMALE,19.4546,15.5109,1,1,0,1,1,0,0,0,0,-1,-1,0,0
8,1,64,9222,11647,MALE,FEMALE,16.7006,16.4178,1,1,0,1,1,0,0,0,0,-1,-1,0,0
8,1,9,9799,2178,MALE,FEMALE,22.9103,17.3001,0,1,0,1,1,0,0,0,0,-1,-1,0,0
8,1,23,10063,10688,MALE,FEMALE,23.6859,18.7827,1,1,0,1,1,0,0,0,0,-1,-1,0,0
8,1,41,10139,16315,MALE,FEMALE,26.8618,19.2156,0,0,0,1,1,0,0,0,0,-1,-1,0,0
8,1,77,10234,3716,MALE,FEMALE,27.6993,16.6633,0,0,0,1,1,0,0,0,0,-1,-1,0,0
8,1,95,11198,1270,MALE,FEMALE,44.0773,30.1027,0,0,0,1,1,0,0,0,0,-1,-1,0,0
8,1,95,11198,1270,MALE,FEMALE,44.0773,30.1027,0,0,0,1,1,0,0,0,0,-1,-1,0,0
8,1,28,11251,14859,MALE,FEMALE,26.0516,21.1424,0,0,0,1,1,0,0,0,0,-1,-1,0,0
8,1,31,12663,15117,MALE,FEMALE,15.6868,18.2542,1,1,0,1,1,0,0,0,0,-1,-1,0,0
8,1,37,15104,8231,MALE,FEMALE,27.411,16.5863,1,1,0,1,1,0,0,0,0,-1,-1,0,0
8,1,38,15367,9633,MALE,FEMALE,27.3182,16.8453,0,0,0,1,1,0,0,0,0,-1,-1,0,0
8,1,59,15751,11520,MALE,FEMALE,28.2965,24.754,0,0,0,1,1,0,0,0,0,-1,-1,0,0
8,1,39,15894,9475,MALE,FEMALE,28.2371,18.9257,1,1,0,1,1,0,0,0,0,-1,-1,0,0
8,1,79,16700,4705,MALE,FEMALE,31.2638,27.3968,0,0,0,1,1,0,0,0,0,-1,-1,0,0
8,1,25,17155,6136,MALE,FEMALE,53.6001,43.8832,0,0,0,1,1,0,0,0,0,-1,-1,0,0
8,1,87,17181,14409,MALE,FEMALE,33.6036,31.5186,0,0,0,1,1,0,0,0,0,-1,-1,0,0
9,1,88,115,10642,MALE,FEMALE,27.3267,23.255,0,0,0,1,1,0,0,0,0,-1,-1,0,0
9,1,96,897,11612,MALE,FEMALE,19.5438,17.8965,1,1,0,1,1,0,0,0,0,-1,-1,0,0
9,1,34,1231,8640,MALE,FEMALE,28.2894,15.5506,0,0,0,1,1,0,0,0,0,-1,-1,0,0
9,1,11,1520,9522,MALE,FEMALE,27.805,21.0932,0,0,0,1,1,0,0,0,0,-1,-1,0,0
9,1,50,1598,2101,MALE,FEMALE,30.9451,21.8972,0,0,0,1,1,0,0,0,0,-1,-1,0,0
9,1,44,1916,5567,MALE,FEMALE,17.7099,16.4592,1,1,0,1,1,0,0,0,0,-1,-1,0,0
9,1,97,2210,1543,MALE,FEMALE,43.7781,34.1521,0,0,0,1,1,0,0,0,0,-1,-1,0,0
9,1,66,2530,577,MALE,FEMALE,63.7028,60.0678,0,0,0,1,1,0,0,0,0,-1,-1,0,0
9,1,103,2721,9287,MALE,FEMALE,43.4535,25.6108,0,0,0,1,1,0,0,0,0,-1,-1,0,0
9,1,90,2919,14037,MALE,FEMALE,33.799,23.224,0,0,1,1,1,0,0,0,0,-1,-1,0,0
9,1,90,2919,14037,MALE,FEMALE,33.799,23.224,0,0,0,1,1,0,0,0,0,-1,-1,0,0
9,1,45,3229,15757,MALE,FEMALE,26.3708,20.8338,0,0,0,1,1,0,0,0,0,-1,-1,0,0
9,1,45,3229,15757,MALE,FEMALE,26.3708,20.8338,0,0,0,1,1,0,0,0,0,-1,-1,0,0
9,1,116,3498,101,MALE,FEMALE,19.9969,18.9022,1,1,0,1,1,0,0,0,0,-1,-1,0,0
9,1,104,4196,11855,MALE,FEMALE,32.5362,27.9628,0,0,1,1,1,0,0,0,0,-1,-1,0,0
9,1,68,4498,11505,MALE,FEMALE,26.9364,22.4058,0,0,0,1,1,0,0,0,0,-1,-1,0,0
9,1,55,5151,4695,MALE,FEMALE,26.952,20.1228,0,0,0,1,1,0,0,0,0,-1,-1,0,0
9,1,100,5176,4743,MALE,FEMALE,24.0915,27.3972,0,0,1,1,1,0,0,0,0,-1,-1,0,0
9,1,99,5421,15786,MALE,FEMALE,16.1562,17.3191,1,1,0,1,1,0,0,0,0,-1,-1,0,0
9,1,80,5550,8566,MALE,FEMALE,24.8476,18.5276,0,1,0,1,1,0,0,0,0,-1,-1,0,0
9,1,101,5687,12937,MALE,FEMALE,15.7542,24.5379,1,0,0,1,1,0,0,0,0,-1,-1,0,0
9,1,22,5844,13657,MALE,FEMALE,32.0742,26.5587,0,0,0,1,1,0,0,0,0,-1,-1,0,0
9,1,22,5844,13657,MALE,FEMALE,32.0742,26.5587,0,0,0,1,1,0,0,0,0,-1,-1,0,0
9,1,22,5844,13657,MALE,FEMALE,32.0742,26.5587,0,0,0,1,1,0,0,0,0,-1,-1,0,0
9,1,115,6324,2359,MALE,FEMALE,34.3855,31.5033,0,0,0,1,1,0,0,0,0,-1,-1,0,0
9,1,7,7541,4017,MALE,FEMALE,15.1142,20.1013,1,1,0,1,1,0,0,0,0,-1,-1,0,0
9,1,75,7869,9506,MALE,FEMALE,41.0082,28.7755,0,0,0,1,1,0,0,0,0,-1,-1,0,0
9,1,75,7869,9506,MALE,FEMALE,41.0082,28.7755,0,0,0,1,1,0,0,0,0,-1,-1,0,0
9,1,76,8197,6748,MALE,FEMALE,26.8795,22.501,0,0,0,1,1,0,0,0,0,-1,-1,0,0
9,1,20,8380,16021,MALE,FEMALE,47.5639,52.7173,0,0,0,1,1,0,0,0,0,-1,-1,0,0
9,1,17,8949,11286,MALE,FEMALE,16.8695,16.5629,1,1,0,1,1,0,0,0,0,-1,-1,0,0
9,1,23,10063,10688,MALE,FEMALE,23.6887,18.7854,1,1,0,1,1,0,0,0,0,-1,-1,0,0
9,1,23,10063,10688,MALE,FEMALE,23.6887,18.7854,1,1,0,1,1,0,0,0,0,-1,-1,0,0
9,1,70,10764,5674,MALE,FEMALE,29.8397,29.7249,0,0,0,1,1,0,0,0,0,-1,-1,0,0
9,1,24,11146,16923,MALE,FEMALE,25.5504,17.7831,1,1,0,1,1,0,0,0,0,-1,-1,0,0
9,1,71,11171,15359,MALE,FEMALE,23.8615,23.8728,0,0,0,1,1,0,0,0,0,-1,-1,0,0
9,1,52,11906,4600,MALE,FEMALE,27.4997,21.6968,0,0,0,1,1,0,0,0,0,-1,-1,0,0
9,1,52,11906,4600,MALE,FEMALE,27.4997,21.6968,0,0,0,1,1,0,0,0,0,-1,-1,0,0
9,1,26,11950,4315,MALE,FEMALE,41.0871,34.3819,0,0,0,1,1,0,0,0,0,-1,-1,0,0
9,1,31,12663,15117,MALE,FEMALE,15.6895,18.2569,1,1,0,1,1,0,0,0,0,-1,-1,0,0
9,1,57,13166,15078,MALE,FEMALE,26.1609,15.9663,0,1,0,1,1,0,0,0,0,-1,-1,0,0
