Time, IndividualID, AgeYears, Gender, From_NodeID, To_NodeID, MigrationType, Event,IsInfected, Rel_ID, NumCoitalActs, IsDiscordant, HasMigrated, RelationshipType, RelationshipState, PartnerID, Male_NodeID, Female_NodeID
12,119,20.0861,F,4,0,N/A,STIPostImmigrating,0,19,2,0,1,TRANSITORY,PAUSED,101,0,4
13,313,20.2327,F,4,3,local,STIPreEmigrating,0,9,3,0,0,TRANSITORY,PAUSED,290,0,4
13,313,20.2327,F,3,0,N/A,STIPostImmigrating,0,9,3,0,1,TRANSITORY,PAUSED,290,0,3
14,222,20.6165,F,1,3,local,STIPreEmigrating,0,26,2,0,0,INFORMAL,PAUSED,28,0,1
14,222,20.6165,F,3,0,N/A,STIPostImmigrating,0,26,2,0,1,INFORMAL,PAUSED,28,0,3
16,330,21.6823,M,4,3,local,STIPreEmigrating,0,3,7,0,0,TRANSITORY,PAUSED,269,4,0
16,337,23.4829,M,4,2,local,STIPreEmigrating,0,30,3,0,0,TRANSITORY,PAUSED,287,4,0
16,337,23.4829,M,2,0,N/A,STIPostImmigrating,0,30,3,0,1,TRANSITORY,PAUSED,287,2,0
16,330,21.6823,M,3,0,N/A,STIPostImmigrating,0,3,7,0,1,TRANSITORY,PAUSED,269,3,0
17,313,20.2436,F,3,4,local,STIPreEmigrating,0,9,3,0,1,TRANSITORY,PAUSED,290,0,0
17,313,20.2436,F,4,0,N/A,STIPostImmigrating,0,9,3,0,0,TRANSITORY,NORMAL,290,4,4
18,287,18.3473,F,4,3,local,STIPreEmigrating,0,30,3,0,0,TRANSITORY,PAUSED,337,0,0
18,311,23.2818,M,4,2,local,STIPreEmigrating,0,20,4,0,0,TRANSITORY,PAUSED,300,4,0
18,311,23.2818,M,2,0,N/A,STIPostImmigrating,0,20,4,0,1,TRANSITORY,PAUSED,300,2,0
18,287,18.3473,F,3,0,N/A,STIPostImmigrating,0,30,3,0,1,TRANSITORY,PAUSED,337,0,3
19,130,29.1429,M,2,3,local,STIPreEmigrating,0,41,4,0,0,INFORMAL,PAUSED,143,2,0
19,61,18.4675,M,1,4,local,STIPreEmigrating,0,34,2,0,0,TRANSITORY,PAUSED,316,1,0
19,61,18.4675,M,4,0,N/A,STIPostImmigrating,0,34,2,0,1,TRANSITORY,PAUSED,316,4,0
19,130,29.1429,M,3,0,N/A,STIPostImmigrating,0,41,4,0,1,INFORMAL,PAUSED,143,3,0
20,296,51.8534,F,4,2,local,STIPreEmigrating,0,38,3,0,0,MARITAL,PAUSED,326,0,4
20,296,51.8534,F,2,0,N/A,STIPostImmigrating,0,38,3,0,1,MARITAL,PAUSED,326,0,2
22,313,20.2573,F,4,2,local,STIPreEmigrating,0,9,5,0,0,TRANSITORY,PAUSED,290,0,4
22,247,54.6943,M,3,2,local,STIPreEmigrating,0,11,14,0,0,MARITAL,PAUSED,205,3,0
22,247,54.6943,M,2,0,N/A,STIPostImmigrating,0,11,14,0,1,MARITAL,PAUSED,205,2,0
22,313,20.2573,F,2,0,N/A,STIPostImmigrating,0,9,5,0,1,TRANSITORY,PAUSED,290,0,2
24,177,26.4425,F,3,2,local,STIPreEmigrating,0,39,4,0,0,INFORMAL,PAUSED,258,0,3
24,177,26.4425,F,2,0,N/A,STIPostImmigrating,0,39,4,0,1,INFORMAL,PAUSED,258,0,2
25,86,20.327,M,1,4,local,STIPreEmigrating,0,7,6,0,0,TRANSITORY,PAUSED,79,1,0
25,86,20.327,M,4,0,N/A,STIPostImmigrating,0,7,6,0,1,TRANSITORY,PAUSED,79,4,0
26,222,20.6494,F,3,1,local,STIPreEmigrating,0,26,2,0,1,INFORMAL,PAUSED,28,0,0
26,67,46.0158,F,1,4,local,STIPreEmigrating,0,28,0,0,0,MARITAL,PAUSED,66,0,0
26,67,46.0158,F,4,0,N/A,STIPostImmigrating,0,28,0,0,1,MARITAL,PAUSED,66,0,4
26,222,20.6494,F,1,0,N/A,STIPostImmigrating,0,26,2,0,0,INFORMAL,NORMAL,28,1,1
27,290,26.6643,M,4,3,local,STIPreEmigrating,0,9,5,0,0,TRANSITORY,PAUSED,313,0,0
27,121,28.8153,F,2,3,local,STIPreEmigrating,0,22,7,0,0,INFORMAL,PAUSED,114,0,2
27,121,28.8153,F,3,0,N/A,STIPostImmigrating,0,22,7,0,1,INFORMAL,PAUSED,114,0,3
27,290,26.6643,M,3,0,N/A,STIPostImmigrating,0,9,5,0,1,TRANSITORY,PAUSED,313,3,0
28,264,44.2278,M,4,3,local,STIPreEmigrating,0,32,8,0,0,MARITAL,PAUSED,299,4,0
28,244,28.8456,F,3,4,local,STIPreEmigrating,0,44,2,0,0,TRANSITORY,PAUSED,190,0,3
28,125,48.8768,F,2,4,local,STIPreEmigrating,0,29,3,0,0,MARITAL,PAUSED,151,0,2
28,247,54.7108,M,2,3,local,STIPreEmigrating,0,11,14,0,1,MARITAL,PAUSED,205,0,0
28,60,58.5664,F,1,2,local,STIPreEmigrating,0,45,1,0,0,MARITAL,PAUSED,77,0,1
28,60,58.5664,F,2,0,N/A,STIPostImmigrating,0,45,1,0,1,MARITAL,PAUSED,77,0,2
28,247,54.7108,M,3,0,N/A,STIPostImmigrating,0,11,14,0,0,MARITAL,NORMAL,205,3,3
28,125,48.8768,F,4,0,N/A,STIPostImmigrating,0,29,3,0,1,MARITAL,PAUSED,151,0,4
28,244,28.8456,F,4,0,N/A,STIPostImmigrating,0,44,2,0,1,TRANSITORY,PAUSED,190,0,4
28,264,44.2278,M,3,0,N/A,STIPostImmigrating,0,32,8,0,1,MARITAL,PAUSED,299,3,0
29,323,47.269,F,4,3,local,STIPreEmigrating,0,42,6,0,0,MARITAL,PAUSED,110,0,4
29,323,47.269,F,3,0,N/A,STIPostImmigrating,0,42,6,0,1,MARITAL,PAUSED,110,0,3
30,120,19.8788,F,2,4,local,STIPreEmigrating,0,5,2,0,0,TRANSITORY,PAUSED,123,0,0
30,313,20.2792,F,2,4,local,STIPreEmigrating,0,9,5,0,1,TRANSITORY,PAUSED,290,0,0
30,313,20.2792,F,4,0,N/A,STIPostImmigrating,0,9,5,0,1,TRANSITORY,PAUSED,290,0,4
30,120,19.8788,F,4,0,N/A,STIPostImmigrating,0,5,2,0,1,TRANSITORY,PAUSED,123,0,4
31,247,54.719,M,3,1,local,STIPreEmigrating,0,11,15,0,0,MARITAL,PAUSED,205,3,0
31,58,47.0769,M,1,2,local,STIPreEmigrating,0,46,4,0,0,MARITAL,PAUSED,14,1,0
31,58,47.0769,M,2,0,N/A,STIPostImmigrating,0,46,4,0,1,MARITAL,PAUSED,14,2,0
31,247,54.719,M,1,0,N/A,STIPostImmigrating,0,11,15,0,1,MARITAL,PAUSED,205,1,0
32,249,34.4944,M,3,2,local,STIPreEmigrating,0,12,16,0,0,MARITAL,PAUSED,212,3,0
32,65,22.4272,F,1,3,local,STIPreEmigrating,0,23,10,0,0,TRANSITORY,PAUSED,46,0,1
32,65,22.4272,F,3,0,N/A,STIPostImmigrating,0,23,10,0,1,TRANSITORY,PAUSED,46,0,3
32,249,34.4944,M,2,0,N/A,STIPostImmigrating,0,12,16,0,1,MARITAL,PAUSED,212,2,0
34,282,31.289,M,4,1,local,STIPreEmigrating,0,2,11,0,0,TRANSITORY,PAUSED,331,4,0
34,233,51.5215,M,4,3,local,STIPreEmigrating,0,21,0,0,1,MARITAL,PAUSED,184,0,0
34,233,51.5215,M,3,0,N/A,STIPostImmigrating,0,21,0,0,0,MARITAL,NORMAL,184,3,3
34,282,31.289,M,1,0,N/A,STIPostImmigrating,0,2,11,0,1,TRANSITORY,PAUSED,331,1,0
35,7,29.6831,F,1,2,local,STIPreEmigrating,0,1,10,0,0,INFORMAL,PAUSED,43,0,1
35,7,29.6831,F,2,0,N/A,STIPostImmigrating,0,1,10,0,1,INFORMAL,PAUSED,43,0,2
36,184,44.1082,F,3,2,local,STIPreEmigrating,0,21,1,0,0,MARITAL,PAUSED,233,0,3
36,184,44.1082,F,2,0,N/A,STIPostImmigrating,0,21,1,0,1,MARITAL,PAUSED,233,0,2
37,229,48.4634,M,3,4,local,STIPreEmigrating,0,17,0,0,0,MARITAL,PAUSED,194,0,0
37,229,48.4634,M,4,0,N/A,STIPostImmigrating,0,17,0,0,1,MARITAL,PAUSED,194,4,0
38,264,44.2552,M,3,4,local,STIPreEmigrating,0,32,8,0,1,MARITAL,PAUSED,299,0,0
38,112,19.1482,F,2,3,local,STIPreEmigrating,0,18,6,0,0,TRANSITORY,PAUSED,163,0,2
38,112,19.1482,F,3,0,N/A,STIPostImmigrating,0,18,6,0,1,TRANSITORY,PAUSED,163,0,3
38,264,44.2552,M,4,0,N/A,STIPostImmigrating,0,32,8,0,0,MARITAL,NORMAL,299,4,4
40,299,39.7433,F,4,1,local,STIPreEmigrating,0,32,8,0,0,MARITAL,PAUSED,264,0,4
40,110,51.8425,M,4,2,local,STIPreEmigrating,0,42,6,0,0,MARITAL,PAUSED,323,0,0
40,339,21.6062,M,4,2,local,STIPreEmigrating,0,10,21,0,0,INFORMAL,PAUSED,284,4,0
40,113,33.4314,M,2,3,local,STIPreEmigrating,0,6,12,0,0,INFORMAL,PAUSED,152,2,0
40,28,27.6148,M,1,2,local,STIPreEmigrating,0,26,4,0,0,INFORMAL,PAUSED,222,1,0
40,28,27.6148,M,2,0,N/A,STIPostImmigrating,0,26,4,0,1,INFORMAL,PAUSED,222,2,0
40,113,33.4314,M,3,0,N/A,STIPostImmigrating,0,6,12,0,1,INFORMAL,PAUSED,152,3,0
40,339,21.6062,M,2,0,N/A,STIPostImmigrating,0,10,21,0,1,INFORMAL,PAUSED,284,2,0
40,110,51.8425,M,2,0,N/A,STIPostImmigrating,0,42,6,0,1,MARITAL,PAUSED,323,2,0
40,299,39.7433,F,1,0,N/A,STIPostImmigrating,0,32,8,0,1,MARITAL,PAUSED,264,0,1
41,315,54.1832,F,4,1,local,STIPreEmigrating,0,33,15,0,0,MARITAL,PAUSED,333,0,4
41,129,22.7891,M,2,1,local,STIPreEmigrating,0,25,12,0,0,TRANSITORY,PAUSED,13,2,0
41,163,29.1816,M,2,1,local,STIPreEmigrating,0,18,6,0,0,TRANSITORY,PAUSED,112,0,0
41,282,31.3082,M,1,4,local,STIPreEmigrating,0,2,11,0,1,TRANSITORY,PAUSED,331,0,0
41,282,31.3082,M,4,0,N/A,STIPostImmigrating,0,2,11,0,0,TRANSITORY,NORMAL,331,4,4
41,163,29.1816,M,1,0,N/A,STIPostImmigrating,0,18,6,0,1,TRANSITORY,PAUSED,112,1,0
41,129,22.7891,M,1,0,N/A,STIPostImmigrating,0,25,12,0,1,TRANSITORY,PAUSED,13,1,0
41,315,54.1832,F,1,0,N/A,STIPostImmigrating,0,33,15,0,1,MARITAL,PAUSED,333,0,1
42,152,35.0604,F,2,4,local,STIPreEmigrating,0,6,12,0,0,INFORMAL,PAUSED,113,0,0
42,152,35.0604,F,4,0,N/A,STIPostImmigrating,0,6,12,0,1,INFORMAL,PAUSED,113,0,4
45,65,22.4628,F,3,1,local,STIPreEmigrating,0,23,10,0,1,TRANSITORY,PAUSED,46,0,0
45,129,22.8001,M,1,2,local,STIPreEmigrating,0,25,12,0,1,TRANSITORY,PAUSED,13,0,0
45,111,29.6559,M,1,2,local,STIPreEmigrating,0,8,0,0,0,INFORMAL,PAUSED,62,0,0
45,111,29.6559,M,2,0,N/A,STIPostImmigrating,0,8,0,0,1,INFORMAL,PAUSED,62,2,0
45,129,22.8001,M,2,0,N/A,STIPostImmigrating,0,25,12,0,0,TRANSITORY,NORMAL,13,2,2
45,65,22.4628,F,1,0,N/A,STIPostImmigrating,0,23,10,0,0,TRANSITORY,NORMAL,46,1,1
46,258,29.5227,M,3,1,local,STIPreEmigrating,0,39,4,0,0,INFORMAL,PAUSED,177,0,0
46,110,51.8589,M,2,3,local,STIPreEmigrating,0,42,6,0,1,MARITAL,PAUSED,323,0,0
46,53,43.2559,F,1,4,local,STIPreEmigrating,0,50,1,0,0,MARITAL,PAUSED,34,0,1
46,53,43.2559,F,4,0,N/A,STIPostImmigrating,0,50,1,0,1,MARITAL,PAUSED,34,0,4
46,110,51.8589,M,3,0,N/A,STIPostImmigrating,0,42,6,0,1,MARITAL,NORMAL,323,3,3
46,258,29.5227,M,1,0,N/A,STIPostImmigrating,0,39,4,0,1,INFORMAL,PAUSED,177,1,0
47,311,23.3612,M,2,4,local,STIPreEmigrating,0,20,4,0,1,TRANSITORY,PAUSED,300,0,0
47,311,23.3612,M,4,0,N/A,STIPostImmigrating,0,20,4,0,0,TRANSITORY,NORMAL,300,4,4
48,114,33.7699,M,2,4,local,STIPreEmigrating,0,22,7,0,0,INFORMAL,PAUSED,121,0,0
48,114,33.7699,M,4,0,N/A,STIPostImmigrating,0,22,7,0,1,INFORMAL,PAUSED,121,4,0
49,43,23.5108,M,1,4,local,STIPreEmigrating,0,1,10,0,0,INFORMAL,PAUSED,7,0,0
49,43,23.5108,M,4,0,N/A,STIPostImmigrating,0,1,10,0,1,INFORMAL,PAUSED,7,4,0
50,152,35.0823,F,4,2,local,STIPreEmigrating,0,6,12,0,1,INFORMAL,PAUSED,113,0,0
50,205,50.7325,F,3,1,local,STIPreEmigrating,0,11,15,0,0,MARITAL,PAUSED,247,0,0
50,205,50.7325,F,1,0,N/A,STIPostImmigrating,0,11,15,0,1,MARITAL,NORMAL,247,1,1
50,152,35.0823,F,2,0,N/A,STIPostImmigrating,0,6,12,0,1,INFORMAL,PAUSED,113,0,2
51,331,17.8922,F,4,1,local,STIPreEmigrating,0,2,15,0,0,TRANSITORY,PAUSED,282,0,4
51,140,47.081,F,2,1,local,STIPreEmigrating,0,37,20,0,0,MARITAL,PAUSED,270,0,2
51,143,26.9729,F,2,3,local,STIPreEmigrating,0,41,4,0,0,INFORMAL,PAUSED,130,0,0
51,143,26.9729,F,3,0,N/A,STIPostImmigrating,0,41,4,0,1,INFORMAL,NORMAL,130,3,3
51,140,47.081,F,1,0,N/A,STIPostImmigrating,0,37,20,0,1,MARITAL,PAUSED,270,0,1
51,331,17.8922,F,1,0,N/A,STIPostImmigrating,0,2,15,0,1,TRANSITORY,PAUSED,282,0,1
52,233,51.5708,M,3,4,local,STIPreEmigrating,0,21,1,0,0,MARITAL,PAUSED,184,0,0
52,89,44.6088,M,2,4,local,STIPreEmigrating,0,14,9,0,0,MARITAL,PAUSED,141,2,0
52,89,44.6088,M,4,0,N/A,STIPostImmigrating,0,14,9,0,1,MARITAL,PAUSED,141,4,0
52,233,51.5708,M,4,0,N/A,STIPostImmigrating,0,21,1,0,1,MARITAL,PAUSED,184,4,0
56,130,29.2442,M,3,2,local,STIPreEmigrating,0,41,6,0,1,INFORMAL,PAUSED,143,3,0
56,130,29.2442,M,2,0,N/A,STIPostImmigrating,0,41,6,0,1,INFORMAL,PAUSED,143,2,0
58,313,20.356,F,4,3,local,STIPreEmigrating,0,9,5,0,1,TRANSITORY,PAUSED,290,0,0
58,229,48.5209,M,4,3,local,STIPreEmigrating,0,17,0,0,1,MARITAL,PAUSED,194,0,0
58,212,34.4338,F,3,2,local,STIPreEmigrating,0,12,16,0,0,MARITAL,PAUSED,249,0,0
58,212,34.4338,F,2,0,N/A,STIPostImmigrating,0,12,16,0,1,MARITAL,NORMAL,249,2,2
58,229,48.5209,M,3,0,N/A,STIPostImmigrating,0,17,0,0,1,MARITAL,PAUSED,194,3,0
58,313,20.356,F,3,0,N/A,STIPostImmigrating,0,9,5,0,1,TRANSITORY,NORMAL,290,3,3
59,337,23.6007,M,2,4,local,STIPreEmigrating,0,30,3,0,1,TRANSITORY,PAUSED,287,0,0
59,337,23.6007,M,4,0,N/A,STIPostImmigrating,0,30,3,0,1,TRANSITORY,PAUSED,287,4,0
60,79,23.8773,F,1,2,local,STIPreEmigrating,0,7,6,0,0,TRANSITORY,PAUSED,86,0,0
60,79,23.8773,F,2,0,N/A,STIPostImmigrating,0,7,6,0,1,TRANSITORY,PAUSED,86,0,2
62,27,40.8176,F,1,2,local,STIPreEmigrating,0,40,17,0,0,MARITAL,PAUSED,1,0,1
62,27,40.8176,F,2,0,N/A,STIPostImmigrating,0,40,17,0,1,MARITAL,PAUSED,1,0,2
63,309,41.4081,M,4,3,local,STIPreEmigrating,0,55,1,0,0,MARITAL,PAUSED,102,4,0
63,132,40.2128,F,2,3,local,STIPreEmigrating,0,15,1,0,0,MARITAL,PAUSED,156,0,0
63,132,40.2128,F,3,0,N/A,STIPostImmigrating,0,15,1,0,1,MARITAL,PAUSED,156,0,3
63,309,41.4081,M,3,0,N/A,STIPostImmigrating,0,55,1,0,1,MARITAL,PAUSED,102,3,0
65,296,51.9767,F,2,4,local,STIPreEmigrating,0,38,3,0,1,MARITAL,PAUSED,326,0,0
65,296,51.9767,F,4,0,N/A,STIPostImmigrating,0,38,3,0,0,MARITAL,NORMAL,326,4,4
67,304,35.9477,F,4,1,local,STIPreEmigrating,0,48,15,0,0,INFORMAL,PAUSED,32,0,4
67,299,39.8173,F,1,4,local,STIPreEmigrating,0,32,8,0,1,MARITAL,PAUSED,264,0,0
67,299,39.8173,F,4,0,N/A,STIPostImmigrating,0,32,8,0,0,MARITAL,NORMAL,264,4,4
67,304,35.9477,F,1,0,N/A,STIPostImmigrating,0,48,15,0,1,INFORMAL,PAUSED,32,0,1
68,91,24.689,M,2,4,local,STIPreEmigrating,0,13,18,0,0,TRANSITORY,PAUSED,106,2,0
68,91,24.689,M,4,0,N/A,STIPostImmigrating,0,13,18,0,1,TRANSITORY,PAUSED,106,4,0
70,200,60.1245,M,4,3,local,STIPreEmigrating,0,47,19,0,0,MARITAL,PAUSED,278,4,0
70,151,49.8682,M,2,3,local,STIPreEmigrating,0,29,3,0,0,MARITAL,PAUSED,125,0,0
70,8,25.2001,M,1,3,local,STIPreEmigrating,0,24,25,0,0,INFORMAL,PAUSED,21,1,0
70,8,25.2001,M,3,0,N/A,STIPostImmigrating,0,24,25,0,1,INFORMAL,PAUSED,21,3,0
70,151,49.8682,M,3,0,N/A,STIPostImmigrating,0,29,3,0,1,MARITAL,PAUSED,125,3,0
70,200,60.1245,M,3,0,N/A,STIPostImmigrating,0,47,19,0,1,MARITAL,PAUSED,278,3,0
71,101,24.4172,M,2,1,local,STIPreEmigrating,0,19,2,0,0,TRANSITORY,PAUSED,119,0,0
71,247,54.8286,M,1,3,local,STIPreEmigrating,0,11,20,0,1,MARITAL,PAUSED,205,1,0
71,247,54.8286,M,3,0,N/A,STIPostImmigrating,0,11,20,0,1,MARITAL,PAUSED,205,3,0
71,101,24.4172,M,1,0,N/A,STIPostImmigrating,0,19,2,0,1,TRANSITORY,PAUSED,119,1,0
73,333,53.9869,M,4,3,local,STIPreEmigrating,0,33,15,0,0,MARITAL,PAUSED,315,0,0
73,333,53.9869,M,3,0,N/A,STIPostImmigrating,0,33,15,0,1,MARITAL,PAUSED,315,3,0
75,294,19.8453,M,4,3,local,STIPreEmigrating,0,31,26,0,0,TRANSITORY,PAUSED,292,4,0
75,296,52.0041,F,4,1,local,STIPreEmigrating,0,38,4,0,0,MARITAL,PAUSED,326,0,4
75,296,52.0041,F,1,0,N/A,STIPostImmigrating,0,38,4,0,1,MARITAL,PAUSED,326,0,1
75,294,19.8453,M,3,0,N/A,STIPostImmigrating,0,31,26,0,1,TRANSITORY,PAUSED,292,3,0
76,294,19.848,M,3,4,local,STIPreEmigrating,0,31,26,0,1,TRANSITORY,PAUSED,292,0,0
76,294,19.848,M,4,0,N/A,STIPostImmigrating,0,31,26,0,0,TRANSITORY,NORMAL,292,4,4
77,278,56.0767,F,4,1,local,STIPreEmigrating,0,47,19,0,0,MARITAL,PAUSED,200,0,0
77,278,56.0767,F,1,0,N/A,STIPostImmigrating,0,47,19,0,1,MARITAL,PAUSED,200,0,1
78,174,53.7237,F,3,2,local,STIPreEmigrating,0,60,3,0,0,MARITAL,PAUSED,221,0,3
78,174,53.7237,F,2,0,N/A,STIPostImmigrating,0,60,3,0,1,MARITAL,PAUSED,221,0,2
79,138,33.858,M,2,4,local,STIPreEmigrating,0,35,20,0,0,MARITAL,PAUSED,147,2,0
79,138,33.858,M,4,0,N/A,STIPostImmigrating,0,35,20,0,1,MARITAL,PAUSED,147,4,0
80,94,49.8148,F,4,2,local,STIPreEmigrating,0,53,12,0,0,MARITAL,PAUSED,273,0,4
80,51,18.21,F,4,1,local,STIPreEmigrating,0,64,0,0,0,TRANSITORY,PAUSED,61,0,4
80,46,19.6937,M,1,4,local,STIPreEmigrating,0,23,31,0,0,TRANSITORY,PAUSED,65,1,0
80,46,19.6937,M,4,0,N/A,STIPostImmigrating,0,23,31,0,1,TRANSITORY,PAUSED,65,4,0
80,51,18.21,F,1,0,N/A,STIPostImmigrating,0,64,0,0,1,TRANSITORY,PAUSED,61,0,1
80,94,49.8148,F,2,0,N/A,STIPostImmigrating,0,53,12,0,1,MARITAL,PAUSED,273,0,2
81,310,46.8311,F,3,4,local,STIPreEmigrating,0,59,5,0,0,MARITAL,PAUSED,217,0,3
81,27,40.8696,F,2,1,local,STIPreEmigrating,0,40,17,0,1,MARITAL,PAUSED,1,0,0
81,315,54.2928,F,1,4,local,STIPreEmigrating,0,33,15,0,1,MARITAL,PAUSED,333,0,0
81,315,54.2928,F,4,0,N/A,STIPostImmigrating,0,33,15,0,1,MARITAL,PAUSED,333,0,4
81,27,40.8696,F,1,0,N/A,STIPostImmigrating,0,40,17,0,0,MARITAL,NORMAL,1,1,1
81,310,46.8311,F,4,0,N/A,STIPostImmigrating,0,59,5,0,1,MARITAL,PAUSED,217,0,4
82,138,33.8663,M,4,2,local,STIPreEmigrating,0,35,20,0,1,MARITAL,PAUSED,147,0,0
82,132,40.2649,F,3,2,local,STIPreEmigrating,0,15,1,0,1,MARITAL,PAUSED,156,0,0
82,180,25.9224,M,2,3,local,STIPreEmigrating,0,61,2,0,0,INFORMAL,PAUSED,23,2,0
82,180,25.9224,M,3,0,N/A,STIPostImmigrating,0,61,2,0,1,INFORMAL,PAUSED,23,3,0
82,132,40.2649,F,2,0,N/A,STIPostImmigrating,0,15,1,0,1,MARITAL,PAUSED,156,0,2
82,138,33.8663,M,2,0,N/A,STIPostImmigrating,0,35,20,0,0,MARITAL,NORMAL,147,2,2
83,314,18.4907,M,4,1,local,STIPreEmigrating,0,51,10,0,0,TRANSITORY,PAUSED,274,4,0
83,314,18.4907,M,1,0,N/A,STIPostImmigrating,0,51,10,0,1,TRANSITORY,PAUSED,274,1,0
85,334,24.7207,F,4,2,local,STIPreEmigrating,0,4,36,0,0,INFORMAL,PAUSED,76,0,4
85,31,58.259,M,1,3,local,STIPreEmigrating,0,27,1,0,0,MARITAL,PAUSED,75,0,0
85,31,58.259,M,3,0,N/A,STIPostImmigrating,0,27,1,0,1,MARITAL,PAUSED,75,3,0
85,334,24.7207,F,2,0,N/A,STIPostImmigrating,0,4,36,0,1,INFORMAL,PAUSED,76,0,2
86,66,50.6634,M,3,1,local,STIPreEmigrating,0,28,0,0,1,MARITAL,PAUSED,67,0,0
86,113,33.5574,M,3,2,local,STIPreEmigrating,0,6,12,0,1,INFORMAL,PAUSED,152,0,0
86,287,18.5336,F,3,4,local,STIPreEmigrating,0,30,3,0,1,TRANSITORY,PAUSED,337,0,0
86,1,44.7689,M,1,2,local,STIPreEmigrating,0,40,20,0,0,MARITAL,PAUSED,27,1,0
86,224,22.419,M,1,3,local,STIPreEmigrating,0,52,19,0,0,TRANSITORY,PAUSED,316,1,0
86,224,22.419,M,3,0,N/A,STIPostImmigrating,0,52,19,0,1,TRANSITORY,PAUSED,316,3,0
86,1,44.7689,M,2,0,N/A,STIPostImmigrating,0,40,20,0,1,MARITAL,PAUSED,27,2,0
86,287,18.5336,F,4,0,N/A,STIPostImmigrating,0,30,3,0,1,TRANSITORY,NORMAL,337,4,4
86,113,33.5574,M,2,0,N/A,STIPostImmigrating,0,6,12,0,1,INFORMAL,NORMAL,152,2,2
86,66,50.6634,M,1,0,N/A,STIPostImmigrating,0,28,0,0,1,MARITAL,PAUSED,67,1,0
87,304,36.0025,F,1,4,local,STIPreEmigrating,0,48,15,0,1,INFORMAL,PAUSED,32,0,0
87,304,36.0025,F,4,0,N/A,STIPostImmigrating,0,48,15,0,0,INFORMAL,NORMAL,32,4,4
89,287,18.5418,F,4,3,local,STIPreEmigrating,0,30,5,0,1,TRANSITORY,PAUSED,337,0,4
89,221,58.8737,M,3,4,local,STIPreEmigrating,0,60,3,0,0,MARITAL,PAUSED,174,0,0
89,106,21.4896,F,2,1,local,STIPreEmigrating,0,13,18,0,0,TRANSITORY,PAUSED,91,0,0
89,205,50.8393,F,1,3,local,STIPreEmigrating,0,11,20,0,1,MARITAL,PAUSED,247,0,0
89,205,50.8393,F,3,0,N/A,STIPostImmigrating,0,11,20,0,1,MARITAL,NORMAL,247,3,3
89,106,21.4896,F,1,0,N/A,STIPostImmigrating,0,13,18,0,1,TRANSITORY,PAUSED,91,0,1
89,221,58.8737,M,4,0,N/A,STIPostImmigrating,0,60,3,0,1,MARITAL,PAUSED,174,4,0
89,287,18.5418,F,3,0,N/A,STIPostImmigrating,0,30,5,0,1,TRANSITORY,PAUSED,337,0,3
90,147,32.2283,F,2,4,local,STIPreEmigrating,0,35,21,0,0,MARITAL,PAUSED,138,0,2
90,27,40.8943,F,1,3,local,STIPreEmigrating,0,40,20,0,0,MARITAL,PAUSED,1,0,0
