Rel_ID,Rel_start_time,Rel_scheduled_end_time,Rel_type (0 = transitory 1 = informal 2 = marital),Original_node_ID,Current_node_ID,A_ID,A_is_infected,A_gender,A_age,A_total_num_active_rels,A_num_active_transitory_rels,A_num_active_informal_rels,A_num_active_marital_rels,A_num_lifetime_rels,A_num_rels_last_6_mo,A_extra_relational_bitmask,A_is_circumcised,A_has_STI_coinfection,A_is_superspreader,B_ID,B_is_infected,B_gender,B_age,B_total_num_active_rels,B_num_active_transitory_rels,B_num_active_informal_rels,B_num_active_marital_rels,B_num_lifetime_rels,B_num_rels_last_6_mo,B_extra_relational_bitmask,B_is_circumcised,B_has_STI_coinfection,B_is_superspreader,A_IndividualProperties,B_IndividualProperties
18,29,95.4122,0,1,1,2939,1,0,39.9229,1,1,0,0,1,1,0,0,0,0,62,0,1,26.7303,1,1,0,0,1,1,0,0,0,0,Location-M_11,Location-M_21
19,29,384.313,0,1,1,5108,0,0,35.1413,1,1,0,0,1,1,0,0,0,0,8375,0,1,33.2985,1,1,0,0,1,1,0,0,0,0,Location-M_12,Location-M_33
20,29,213.793,0,1,1,6008,0,0,24.4584,1,1,0,0,1,1,0,0,0,0,9780,0,1,22.7515,1,1,0,0,1,1,0,0,0,0,Location-M_44,Location-M_54
21,29,161.643,0,1,1,7395,0,0,32.6699,1,1,0,0,1,1,0,0,0,0,12289,0,1,26.4236,1,1,0,0,1,1,0,0,0,0,Location-M_23,Location-M_32
22,29,233.166,0,1,1,14433,1,0,24.406,1,1,0,0,1,1,0,0,0,0,6820,0,1,18.0764,1,1,0,0,1,1,0,0,0,0,Location-M_11,Location-M_21
23,29,274.875,0,1,1,17100,0,0,15.6408,1,1,0,0,1,1,0,0,0,0,16392,0,1,22.14,1,1,0,0,1,1,0,0,0,0,Location-M_42,Location-M_33
24,29,218.245,0,1,1,290,0,0,26.667,1,1,0,0,1,1,0,0,0,0,14998,0,1,21.2474,1,1,0,0,1,1,0,0,0,0,Location-M_51,Location-M_52
25,29,152.429,0,1,1,427,0,0,23.9672,1,1,0,0,1,1,0,0,0,0,16167,0,1,20.3992,1,1,0,0,1,1,0,0,0,0,Location-M_44,Location-M_55
26,29,208.816,0,1,1,3884,1,0,19.139,1,1,0,0,1,1,0,0,0,0,3947,0,1,16.2107,1,1,0,0,1,1,0,0,0,0,Location-M_11,Location-M_31
27,29,429.564,0,1,1,4540,0,0,17.7298,1,1,0,0,1,1,0,0,0,0,8792,0,1,13.9707,1,1,0,0,1,1,0,0,0,0,Location-M_25,Location-M_44
28,29,614.861,0,1,1,5302,0,0,24.2549,1,1,0,0,1,1,0,0,0,0,16732,0,1,19.7061,1,1,0,0,1,1,0,0,0,0,Location-M_21,Location-M_22
29,29,490.567,0,1,1,7039,0,0,27.6318,1,1,0,0,1,1,0,0,0,0,2601,0,1,16.6172,1,1,0,0,1,1,0,0,0,0,Location-M_55,Location-M_55
30,29,506.895,0,1,1,7633,0,0,37.0801,1,1,0,0,1,1,0,0,0,0,643,0,1,24.7383,1,1,0,0,1,1,0,0,0,0,Location-M_22,Location-M_31
31,29,188.545,0,1,1,8029,1,0,23.415,1,1,0,0,1,1,0,0,0,0,16805,1,1,26.0241,1,1,0,0,1,1,0,0,0,0,Location-M_11,Location-M_11
32,29,121.896,0,1,1,11876,0,0,20.5059,1,1,0,0,1,1,0,0,0,0,15417,0,1,19.0669,1,1,0,0,1,1,0,0,0,0,Location-M_21,Location-M_22
33,29,476.428,0,1,1,12837,0,0,27.1596,1,1,0,0,1,1,0,0,0,0,2737,0,1,25.6912,1,1,0,0,1,1,0,0,0,0,Location-M_52,Location-M_53
34,29,235.503,0,1,1,16927,0,0,23.7123,1,1,0,0,1,1,0,0,0,0,13467,1,1,18.2054,1,1,0,0,1,1,0,0,0,0,Location-M_22,Location-M_11
35,29,197.916,0,1,1,111,0,0,29.6093,1,1,0,0,1,1,0,0,0,0,6363,0,1,20.066,1,1,0,0,1,1,0,0,0,0,Location-M_55,Location-M_53
36,29,1294.71,0,1,1,3164,0,0,28.052,1,1,0,0,1,1,0,0,0,0,16958,0,1,23.9346,1,1,0,0,1,1,0,0,0,0,Location-M_44,Location-M_44
37,29,170.386,0,1,1,8199,0,0,33.2816,1,1,0,0,1,1,0,0,0,0,4705,0,1,22.6201,1,1,0,0,1,1,0,0,0,0,Location-M_12,Location-M_22
38,29,188.632,0,1,1,14754,0,0,41.2316,1,1,0,0,1,1,0,0,0,0,3022,0,1,29.2118,1,1,0,0,1,1,0,0,0,0,Location-M_44,Location-M_54
39,29,199.803,0,1,1,58,0,0,47.0686,1,1,0,0,1,1,0,0,0,0,9553,1,1,45.4051,1,1,0,0,1,1,0,0,0,0,Location-M_21,Location-M_11
40,29,181.561,0,1,1,1110,0,0,14.7916,1,1,0,0,1,1,0,0,0,0,11428,0,1,21.5218,1,1,0,0,1,1,0,0,0,0,Location-M_34,Location-M_45
41,29,563.137,0,1,1,5732,0,0,21.1321,1,1,0,0,1,1,0,0,0,0,7257,0,1,21.1841,1,1,0,0,1,1,0,0,0,0,Location-M_21,Location-M_12
42,29,259.819,0,1,1,6991,0,0,28.2467,1,1,0,0,1,1,0,0,0,0,2966,0,1,25.1972,1,1,0,0,1,1,0,0,0,0,Location-M_41,Location-M_41
43,29,680.477,0,1,1,7884,0,0,20.9476,1,1,0,0,1,1,0,0,0,0,8988,0,1,15.4539,1,1,0,0,1,1,0,0,0,0,Location-M_55,Location-M_45
44,29,554.233,0,1,1,14260,0,0,23.2999,1,1,0,0,1,1,0,0,0,0,7033,0,1,16.828,1,1,0,0,1,1,0,0,0,0,Location-M_22,Location-M_12
45,29,592.656,0,1,1,14648,0,0,31.9383,1,1,0,0,1,1,0,0,0,0,14822,0,1,19.1497,1,1,0,0,1,1,0,0,0,0,Location-M_12,Location-M_12
46,29,36.4374,0,1,1,16265,1,0,24.0832,1,1,0,0,1,1,0,0,0,0,9980,0,1,27.1519,1,1,0,0,1,1,0,0,0,0,Location-M_11,Location-M_21
47,29,184.115,0,1,1,1441,0,0,18.4023,1,1,0,0,1,1,0,0,0,0,9936,0,1,20.9889,1,1,0,0,1,1,0,0,0,0,Location-M_15,Location-M_22
48,29,45.7871,0,1,1,2902,0,0,32.855,1,1,0,0,1,1,0,0,0,0,2160,0,1,37.4136,1,1,0,0,1,1,0,0,0,0,Location-M_21,Location-M_22
49,29,31.0662,0,1,1,4225,0,0,20.1119,1,1,0,0,1,1,0,0,0,0,11287,1,1,17.8688,1,1,0,0,1,1,0,0,0,0,Location-M_12,Location-M_11
50,29,412.752,0,1,1,7618,0,0,25.3079,1,1,0,0,1,1,0,0,0,0,13600,0,1,16.6557,1,1,0,0,1,1,0,0,0,0,Location-M_55,Location-M_55
51,29,223.166,0,1,1,12309,0,0,20.688,1,1,0,0,1,1,0,0,0,0,10227,0,1,23.4846,1,1,0,0,1,1,0,0,0,0,Location-M_31,Location-M_21
52,29,80.0668,0,1,1,14363,0,0,22.514,1,1,0,0,1,1,0,0,0,0,15324,0,1,21.5197,1,1,0,0,1,1,0,0,0,0,Location-M_45,Location-M_45
53,29,735.333,0,1,1,17234,0,0,16.9345,1,1,0,0,1,1,0,0,0,0,7211,0,1,18.4693,1,1,0,0,1,1,0,0,0,0,Location-M_41,Location-M_31
54,29,1038.45,0,1,1,17259,0,0,22.6836,1,1,0,0,1,1,0,0,0,0,16162,0,1,22.8158,1,1,0,0,1,1,0,0,0,0,Location-M_34,Location-M_33
55,29,266.603,0,1,1,1261,0,0,19.964,1,1,0,0,1,1,0,0,0,0,16139,0,1,17.7147,1,1,0,0,1,1,0,0,0,0,Location-M_45,Location-M_55
56,29,411.267,0,1,1,4409,0,0,25.5225,1,1,0,0,1,1,0,0,0,0,15129,0,1,25.115,1,1,0,0,1,1,0,0,0,0,Location-M_52,Location-M_53
57,29,492.44,0,1,1,6288,0,0,45.4171,1,1,0,0,1,1,0,0,0,0,16285,0,1,30.9434,1,1,0,0,1,1,0,0,0,0,Location-M_54,Location-M_45
58,29,46.0126,0,1,1,12172,0,0,25.4606,1,1,0,0,1,1,0,0,0,0,10712,0,1,22.0219,1,1,0,0,1,1,0,0,0,0,Location-M_22,Location-M_22
59,29,572.032,0,1,1,12763,0,0,22.1754,1,1,0,0,1,1,0,0,0,0,3704,0,1,23.3642,1,1,0,0,1,1,0,0,0,0,Location-M_25,Location-M_25
60,29,276.237,0,1,1,14593,0,0,22.2888,1,1,0,0,1,1,0,0,0,0,14666,0,1,19.7571,1,1,0,0,1,1,0,0,0,0,Location-M_24,Location-M_13
61,29,120.433,0,1,1,14607,0,0,21.2912,1,1,0,0,1,1,0,0,0,0,16484,0,1,23.9759,1,1,0,0,1,1,0,0,0,0,Location-M_55,Location-M_55
62,29,392.029,0,1,1,15237,0,0,37.4022,1,1,0,0,1,1,0,0,0,0,10167,1,1,30.3561,1,1,0,0,1,1,0,0,0,0,Location-M_12,Location-M_11
63,29,170.85,0,1,1,1196,0,0,39.8113,1,1,0,0,1,1,0,0,0,0,14703,0,1,40.0471,1,1,0,0,1,1,0,0,0,0,Location-M_12,Location-M_51
64,29,682.604,0,1,1,7316,1,0,33.7128,1,1,0,0,1,1,0,0,0,0,607,1,1,20.8408,1,1,0,0,1,1,0,0,0,0,Location-M_11,Location-M_11
65,29,712.151,0,1,1,7984,1,0,17.3428,1,1,0,0,1,1,0,0,0,0,11949,0,1,23.019,1,1,0,0,1,1,0,0,0,0,Location-M_11,Location-M_12
66,29,39.7476,0,1,1,8390,0,0,51.739,1,1,0,0,1,1,0,0,0,0,10802,0,1,37.1085,1,1,0,0,1,1,0,0,0,0,Location-M_54,Location-M_54
67,29,280.016,0,1,1,9871,0,0,37.4623,1,1,0,0,1,1,0,0,0,0,7997,1,1,20.4025,1,1,0,0,1,1,0,0,0,0,Location-M_23,Location-M_11
68,29,357.469,0,1,1,14581,1,0,18.6285,1,1,0,0,1,1,0,0,0,0,5223,0,1,18.1104,1,1,0,0,1,1,0,0,0,0,Location-M_11,Location-M_22
69,29,84.5294,0,1,1,14764,0,0,18.3626,1,1,0,0,1,1,0,0,0,0,663,0,1,17.4005,1,1,0,0,1,1,0,0,0,0,Location-M_21,Location-M_21
70,29,76.554,0,1,1,16907,0,0,23.0083,1,1,0,0,1,1,0,0,0,0,11713,0,1,24.8877,1,1,0,0,1,1,0,0,0,0,Location-M_55,Location-M_55
71,29,423.615,0,1,1,864,0,0,16.9941,1,1,0,0,1,1,0,0,0,0,13890,0,1,26.5807,1,1,0,0,1,1,0,0,0,0,Location-M_52,Location-M_55
72,29,469.657,0,1,1,4384,0,0,28.4425,1,1,0,0,1,1,0,0,0,0,7878,1,1,30.2458,1,1,0,0,1,1,0,0,0,0,Location-M_21,Location-M_11
73,29,267.544,0,1,1,4731,0,0,33.4942,1,1,0,0,1,1,0,0,0,0,11061,1,1,32.549,1,1,0,0,1,1,0,0,0,0,Location-M_23,Location-M_11
74,29,643.911,0,1,1,5464,0,0,15.8783,1,1,0,0,1,1,0,0,0,0,8699,1,1,16.3992,1,1,0,0,1,1,0,0,0,0,Location-M_11,Location-M_11
75,29,219.369,0,1,1,6219,0,0,29.7586,1,1,0,0,1,1,0,0,0,0,378,1,1,20.3366,1,1,0,0,1,1,0,0,0,0,Location-M_22,Location-M_11
76,29,284.448,0,1,1,7353,0,0,36.385,1,1,0,0,1,1,0,0,0,0,16761,0,1,21.648,1,1,0,0,1,1,0,0,0,0,Location-M_55,Location-M_55
77,29,441.968,0,1,1,7452,0,0,22.4695,1,1,0,0,1,1,0,0,0,0,13901,0,1,21.8009,1,1,0,0,1,1,0,0,0,0,Location-M_44,Location-M_55
78,29,598.606,0,1,1,8262,0,0,24.2716,1,1,0,0,1,1,0,0,0,0,13283,0,1,23.822,1,1,0,0,1,1,0,0,0,0,Location-M_31,Location-M_32
79,29,439.65,0,1,1,9083,0,0,55.3538,1,1,0,0,1,1,0,0,0,0,8865,0,1,46.7147,1,1,0,0,1,1,0,0,0,0,Location-M_54,Location-M_21
80,29,110.064,0,1,1,9202,0,0,28.4834,1,1,0,0,1,1,0,0,0,0,14161,0,1,21.823,1,1,0,0,1,1,0,0,0,0,Location-M_41,Location-M_41
81,29,895.432,0,1,1,9432,0,0,32.0507,1,1,0,0,1,1,0,0,0,0,6099,0,1,19.2835,1,1,0,0,1,1,0,0,0,0,Location-M_55,Location-M_54
82,29,475.928,0,1,1,10209,0,0,48.3734,1,1,0,0,1,1,0,0,0,0,5369,0,1,49.9837,1,1,0,0,1,1,0,0,0,0,Location-M_15,Location-M_44
83,29,492.336,0,1,1,12464,0,0,14.814,1,1,0,0,1,1,0,0,0,0,15765,0,1,17.7838,1,1,0,0,1,1,0,0,0,0,Location-M_44,Location-M_44
84,29,131.603,0,1,1,15593,0,0,19.8344,1,1,0,0,1,1,0,0,0,0,7189,0,1,23.7,1,1,0,0,1,1,0,0,0,0,Location-M_44,Location-M_45
85,29,297.242,0,1,1,16495,0,0,40.8837,1,1,0,0,1,1,0,0,0,0,6400,0,1,27.0349,1,1,0,0,1,1,0,0,0,0,Location-M_32,Location-M_31
86,29,387.468,0,1,1,17164,1,0,23.0246,1,1,0,0,1,1,0,0,0,0,16127,1,1,21.5543,1,1,0,0,1,1,0,0,0,0,Location-M_11,Location-M_11
87,29,733.631,0,1,1,4699,0,0,18.3744,1,1,0,0,1,1,0,0,0,0,6754,0,1,20.9553,1,1,0,0,1,1,0,0,0,0,Location-M_44,Location-M_44
88,29,39.9745,0,1,1,11040,0,0,23.1612,1,1,0,0,1,1,0,0,0,0,8140,0,1,19.3393,1,1,0,0,1,1,0,0,0,0,Location-M_42,Location-M_41
89,29,247.334,0,1,1,11874,0,0,16.2453,1,1,0,0,1,1,0,0,0,0,9214,0,1,21.104,1,1,0,0,1,1,0,0,0,0,Location-M_44,Location-M_54
90,29,214.108,0,1,1,15369,0,0,49.3744,1,1,0,0,1,1,0,0,0,0,14568,0,1,43.1336,1,1,0,0,1,1,0,0,0,0,Location-M_54,Location-M_54
91,29,431.459,0,1,1,15479,0,0,36.3189,1,1,0,0,1,1,0,0,0,0,13278,0,1,21.3555,1,1,0,0,1,1,0,0,0,0,Location-M_33,Location-M_22
92,29,529.564,0,1,1,187,0,0,18.911,1,1,0,0,1,1,0,0,0,0,9032,1,1,20.3371,1,1,0,0,1,1,0,0,0,0,Location-M_12,Location-M_11
93,29,145.115,0,1,1,777,0,0,36.6259,1,1,0,0,1,1,0,0,0,0,4529,0,1,25.1646,1,1,0,0,1,1,0,0,0,0,Location-M_52,Location-M_55
94,29,243.293,0,1,1,2495,0,0,21.2666,1,1,0,0,1,1,0,0,0,0,15485,0,1,17.2526,1,1,0,0,1,1,0,0,0,0,Location-M_14,Location-M_14
95,29,242.288,0,1,1,10079,0,0,16.5783,1,1,0,0,1,1,0,0,0,0,10234,0,1,17.6478,1,1,0,0,1,1,0,0,0,0,Location-M_43,Location-M_53
96,29,696.595,0,1,1,939,0,0,27.1865,1,1,0,0,1,1,0,0,0,0,16234,0,1,17.3247,1,1,0,0,1,1,0,0,0,0,Location-M_21,Location-M_31
97,29,125.529,0,1,1,1289,0,0,35.4095,1,1,0,0,1,1,0,0,0,0,2973,0,1,26.3354,1,1,0,0,1,1,0,0,0,0,Location-M_53,Location-M_44
98,29,231.666,0,1,1,2594,0,0,18.0837,1,1,0,0,1,1,0,0,0,0,11424,0,1,21.9467,1,1,0,0,1,1,0,0,0,0,Location-M_21,Location-M_12
99,29,150.092,0,1,1,4934,0,0,33.9298,1,1,0,0,1,1,0,0,0,0,1161,0,1,33.1668,1,1,0,0,1,1,0,0,0,0,Location-M_13,Location-M_55
100,29,476.018,0,1,1,7038,0,0,26.3182,1,1,0,0,1,1,0,0,0,0,11872,0,1,19.9615,1,1,0,0,1,1,0,0,0,0,Location-M_14,Location-M_25
101,29,656.945,0,1,1,8401,0,0,17.1178,1,1,0,0,1,1,0,0,0,0,11977,0,1,20.3271,1,1,0,0,1,1,0,0,0,0,Location-M_45,Location-M_54
102,29,403.582,0,1,1,8961,0,0,37.2083,1,1,0,0,1,1,0,0,0,0,12579,0,1,26.8987,1,1,0,0,1,1,0,0,0,0,Location-M_21,Location-M_22
103,29,491.796,0,1,1,9775,1,0,21.0549,1,1,0,0,1,1,0,0,0,0,3621,1,1,15.8719,1,1,0,0,1,1,0,0,0,0,Location-M_11,Location-M_11
104,29,54.935,0,1,1,10155,0,0,17.0601,1,1,0,0,1,1,0,0,0,0,112,0,1,19.1208,1,1,0,0,1,1,0,0,0,0,Location-M_54,Location-M_44
105,29,56.4623,0,1,1,10982,1,0,34.3327,1,1,0,0,1,1,0,0,0,0,4443,1,1,28.8466,1,1,0,0,1,1,0,0,0,0,Location-M_11,Location-M_11
106,29,420.622,0,1,1,15336,0,0,33.7885,1,1,0,0,1,1,0,0,0,0,15564,0,1,24.6498,1,1,0,0,1,1,0,0,0,0,Location-M_44,Location-M_44
107,29,932.178,0,1,1,1,0,0,44.61,1,1,0,0,1,1,0,0,0,0,2950,0,1,48.0139,1,1,0,0,1,1,0,0,0,0,Location-M_45,Location-M_13
108,29,113.027,0,1,1,101,0,0,24.2994,1,1,0,0,1,1,0,0,0,0,1563,0,1,29.4808,1,1,0,0,1,1,0,0,0,0,Location-M_44,Location-M_45
109,29,521.123,0,1,1,1064,0,0,19.4935,1,1,0,0,1,1,0,0,0,0,6987,0,1,18.3407,1,1,0,0,1,1,0,0,0,0,Location-M_55,Location-M_45
110,29,586.985,0,1,1,3874,1,0,39.8309,1,1,0,0,1,1,0,0,0,0,14793,1,1,26.1056,1,1,0,0,1,1,0,0,0,0,Location-M_11,Location-M_11
111,29,259.222,0,1,1,6492,0,0,16.4793,1,1,0,0,1,1,0,0,0,0,16320,0,1,17.0598,1,1,0,0,1,1,0,0,0,0,Location-M_21,Location-M_22
112,29,122.978,0,1,1,13695,0,0,33.1712,1,1,0,0,1,1,0,0,0,0,9886,0,1,23.3609,1,1,0,0,1,1,0,0,0,0,Location-M_33,Location-M_42
113,29,625.121,0,1,1,14957,0,0,25.8608,1,1,0,0,1,1,0,0,0,0,16048,0,1,28.8922,1,1,0,0,1,1,0,0,0,0,Location-M_44,Location-M_35
114,29,688.057,0,1,1,15224,0,0,26.1539,1,1,0,0,1,1,0,0,0,0,7892,0,1,29.1452,1,1,0,0,1,1,0,0,0,0,Location-M_55,Location-M_35
115,29,187.241,0,1,1,15789,0,0,22.2877,1,1,0,0,1,1,0,0,0,0,7727,0,1,26.9064,1,1,0,0,1,1,0,0,0,0,Location-M_32,Location-M_44
116,29,267.192,0,1,1,16090,0,0,25.7912,1,1,0,0,1,1,0,0,0,0,13710,0,1,23.1326,1,1,0,0,1,1,0,0,0,0,Location-M_15,Location-M_13
117,29,88.6421,0,1,1,17010,0,0,48.2962,1,1,0,0,1,1,0,0,0,0,4463,0,1,32.2818,1,1,0,0,1,1,0,0,0,0,Location-M_33,Location-M_32
118,29,125.089,0,1,1,2211,1,0,26.6388,1,1,0,0,1,1,0,0,0,0,5556,0,1,29.5536,1,1,0,0,1,1,0,0,0,0,Location-M_11,Location-M_31
119,29,240.259,0,1,1,3067,1,0,23.6538,1,1,0,0,1,1,0,0,0,0,6909,1,1,16.6666,1,1,0,0,1,1,0,0,0,0,Location-M_11,Location-M_11
120,29,297.661,0,1,1,3401,0,0,22.562,1,1,0,0,1,1,0,0,0,0,8325,0,1,22.7609,1,1,0,0,1,1,0,0,0,0,Location-M_22,Location-M_11
121,29,1189.99,0,1,1,4170,0,0,40.8792,1,1,0,0,1,1,0,0,0,0,10096,0,1,36.1686,1,1,0,0,1,1,0,0,0,0,Location-M_15,Location-M_14
122,29,73.4181,0,1,1,6506,0,0,25.2364,1,1,0,0,1,1,0,0,0,0,4212,0,1,23.126,1,1,0,0,1,1,0,0,0,0,Location-M_22,Location-M_41
123,29,238.928,0,1,1,6872,0,0,31.1038,1,1,0,0,1,1,0,0,0,0,10288,0,1,22.8803,1,1,0,0,1,1,0,0,0,0,Location-M_15,Location-M_45
124,29,782.056,0,1,1,8165,0,0,21.5211,1,1,0,0,1,1,0,0,0,0,4884,0,1,15.1878,1,1,0,0,1,1,0,0,0,0,Location-M_45,Location-M_55
125,29,185.483,0,1,1,12066,0,0,32.8828,1,1,0,0,1,1,0,0,0,0,16991,0,1,35.6715,1,1,0,0,1,1,0,0,0,0,Location-M_12,Location-M_43
126,29,102.8,0,1,1,14517,0,0,22.055,1,1,0,0,1,1,0,0,0,0,9787,0,1,18.5309,1,1,0,0,1,1,0,0,0,0,Location-M_54,Location-M_55
127,29,188.164,0,1,1,14664,0,0,22.9026,1,1,0,0,1,1,0,0,0,0,14580,0,1,23.8108,1,1,0,0,1,1,0,0,0,0,Location-M_12,Location-M_54
128,29,238.085,0,1,1,14999,0,0,45.2586,1,1,0,0,1,1,0,0,0,0,9646,0,1,28.8638,1,1,0,0,1,1,0,0,0,0,Location-M_44,Location-M_23
129,29,129.876,0,1,1,16182,0,0,30.6743,1,1,0,0,1,1,0,0,0,0,15348,1,1,26.7411,1,1,0,0,1,1,0,0,0,0,Location-M_21,Location-M_11
130,29,634.704,0,1,1,1228,0,0,41.3258,1,1,0,0,1,1,0,0,0,0,6914,0,1,27.8701,1,1,0,0,1,1,0,0,0,0,Location-M_21,Location-M_22
131,29,72.3984,0,1,1,2197,0,0,40.1952,1,1,0,0,1,1,0,0,0,0,596,0,1,29.9611,1,1,0,0,1,1,0,0,0,0,Location-M_21,Location-M_12
132,29,590.096,0,1,1,2212,1,0,16.7221,1,1,0,0,1,1,0,0,0,0,4274,0,1,22.1684,1,1,0,0,1,1,0,0,0,0,Location-M_11,Location-M_21
133,29,52.1626,0,1,1,9544,0,0,18.0561,1,1,0,0,1,1,0,0,0,0,950,1,1,20.3912,1,1,0,0,1,1,0,0,0,0,Location-M_21,Location-M_11
134,29,109.46,0,1,1,10426,0,0,25.8578,1,1,0,0,1,1,0,0,0,0,6114,0,1,20.6664,1,1,0,0,1,1,0,0,0,0,Location-M_35,Location-M_55
135,29,473.571,0,1,1,11126,0,0,27.1267,1,1,0,0,1,1,0,0,0,0,16217,0,1,22.6427,1,1,0,0,1,1,0,0,0,0,Location-M_35,Location-M_53
136,29,72.7075,0,1,1,11389,0,0,16.0904,1,1,0,0,1,1,0,0,0,0,3469,0,1,20.5981,1,1,0,0,1,1,0,0,0,0,Location-M_54,Location-M_41
137,29,119.259,0,1,1,16866,0,0,43.7507,1,1,0,0,1,1,0,0,0,0,7778,0,1,37.5569,1,1,0,0,1,1,0,0,0,0,Location-M_15,Location-M_44
138,29,117.122,0,1,1,1328,1,0,27.0605,1,1,0,0,1,1,0,0,0,0,4847,1,1,14.8378,1,1,0,0,1,1,0,0,0,0,Location-M_11,Location-M_11
139,29,289.024,0,1,1,5663,1,0,25.8152,1,1,0,0,1,1,0,0,0,0,6824,1,1,21.4785,1,1,0,0,1,1,0,0,0,0,Location-M_11,Location-M_11
140,29,1092.04,0,1,1,6952,1,0,19.5245,1,1,0,0,1,1,0,0,0,0,3206,0,1,18.8241,1,1,0,0,1,1,0,0,0,0,Location-M_11,Location-M_22
141,29,197.81,0,1,1,7278,0,0,29.0002,1,1,0,0,1,1,0,0,0,0,13686,0,1,22.1333,1,1,0,0,1,1,0,0,0,0,Location-M_11,Location-M_52
142,29,127.952,0,1,1,7772,0,0,32.24,1,1,0,0,1,1,0,0,0,0,15490,0,1,18.9545,1,1,0,0,1,1,0,0,0,0,Location-M_43,Location-M_31
143,29,75.4561,0,1,1,8181,0,0,27.2248,1,1,0,0,1,1,0,0,0,0,1337,0,1,21.3401,1,1,0,0,1,1,0,0,0,0,Location-M_54,Location-M_42
144,29,136.816,0,1,1,8727,0,0,24.2732,1,1,0,0,1,1,0,0,0,0,7185,0,1,27.37,1,1,0,0,1,1,0,0,0,0,Location-M_55,Location-M_45
