Year, NodeId, Gender, HasHIV, Age, Population, Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever HIVPos, Tested Ever HIVNeg, Tested Positive, Tested Negative, HasIntervention(Vaccine47),Vaccinated,VaccineExpired
1963,1,0,1,61,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,62,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,63,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,64,4,4,0,0,1,1,0,0,0,0,0,0,0,0
1963,1,0,1,65,8,8,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,66,3,3,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,68,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,69,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,70,4,4,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,71,4,4,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,72,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,73,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,74,6,6,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,75,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,76,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,77,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,78,3,3,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,79,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,80,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,84,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,88,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1963,1,0,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,90,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1963,1,0,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,92,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,0,142,0,0,0,10,0,0,0,0,0,0,16,15,5
1963,1,1,0,1,131,0,0,0,0,0,0,0,0,0,0,30,18,47
1963,1,1,0,2,171,0,0,0,2,0,0,0,0,0,0,47,21,52
1963,1,1,0,3,137,0,0,0,0,0,0,0,0,0,0,31,21,53
1963,1,1,0,4,111,0,0,0,0,0,0,0,0,0,0,25,12,35
1963,1,1,0,5,134,0,0,0,0,0,0,0,0,0,0,29,14,37
1963,1,1,0,6,148,0,0,0,0,0,0,0,0,0,0,40,19,40
1963,1,1,0,7,179,0,0,0,0,0,0,0,0,0,0,44,17,51
1963,1,1,0,8,111,0,0,0,0,0,0,0,0,0,0,28,14,29
1963,1,1,0,9,129,0,0,0,0,0,0,0,0,0,0,33,22,47
1963,1,1,0,10,123,0,0,0,0,0,0,0,0,0,0,26,15,44
1963,1,1,0,11,105,0,0,0,0,0,0,0,0,0,0,29,16,32
1963,1,1,0,12,111,0,0,0,0,0,0,0,0,0,0,34,15,41
1963,1,1,0,13,94,0,0,0,0,0,0,0,0,0,0,24,18,27
1963,1,1,0,14,107,0,0,0,0,0,0,0,0,0,0,21,12,40
1963,1,1,0,15,103,0,0,0,0,0,0,0,0,0,0,16,8,33
1963,1,1,0,16,82,0,0,0,0,0,0,0,0,0,0,22,6,29
1963,1,1,0,17,63,0,0,0,0,0,0,0,0,0,0,9,6,16
1963,1,1,0,18,66,0,0,0,0,0,0,0,0,0,0,11,4,19
1963,1,1,0,19,60,0,0,0,0,0,0,0,0,0,0,12,3,17
1963,1,1,0,20,60,0,0,0,0,0,0,0,0,0,0,10,3,19
1963,1,1,0,21,54,0,0,0,0,0,0,0,0,0,0,13,5,18
1963,1,1,0,22,62,0,0,0,1,0,0,0,0,0,0,18,9,18
1963,1,1,0,23,46,0,0,0,0,0,0,0,0,0,0,13,9,17
1963,1,1,0,24,46,0,0,0,1,0,0,0,0,0,0,7,1,18
1963,1,1,0,25,51,0,0,0,0,0,0,0,0,0,0,9,7,20
1963,1,1,0,26,56,0,0,0,1,0,0,0,0,0,0,12,3,19
1963,1,1,0,27,54,0,0,0,0,0,0,0,0,0,0,11,9,17
1963,1,1,0,28,48,0,0,0,0,0,0,0,0,0,0,12,9,11
1963,1,1,0,29,51,0,0,0,0,0,0,0,0,0,0,17,8,20
1963,1,1,0,30,49,0,0,0,0,0,0,0,0,0,0,10,2,18
1963,1,1,0,31,52,0,0,0,0,0,0,0,0,0,0,10,6,12
1963,1,1,0,32,54,0,0,0,0,0,0,0,0,0,0,13,9,22
1963,1,1,0,33,45,0,0,0,0,0,0,0,0,0,0,7,2,19
1963,1,1,0,34,48,0,0,0,0,0,0,0,0,0,0,15,6,22
1963,1,1,0,35,50,0,0,0,0,0,0,0,0,0,0,9,3,13
1963,1,1,0,36,40,0,0,0,0,0,0,0,0,0,0,6,4,13
1963,1,1,0,37,54,0,0,0,0,0,0,0,0,0,0,16,6,20
1963,1,1,0,38,57,0,0,0,0,0,0,0,0,0,0,16,8,20
1963,1,1,0,39,42,0,0,0,0,0,0,0,0,0,0,17,9,12
1963,1,1,0,40,59,0,0,0,0,0,0,0,0,0,0,19,8,20
1963,1,1,0,41,46,0,0,0,0,0,0,0,0,0,0,7,5,15
1963,1,1,0,42,46,0,0,0,1,0,0,0,0,0,0,12,8,22
1963,1,1,0,43,39,0,0,0,0,0,0,0,0,0,0,9,5,15
1963,1,1,0,44,48,0,0,0,0,0,0,0,0,0,0,13,7,18
1963,1,1,0,45,35,0,0,0,1,0,0,0,0,0,0,10,5,14
1963,1,1,0,46,45,0,0,0,1,0,0,0,0,0,0,9,11,24
1963,1,1,0,47,44,0,0,0,0,0,0,0,0,0,0,16,7,14
1963,1,1,0,48,38,0,0,0,0,0,0,0,0,0,0,10,3,7
1963,1,1,0,49,31,0,0,0,0,0,0,0,0,0,0,7,6,14
1963,1,1,0,50,36,0,0,0,0,0,0,0,0,0,0,5,6,10
1963,1,1,0,51,35,0,0,0,0,0,0,0,0,0,0,16,7,8
1963,1,1,0,52,34,0,0,0,0,0,0,0,0,0,0,9,3,8
1963,1,1,0,53,28,0,0,0,0,0,0,0,0,0,0,7,6,12
1963,1,1,0,54,34,0,0,0,0,0,0,0,0,0,0,6,2,12
1963,1,1,0,55,27,0,0,0,0,0,0,0,0,0,0,8,6,8
1963,1,1,0,56,25,0,0,0,2,0,0,0,0,0,0,7,4,7
1963,1,1,0,57,35,0,0,0,1,0,0,0,0,0,0,9,2,9
1963,1,1,0,58,27,0,0,0,0,0,0,0,0,0,0,9,1,8
1963,1,1,0,59,22,0,0,0,0,0,0,0,0,0,0,4,2,9
1963,1,1,0,60,19,0,0,0,0,0,0,0,0,0,0,7,2,5
1963,1,1,0,61,27,0,0,0,1,0,0,0,0,0,0,3,2,6
1963,1,1,0,62,23,0,0,0,1,0,0,0,0,0,0,5,4,8
1963,1,1,0,63,13,0,0,0,1,0,0,0,0,0,0,4,0,3
1963,1,1,0,64,18,0,0,0,0,0,0,0,0,0,0,2,2,5
1963,1,1,0,65,17,0,0,0,0,0,0,0,0,0,0,5,4,8
1963,1,1,0,66,18,0,0,0,0,0,0,0,0,0,0,2,2,8
1963,1,1,0,67,18,0,0,0,1,0,0,0,0,0,0,4,1,1
1963,1,1,0,68,10,0,0,0,0,0,0,0,0,0,0,2,0,1
1963,1,1,0,69,14,0,0,0,1,0,0,0,0,0,0,4,4,6
1963,1,1,0,70,11,0,0,0,2,0,0,0,0,0,0,3,3,4
1963,1,1,0,71,13,0,0,0,0,0,0,0,0,0,0,4,3,2
1963,1,1,0,72,17,0,0,0,0,0,0,0,0,0,0,3,2,7
1963,1,1,0,73,12,0,0,0,2,0,0,0,0,0,0,4,1,2
1963,1,1,0,74,10,0,0,0,0,0,0,0,0,0,0,4,2,4
1963,1,1,0,75,7,0,0,0,0,0,0,0,0,0,0,0,0,4
1963,1,1,0,76,9,0,0,0,1,0,0,0,0,0,0,0,0,3
1963,1,1,0,77,8,0,0,0,0,0,0,0,0,0,0,2,0,4
1963,1,1,0,78,3,0,0,0,1,0,0,0,0,0,0,1,1,1
1963,1,1,0,79,3,0,0,0,0,0,0,0,0,0,0,1,2,1
1963,1,1,0,80,5,0,0,0,0,0,0,0,0,0,0,1,0,2
1963,1,1,0,81,6,0,0,0,1,0,0,0,0,0,0,0,0,1
1963,1,1,0,82,5,0,0,0,0,0,0,0,0,0,0,1,1,3
1963,1,1,0,83,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,84,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1963,1,1,0,85,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1963,1,1,0,86,3,0,0,0,0,0,0,0,0,0,0,0,0,1
1963,1,1,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,88,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1963,1,1,0,89,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1963,1,1,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,91,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1963,1,1,0,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,16,5,5,1,0,1,1,0,0,0,0,0,1,0,0
1963,1,1,1,17,21,21,2,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,18,25,25,2,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,19,28,28,3,0,0,0,0,0,0,0,0,0,0,1
1963,1,1,1,20,22,22,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,21,20,20,1,0,1,1,0,0,0,0,0,0,0,0
1963,1,1,1,22,19,19,0,0,0,0,0,0,0,0,0,1,0,0
1963,1,1,1,23,17,17,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,24,8,8,0,0,1,1,0,0,0,0,0,0,0,0
1963,1,1,1,25,13,13,0,0,1,1,0,0,0,0,0,1,0,0
1963,1,1,1,26,14,14,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,27,10,10,1,0,0,0,0,0,0,0,0,0,0,1
1963,1,1,1,28,8,8,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,29,8,8,1,0,0,0,0,0,0,0,0,0,0,1
1963,1,1,1,30,6,6,1,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,31,8,8,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,32,4,4,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,33,3,3,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,34,4,4,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,35,5,5,1,0,0,0,0,0,0,0,0,0,0,1
1963,1,1,1,36,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,37,1,1,1,0,0,0,0,0,0,0,0,1,0,0
1963,1,1,1,38,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,39,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,40,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,42,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,47,3,3,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,49,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,51,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.5,1,0,0,0,160,0,0,0,8,0,0,0,0,0,0,48,95,30
1963.5,1,0,0,1,158,0,0,0,0,0,0,0,0,0,0,76,88,49
1963.5,1,0,0,2,146,0,0,0,1,0,0,0,0,0,0,70,60,41
1963.5,1,0,0,3,95,0,0,0,0,0,0,0,0,0,0,49,67,30
1963.5,1,0,0,4,108,0,0,0,0,0,0,0,0,0,0,56,62,36
1963.5,1,0,0,5,112,0,0,0,0,0,0,0,0,0,0,58,65,33
1963.5,1,0,0,6,101,0,0,0,1,0,0,0,0,0,0,58,57,21
1963.5,1,0,0,7,99,0,0,0,1,0,0,0,0,0,0,60,65,21
1963.5,1,0,0,8,98,0,0,0,0,0,0,0,0,0,0,56,51,22
1963.5,1,0,0,9,82,0,0,0,0,0,0,0,0,0,0,46,51,25
1963.5,1,0,0,10,72,0,0,0,1,0,0,0,0,0,0,43,34,14
1963.5,1,0,0,11,73,0,0,0,0,0,0,0,0,0,0,40,49,23
1963.5,1,0,0,12,86,0,0,0,0,0,0,0,0,0,0,56,50,28
1963.5,1,0,0,13,76,0,0,0,0,0,0,0,0,0,0,42,42,17
1963.5,1,0,0,14,67,0,0,0,0,0,0,0,0,0,0,36,42,13
1963.5,1,0,0,15,83,0,0,0,0,0,0,0,0,0,0,39,45,27
1963.5,1,0,0,16,70,0,0,0,0,0,0,0,0,0,0,32,38,17
1963.5,1,0,0,17,63,0,0,0,1,0,0,0,0,0,0,30,35,24
1963.5,1,0,0,18,60,0,0,0,0,0,0,0,0,0,0,23,35,23
1963.5,1,0,0,19,65,0,0,0,0,0,0,0,0,0,0,34,35,19
1963.5,1,0,0,20,62,0,0,0,0,0,0,0,0,0,0,31,40,20
1963.5,1,0,0,21,61,0,0,0,0,0,0,0,0,0,0,32,33,16
1963.5,1,0,0,22,61,0,0,0,1,0,0,0,0,0,0,31,33,15
1963.5,1,0,0,23,61,0,0,0,0,0,0,0,0,0,0,24,28,22
1963.5,1,0,0,24,45,0,0,0,0,0,0,0,0,0,0,20,22,13
1963.5,1,0,0,25,44,0,0,0,0,0,0,0,0,0,0,28,26,10
1963.5,1,0,0,26,34,0,0,0,0,0,0,0,0,0,0,14,21,14
1963.5,1,0,0,27,57,0,0,0,1,0,0,0,0,0,0,22,36,21
1963.5,1,0,0,28,57,0,0,0,0,0,0,0,0,0,0,33,27,14
1963.5,1,0,0,29,49,0,0,0,0,0,0,0,0,0,0,25,26,19
1963.5,1,0,0,30,53,0,0,0,0,0,0,0,0,0,0,25,30,15
1963.5,1,0,0,31,41,0,0,0,0,0,0,0,0,0,0,31,25,10
1963.5,1,0,0,32,42,0,0,0,0,0,0,0,0,0,0,22,31,18
1963.5,1,0,0,33,41,0,0,0,0,0,0,0,0,0,0,20,21,15
1963.5,1,0,0,34,46,0,0,0,0,0,0,0,0,0,0,25,31,20
1963.5,1,0,0,35,51,0,0,0,0,0,0,0,0,0,0,23,27,16
1963.5,1,0,0,36,29,0,0,0,0,0,0,0,0,0,0,19,22,13
1963.5,1,0,0,37,37,0,0,0,0,0,0,0,0,0,0,17,21,12
1963.5,1,0,0,38,41,0,0,0,0,0,0,0,0,0,0,22,29,17
1963.5,1,0,0,39,31,0,0,0,0,0,0,0,0,0,0,15,16,10
1963.5,1,0,0,40,40,0,0,0,0,0,0,0,0,0,0,17,25,14
1963.5,1,0,0,41,39,0,0,0,0,0,0,0,0,0,0,22,24,9
1963.5,1,0,0,42,33,0,0,0,0,0,0,0,0,0,0,19,24,5
1963.5,1,0,0,43,40,0,0,0,0,0,0,0,0,0,0,25,20,15
1963.5,1,0,0,44,36,0,0,0,0,0,0,0,0,0,0,20,24,16
1963.5,1,0,0,45,32,0,0,0,0,0,0,0,0,0,0,19,22,6
1963.5,1,0,0,46,33,0,0,0,0,0,0,0,0,0,0,20,14,4
1963.5,1,0,0,47,34,0,0,0,0,0,0,0,0,0,0,19,25,18
1963.5,1,0,0,48,32,0,0,0,0,0,0,0,0,0,0,16,17,4
1963.5,1,0,0,49,27,0,0,0,0,0,0,0,0,0,0,17,20,5
1963.5,1,0,0,50,31,0,0,0,0,0,0,0,0,0,0,15,13,6
1963.5,1,0,0,51,20,0,0,0,0,0,0,0,0,0,0,14,17,9
1963.5,1,0,0,52,35,0,0,0,1,0,0,0,0,0,0,17,22,12
1963.5,1,0,0,53,20,0,0,0,1,0,0,0,0,0,0,12,14,6
1963.5,1,0,0,54,22,0,0,0,0,0,0,0,0,0,0,8,9,6
1963.5,1,0,0,55,20,0,0,0,0,0,0,0,0,0,0,7,7,3
1963.5,1,0,0,56,23,0,0,0,1,0,0,0,0,0,0,9,12,10
1963.5,1,0,0,57,23,0,0,0,0,0,0,0,0,0,0,14,15,8
1963.5,1,0,0,58,19,0,0,0,1,0,0,0,0,0,0,10,13,5
1963.5,1,0,0,59,8,0,0,0,0,0,0,0,0,0,0,5,7,2
1963.5,1,0,0,60,16,0,0,0,0,0,0,0,0,0,0,9,9,3
1963.5,1,0,0,61,13,0,0,0,0,0,0,0,0,0,0,9,11,3
1963.5,1,0,0,62,13,0,0,0,0,0,0,0,0,0,0,6,8,3
1963.5,1,0,0,63,11,0,0,0,0,0,0,0,0,0,0,8,8,4
1963.5,1,0,0,64,12,0,0,0,0,0,0,0,0,0,0,6,5,2
1963.5,1,0,0,65,12,0,0,0,0,0,0,0,0,0,0,4,4,3
1963.5,1,0,0,66,15,0,0,0,0,0,0,0,0,0,0,6,8,6
1963.5,1,0,0,67,11,0,0,0,0,0,0,0,0,0,0,5,7,2
1963.5,1,0,0,68,11,0,0,0,0,0,0,0,0,0,0,9,7,1
1963.5,1,0,0,69,10,0,0,0,0,0,0,0,0,0,0,4,5,3
1963.5,1,0,0,70,6,0,0,0,0,0,0,0,0,0,0,1,2,3
1963.5,1,0,0,71,8,0,0,0,0,0,0,0,0,0,0,4,2,1
1963.5,1,0,0,72,9,0,0,0,0,0,0,0,0,0,0,4,6,4
1963.5,1,0,0,73,2,0,0,0,0,0,0,0,0,0,0,2,2,1
1963.5,1,0,0,74,9,0,0,0,0,0,0,0,0,0,0,4,6,4
1963.5,1,0,0,75,9,0,0,0,0,0,0,0,0,0,0,5,6,6
1963.5,1,0,0,76,5,0,0,0,1,0,0,0,0,0,0,1,4,2
1963.5,1,0,0,77,5,0,0,0,0,0,0,0,0,0,0,3,3,1
1963.5,1,0,0,78,2,0,0,0,1,0,0,0,0,0,0,0,0,0
1963.5,1,0,0,79,4,0,0,0,0,0,0,0,0,0,0,2,2,1
1963.5,1,0,0,80,4,0,0,0,0,0,0,0,0,0,0,1,1,2
1963.5,1,0,0,81,3,0,0,0,0,0,0,0,0,0,0,2,2,0
1963.5,1,0,0,82,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1963.5,1,0,0,83,3,0,0,0,0,0,0,0,0,0,0,2,1,1
1963.5,1,0,0,84,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1963.5,1,0,0,85,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1963.5,1,0,0,86,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1963.5,1,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.5,1,0,0,88,2,0,0,0,0,0,0,0,0,0,0,1,1,2
1963.5,1,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.5,1,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.5,1,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.5,1,0,0,92,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1963.5,1,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.5,1,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.5,1,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.5,1,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.5,1,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.5,1,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.5,1,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.5,1,0,1,0,5,5,5,0,5,5,0,0,0,0,0,0,0,0
1963.5,1,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0
1963.5,1,0,1,2,11,11,0,0,0,0,0,0,0,0,0,0,0,0
1963.5,1,0,1,3,24,24,0,0,1,1,0,0,0,0,0,0,0,0
1963.5,1,0,1,4,15,15,0,0,0,0,0,0,0,0,0,0,0,0
1963.5,1,0,1,5,18,18,0,0,0,0,0,0,0,0,0,0,0,0
1963.5,1,0,1,6,20,20,0,0,0,0,0,0,0,0,0,0,0,0
1963.5,1,0,1,7,11,11,0,0,0,0,0,0,0,0,0,0,0,0
1963.5,1,0,1,8,18,18,0,0,0,0,0,0,0,0,0,0,0,0
1963.5,1,0,1,9,13,13,0,0,0,0,0,0,0,0,0,0,0,0
