Rel_ID,Rel_start_time,Rel_scheduled_end_time,Rel_type (0 = transitory 1 = informal 2 = marital),Original_node_ID,Current_node_ID,A_ID,A_is_infected,A_gender,A_age,A_total_num_active_rels,A_num_active_transitory_rels,A_num_active_informal_rels,A_num_active_marital_rels,A_num_lifetime_rels,A_num_rels_last_6_mo,A_extra_relational_bitmask,A_is_circumcised,A_has_STI_coinfection,A_is_superspreader,B_ID,B_is_infected,B_gender,B_age,B_total_num_active_rels,B_num_active_transitory_rels,B_num_active_informal_rels,B_num_active_marital_rels,B_num_lifetime_rels,B_num_rels_last_6_mo,B_extra_relational_bitmask,B_is_circumcised,B_has_STI_coinfection,B_is_superspreader,A_IndividualProperties,B_IndividualProperties
47,29,955.26,0,1,1,16548,0,0,28.6257,1,1,0,0,1,1,0,0,0,0,4655,0,1,21.5504,1,1,0,0,1,1,0,0,0,0,None,None
48,29,349.661,0,1,1,16586,0,0,24.5151,1,1,0,0,1,1,0,0,0,0,13816,0,1,16.7946,1,1,0,0,1,1,0,0,0,0,None,None
49,29,318.881,0,1,1,1021,0,0,40.6453,1,1,0,0,1,1,0,0,0,0,6957,0,1,41.4687,1,1,0,0,1,1,0,0,0,0,None,None
50,29,287.28,0,1,1,3641,0,0,30.3349,1,1,0,0,1,1,0,0,0,0,3022,0,1,29.6842,1,1,0,0,1,1,0,0,0,0,None,None
51,29,853.87,0,1,1,8197,0,0,46.285,1,1,0,0,1,1,0,0,0,0,173,0,1,39.9525,1,1,0,0,1,1,0,0,0,0,None,None
52,29,97.3048,0,1,1,13806,0,0,18.7195,1,1,0,0,1,1,0,0,0,0,16022,0,1,18.4158,1,1,0,0,1,1,0,0,0,0,None,None
53,29,238.384,0,1,1,485,0,0,19.4163,1,1,0,0,1,1,0,0,0,0,934,0,1,19.0543,1,1,0,0,1,1,0,0,0,0,None,None
54,29,171.397,0,1,1,1108,0,0,36.3647,1,1,0,0,1,1,0,0,0,0,3512,0,1,25.3364,1,1,0,0,1,1,0,0,0,0,None,None
55,29,1348.91,0,1,1,7783,1,0,45.6896,1,1,0,0,1,1,0,0,0,0,17099,1,1,36.1398,1,1,0,0,1,1,0,0,0,0,None,None
56,29,127.058,0,1,1,10193,0,0,26.2792,1,1,0,0,1,1,0,0,0,0,15875,0,1,24.3405,1,1,0,0,1,1,0,0,0,0,None,None
57,29,75.8353,0,1,1,12648,1,0,28.9912,1,1,0,0,1,1,0,0,0,0,9590,1,1,27.8832,1,1,0,0,1,1,0,0,0,0,None,None
58,29,164.67,0,1,1,13811,0,0,42.5171,1,1,0,0,1,1,0,0,0,0,1546,0,1,23.3241,1,1,0,0,1,1,0,0,0,0,None,None
59,29,387.799,0,1,1,15452,1,0,17.9779,1,1,0,0,1,1,0,0,0,0,3524,1,1,19.0736,1,1,0,0,1,1,0,0,0,0,None,None
60,29,49.6149,0,1,1,2193,1,0,38.8404,1,1,0,0,1,1,0,0,0,0,996,1,1,23.6877,1,1,0,0,1,1,0,0,0,0,None,None
61,29,425.745,0,1,1,2501,0,0,23.6915,1,1,0,0,1,1,0,0,0,0,12690,0,1,17.8922,1,1,0,0,1,1,0,0,0,0,None,None
62,29,156.567,0,1,1,3299,1,0,30.0559,1,1,0,0,1,1,0,0,0,0,7173,1,1,26.2736,1,1,0,0,1,1,0,0,0,0,None,None
63,29,666.19,0,1,1,4453,0,0,21.2413,1,1,0,0,1,1,0,0,0,0,2057,0,1,22.4044,1,1,0,0,1,1,0,0,0,0,None,None
64,29,595.876,0,1,1,5627,1,0,18.8472,1,1,0,0,1,1,0,0,0,0,9994,1,1,19.4339,1,1,0,0,1,1,0,0,0,0,None,None
65,29,37.3129,0,1,1,7496,1,0,27.3798,1,1,0,0,1,1,0,0,0,0,16274,1,1,18.255,1,1,0,0,1,1,0,0,0,0,None,None
66,29,819.289,0,1,1,7904,0,0,22.0905,1,1,0,0,1,1,0,0,0,0,2586,0,1,18.8509,1,1,0,0,1,1,0,0,0,0,None,None
67,29,149.379,0,1,1,8265,0,0,18.0394,1,1,0,0,1,1,0,0,0,0,671,0,1,25.1344,1,1,0,0,1,1,0,0,0,0,None,None
68,29,243.527,0,1,1,8927,1,0,28.69,1,1,0,0,1,1,0,0,0,0,15323,1,1,27.9074,1,1,0,0,1,1,0,0,0,0,None,None
69,29,404.729,0,1,1,17022,0,0,22.2383,1,1,0,0,1,1,0,0,0,0,3533,0,1,17.4068,1,1,0,0,1,1,0,0,0,0,None,None
70,29,139.42,0,1,1,327,0,0,36.6062,1,1,0,0,1,1,0,0,0,0,10599,0,1,28.5406,1,1,0,0,1,1,0,0,0,0,None,None
71,29,548.276,0,1,1,757,1,0,29.7323,1,1,0,0,1,1,0,0,0,0,515,1,1,28.9573,1,1,0,0,1,1,0,0,0,0,None,None
72,29,162.778,0,1,1,1210,0,0,29.0845,1,1,0,0,1,1,0,0,0,0,13010,0,1,20.0751,1,1,0,0,1,1,0,0,0,0,None,None
73,29,672.636,0,1,1,2498,1,0,25.5127,1,1,0,0,1,1,0,0,0,0,5844,1,1,21.621,1,1,0,0,1,1,0,0,0,0,None,None
74,29,249.77,0,1,1,2609,0,0,30.0144,1,1,0,0,1,1,0,0,0,0,5716,0,1,24.0485,1,1,0,0,1,1,0,0,0,0,None,None
75,29,942.918,0,1,1,3535,0,0,25.7312,1,1,0,0,1,1,0,0,0,0,12584,0,1,25.0738,1,1,0,0,1,1,0,0,0,0,None,None
76,29,71.9297,0,1,1,5037,1,0,23.4165,1,1,0,0,1,1,0,0,0,0,8706,1,1,18.1347,1,1,0,0,1,1,0,0,0,0,None,None
77,29,210.746,0,1,1,7942,1,0,21.8231,1,1,0,0,1,1,0,0,0,0,6507,1,1,15.1868,1,1,0,0,1,1,0,0,0,0,None,None
78,29,319.033,0,1,1,15207,1,0,16.589,1,1,0,0,1,1,0,0,0,0,1996,1,1,16.5679,1,1,0,0,1,1,0,0,0,0,None,None
79,29,382.498,0,1,1,15406,0,0,18.8599,1,1,0,0,1,1,0,0,0,0,4767,0,1,17.2909,1,1,0,0,1,1,0,0,0,0,None,None
80,29,89.4395,0,1,1,8182,1,0,22.6931,1,1,0,0,1,1,0,0,0,0,10776,1,1,17.2168,1,1,0,0,1,1,0,0,0,0,None,None
81,29,297.57,0,1,1,10361,0,0,50.7063,1,1,0,0,1,1,0,0,0,0,9022,0,1,51.9172,1,1,0,0,1,1,0,0,0,0,None,None
82,29,627.057,0,1,1,10419,0,0,18.2234,1,1,0,0,1,1,0,0,0,0,15486,0,1,21.4376,1,1,0,0,1,1,0,0,0,0,None,None
83,29,342.916,0,1,1,14593,0,0,24.8518,1,1,0,0,1,1,0,0,0,0,11279,0,1,24.7087,1,1,0,0,1,1,0,0,0,0,None,None
84,29,385.83,0,1,1,15427,0,0,26.9811,1,1,0,0,1,1,0,0,0,0,79,0,1,18.4191,1,1,0,0,1,1,0,0,0,0,None,None
85,29,496.886,0,1,1,15821,0,0,29.6297,1,1,0,0,1,1,0,0,0,0,1170,0,1,21.9717,1,1,0,0,1,1,0,0,0,0,None,None
86,29,143.863,0,1,1,16065,1,0,17.6328,1,1,0,0,1,1,0,0,0,0,16763,1,1,14.6836,1,1,0,0,1,1,0,0,0,0,None,None
87,29,325.58,0,1,1,1810,0,0,26.8322,1,1,0,0,1,1,0,0,0,0,14057,0,1,30.5089,1,1,0,0,1,1,0,0,0,0,None,None
88,29,195.402,0,1,1,2239,0,0,15.8461,1,1,0,0,1,1,0,0,0,0,14541,0,1,20.8882,1,1,0,0,1,1,0,0,0,0,None,None
89,29,44.81,0,1,1,7211,0,0,18.9534,1,1,0,0,1,1,0,0,0,0,11135,0,1,18.676,1,1,0,0,1,1,0,0,0,0,None,None
90,29,140.061,0,1,1,8877,0,0,26.6373,1,1,0,0,1,1,0,0,0,0,10476,0,1,18.0258,1,1,0,0,1,1,0,0,0,0,None,None
91,29,588.812,0,1,1,13085,1,0,37.7641,1,1,0,0,1,1,0,0,0,0,15298,1,1,18.4408,1,1,0,0,1,1,0,0,0,0,None,None
92,29,142.728,0,1,1,1881,1,0,36.4321,1,1,0,0,1,1,0,0,0,0,12096,1,1,30.1641,1,1,0,0,1,1,0,0,0,0,None,None
93,29,275.811,0,1,1,3914,0,0,16.7243,1,1,0,0,1,1,0,0,0,0,5961,0,1,16.8034,1,1,0,0,1,1,0,0,0,0,None,None
94,29,557.573,0,1,1,9288,0,0,19.5583,1,1,0,0,1,1,0,0,0,0,82,0,1,22.1096,1,1,0,0,1,1,0,0,0,0,None,None
95,29,1907.74,0,1,1,11146,1,0,22.6469,1,1,0,0,1,1,0,0,0,0,6426,1,1,15.556,1,1,0,0,1,1,0,0,0,0,None,None
96,29,217.318,0,1,1,12998,0,0,30.3042,1,1,0,0,1,1,0,0,0,0,10903,0,1,26.3754,1,1,0,0,1,1,0,0,0,0,None,None
97,29,386.819,0,1,1,15291,0,0,32.2659,1,1,0,0,1,1,0,0,0,0,4664,0,1,29.1245,1,1,0,0,1,1,0,0,0,0,None,None
98,29,58.1036,0,1,1,15429,0,0,48.9046,1,1,0,0,1,1,0,0,0,0,4231,0,1,37.4948,1,1,0,0,1,1,0,0,0,0,None,None
99,29,1107.37,0,1,1,1023,0,0,29.4208,1,1,0,0,1,1,0,0,0,0,710,0,1,35.0488,1,1,0,0,1,1,0,0,0,0,None,None
100,29,1395.85,0,1,1,8117,0,0,37.6145,1,1,0,0,1,1,0,0,0,0,11671,0,1,32.7051,1,1,0,0,1,1,0,0,0,0,None,None
101,29,210.237,0,1,1,371,1,0,32.601,1,1,0,0,1,1,0,0,0,0,2976,1,1,21.7904,1,1,0,0,1,1,0,0,0,0,None,None
102,29,163.502,0,1,1,2565,0,0,25.2759,1,1,0,0,1,1,0,0,0,0,22,0,1,22.9541,1,1,0,0,1,1,0,0,0,0,None,None
103,29,593.034,0,1,1,5360,0,0,18.1954,1,1,0,0,1,1,0,0,0,0,3893,0,1,17.3909,1,1,0,0,1,1,0,0,0,0,None,None
104,29,124.657,0,1,1,8750,0,0,17.3637,1,1,0,0,1,1,0,0,0,0,6014,0,1,15.7209,1,1,0,0,1,1,0,0,0,0,None,None
105,29,453.564,0,1,1,10348,0,0,39.7156,1,1,0,0,1,1,0,0,0,0,14200,0,1,16.2825,1,1,0,0,1,1,0,0,0,0,None,None
106,29,579.892,0,1,1,11707,0,0,30.8061,1,1,0,0,1,1,0,0,0,0,12382,0,1,23.8321,1,1,0,0,1,1,0,0,0,0,None,None
107,29,843.584,0,1,1,14858,1,0,22.1575,1,1,0,0,1,1,0,0,0,0,15274,1,1,16.8777,1,1,0,0,1,1,0,0,0,0,None,None
108,29,630.247,0,1,1,8216,1,0,22.5514,1,1,0,0,1,1,0,0,0,0,384,1,1,18.0179,1,1,0,0,1,1,0,0,0,0,None,None
109,29,415.936,0,1,1,14641,0,0,37.75,1,1,0,0,1,1,0,0,0,0,14590,0,1,35.3054,1,1,0,0,1,1,0,0,0,0,None,None
110,29,402.117,0,1,1,15093,0,0,24.2449,1,1,0,0,1,1,0,0,0,0,8601,0,1,16.4961,1,1,0,0,1,1,0,0,0,0,None,None
111,29,213.186,0,1,1,2083,0,0,38.3358,1,1,0,0,1,1,0,0,0,0,16597,0,1,29.086,1,1,0,0,1,1,0,0,0,0,None,None
112,29,487.276,0,1,1,2783,0,0,44.0402,1,1,0,0,1,1,0,0,0,0,6945,0,1,31.1536,1,1,0,0,1,1,0,0,0,0,None,None
113,29,583.361,0,1,1,7511,0,0,19.2928,1,1,0,0,1,1,0,0,0,0,14321,0,1,16.326,1,1,0,0,1,1,0,0,0,0,None,None
114,29,170.152,0,1,1,9681,0,0,25.2372,1,1,0,0,1,1,0,0,0,0,4008,0,1,23.3642,1,1,0,0,1,1,0,0,0,0,None,None
115,29,231.969,0,1,1,9717,0,0,23.0285,1,1,0,0,1,1,0,0,0,0,492,0,1,18.1337,1,1,0,0,1,1,0,0,0,0,None,None
116,29,313.259,0,1,1,10479,1,0,29.6422,1,1,0,0,1,1,0,0,0,0,7298,1,1,24.0923,1,1,0,0,1,1,0,0,0,0,None,None
117,29,80.6626,0,1,1,14288,0,0,37.4462,1,1,0,0,1,1,0,0,0,0,7262,0,1,23.8397,1,1,0,0,1,1,0,0,0,0,None,None
118,29,858.407,0,1,1,2023,0,0,27.6309,1,1,0,0,1,1,0,0,0,0,15331,0,1,20.3747,1,1,0,0,1,1,0,0,0,0,None,None
119,29,62.4781,0,1,1,9558,1,0,26.2232,1,1,0,0,1,1,0,0,0,0,14239,1,1,16.4839,1,1,0,0,1,1,0,0,0,0,None,None
120,29,459.829,0,1,1,17340,0,0,18.9964,1,1,0,0,1,1,0,0,0,0,16979,0,1,16.7728,1,1,0,0,1,1,0,0,0,0,None,None
121,29,217.822,0,1,1,1596,0,0,25.5081,1,1,0,0,1,1,0,0,0,0,80,0,1,31.6598,1,1,0,0,1,1,0,0,0,0,None,None
122,29,180.566,0,1,1,2367,0,0,19.3266,1,1,0,0,1,1,0,0,0,0,6883,0,1,19.5116,1,1,0,0,1,1,0,0,0,0,None,None
123,29,591.542,0,1,1,14707,0,0,20.5589,1,1,0,0,1,1,0,0,0,0,8134,0,1,16.0923,1,1,0,0,1,1,0,0,0,0,None,None
124,29,1195.94,0,1,1,16073,0,0,20.2814,1,1,0,0,1,1,0,0,0,0,10698,0,1,18.2039,1,1,0,0,1,1,0,0,0,0,None,None
125,29,674.061,0,1,1,656,1,0,44.5832,1,1,0,0,1,1,0,0,0,0,12717,1,1,47.751,1,1,0,0,1,1,0,0,0,0,None,None
126,29,196.97,0,1,1,4109,1,0,40.5785,1,1,0,0,1,1,0,0,0,0,2985,1,1,27.66,1,1,0,0,1,1,0,0,0,0,None,None
127,29,370.809,0,1,1,5654,0,0,41.1751,1,1,0,0,1,1,0,0,0,0,10410,0,1,36.2523,1,1,0,0,1,1,0,0,0,0,None,None
128,29,159.619,0,1,1,9328,0,0,32.2975,1,1,0,0,1,1,0,0,0,0,5687,0,1,29.9908,1,1,0,0,1,1,0,0,0,0,None,None
129,29,164.986,0,1,1,14594,0,0,18.519,1,1,0,0,1,1,0,0,0,0,13453,0,1,16.74,1,1,0,0,1,1,0,0,0,0,None,None
130,29,225.333,0,1,1,14863,0,0,22.19,1,1,0,0,1,1,0,0,0,0,15999,0,1,14.99,1,1,0,0,1,1,0,0,0,0,None,None
131,29,602.898,0,1,1,15987,0,0,28.8765,1,1,0,0,1,1,0,0,0,0,17205,0,1,19.4226,1,1,0,0,1,1,0,0,0,0,None,None
132,29,108.477,0,1,1,17290,0,0,33.1027,1,1,0,0,1,1,0,0,0,0,9843,0,1,26.4542,1,1,0,0,1,1,0,0,0,0,None,None
133,29,394.171,0,1,1,2957,0,0,20.4181,1,1,0,0,1,1,0,0,0,0,14351,0,1,22.9292,1,1,0,0,1,1,0,0,0,0,None,None
134,29,101.455,0,1,1,6317,1,0,27.1269,1,1,0,0,1,1,0,0,0,0,9484,1,1,20.7822,1,1,0,0,1,1,0,0,0,0,None,None
135,29,339.499,0,1,1,7705,0,0,48.0437,1,1,0,0,1,1,0,0,0,0,4073,0,1,31.8393,1,1,0,0,1,1,0,0,0,0,None,None
136,29,819.031,0,1,1,10513,0,0,27.2802,1,1,0,0,1,1,0,0,0,0,13953,0,1,21.9995,1,1,0,0,1,1,0,0,0,0,None,None
137,29,517.283,0,1,1,14643,1,0,24.5091,1,1,0,0,1,1,0,0,0,0,9215,1,1,18.2197,1,1,0,0,1,1,0,0,0,0,None,None
138,29,433.317,0,1,1,14978,0,0,21.5907,1,1,0,0,1,1,0,0,0,0,9325,0,1,26.5953,1,1,0,0,1,1,0,0,0,0,None,None
139,29,101.065,0,1,1,15028,1,0,26.7164,1,1,0,0,1,1,0,0,0,0,13158,1,1,24.7215,1,1,0,0,1,1,0,0,0,0,None,None
140,29,123.498,0,1,1,869,0,0,16.5623,1,1,0,0,1,1,0,0,0,0,10643,0,1,13.3403,1,1,0,0,1,1,0,0,0,0,None,None
141,29,572.389,0,1,1,4624,0,0,34.0241,1,1,0,0,1,1,0,0,0,0,5924,0,1,28.0343,1,1,0,0,1,1,0,0,0,0,None,None
142,29,124.459,0,1,1,13831,0,0,38.8076,1,1,0,0,1,1,0,0,0,0,959,0,1,28.537,1,1,0,0,1,1,0,0,0,0,None,None
143,29,407.23,0,1,1,213,0,0,44.8102,1,1,0,0,1,1,0,0,0,0,16733,0,1,35.7889,1,1,0,0,1,1,0,0,0,0,None,None
144,29,388.615,0,1,1,476,1,0,21.5821,1,1,0,0,1,1,0,0,0,0,5636,1,1,16.0364,1,1,0,0,1,1,0,0,0,0,None,None
145,29,202.649,0,1,1,2703,0,0,17.2032,1,1,0,0,1,1,0,0,0,0,4590,0,1,19.2502,1,1,0,0,1,1,0,0,0,0,None,None
146,29,529.535,0,1,1,4611,1,0,30.1196,1,1,0,0,1,1,0,0,0,0,6876,1,1,22.506,1,1,0,0,1,1,0,0,0,0,None,None
147,29,93.3206,0,1,1,6147,1,0,41.4264,1,1,0,0,1,1,0,0,0,0,6294,1,1,22.7308,1,1,0,0,1,1,0,0,0,0,None,None
148,29,121.769,0,1,1,15628,0,0,19.7302,1,1,0,0,1,1,0,0,0,0,11956,0,1,16.9947,1,1,0,0,1,1,0,0,0,0,None,None
149,29,280.411,0,1,1,17350,0,0,22.6077,1,1,0,0,1,1,0,0,0,0,11450,0,1,23.6856,1,1,0,0,1,1,0,0,0,0,None,None
150,29,624.417,0,1,1,2594,0,0,37.034,1,1,0,0,1,1,0,0,0,0,2319,0,1,28.6455,1,1,0,0,1,1,0,0,0,0,None,None
151,29,72.8576,0,1,1,6770,1,0,15.59,1,1,0,0,1,1,0,0,0,0,5191,1,1,21.3436,1,1,0,0,1,1,0,0,0,0,None,None
152,29,260.439,0,1,1,6984,1,0,28.8982,1,1,0,0,1,1,0,0,0,0,17250,1,1,15.9538,1,1,0,0,1,1,0,0,0,0,None,None
153,29,372.239,0,1,1,9500,0,0,17.4265,1,1,0,0,1,1,0,0,0,0,5974,0,1,18.1444,1,1,0,0,1,1,0,0,0,0,None,None
154,29,239.141,0,1,1,9572,0,0,30.9499,1,1,0,0,1,1,0,0,0,0,3357,0,1,32.1987,1,1,0,0,1,1,0,0,0,0,None,None
155,29,218.011,0,1,1,10867,1,0,28.2051,1,1,0,0,1,1,0,0,0,0,14652,1,1,18.6426,1,1,0,0,1,1,0,0,0,0,None,None
156,29,358.15,0,1,1,12023,0,0,25.376,1,1,0,0,1,1,0,0,0,0,12168,0,1,18.0723,1,1,0,0,1,1,0,0,0,0,None,None
157,29,552.749,0,1,1,12842,0,0,36.6741,1,1,0,0,1,1,0,0,0,0,10809,0,1,28.3889,1,1,0,0,1,1,0,0,0,0,None,None
158,29,362.726,0,1,1,13015,1,0,38.1337,1,1,0,0,1,1,0,0,0,0,471,1,1,33.8942,1,1,0,0,1,1,0,0,0,0,None,None
159,29,545.324,0,1,1,1541,0,0,24.354,1,1,0,0,1,1,0,0,0,0,8434,0,1,24.203,1,1,0,0,1,1,0,0,0,0,None,None
160,29,949.378,0,1,1,10026,0,0,21.851,1,1,0,0,1,1,0,0,0,0,1124,0,1,22.7934,1,1,0,0,1,1,0,0,0,0,None,None
161,29,39.1436,0,1,1,13332,0,0,22.1191,1,1,0,0,1,1,0,0,0,0,9249,0,1,18.9689,1,1,0,0,1,1,0,0,0,0,None,None
162,29,587.415,0,1,1,15949,1,0,19.9357,1,1,0,0,1,1,0,0,0,0,2138,1,1,19.751,1,1,0,0,1,1,0,0,0,0,None,None
