Rel_ID,Rel_start_time,Rel_scheduled_end_time,Rel_type (0 = transitory 1 = informal 2 = marital),Original_node_ID,Current_node_ID,A_ID,A_is_infected,A_gender,A_age,A_total_num_active_rels,A_num_active_transitory_rels,A_num_active_informal_rels,A_num_active_marital_rels,A_num_lifetime_rels,A_num_rels_last_6_mo,A_extra_relational_bitmask,A_is_circumcised,A_has_STI_coinfection,A_is_superspreader,B_ID,B_is_infected,B_gender,B_age,B_total_num_active_rels,B_num_active_transitory_rels,B_num_active_informal_rels,B_num_active_marital_rels,B_num_lifetime_rels,B_num_rels_last_6_mo,B_extra_relational_bitmask,B_is_circumcised,B_has_STI_coinfection,B_is_superspreader,A_IndividualProperties,B_IndividualProperties
15,29,269.258,0,1,1,8590,0,0,16.793,1,1,0,0,1,1,0,0,0,0,10408,0,1,20.3733,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-KLINGON
16,29,205.639,0,1,1,9352,0,0,32.6809,1,1,0,0,1,1,0,0,0,0,7570,0,1,25.7875,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-KLINGON
17,29,303.225,0,1,1,9916,0,0,37.8051,1,1,0,0,1,1,0,0,0,0,8826,0,1,25.8882,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-HUMAN
18,29,144.49,0,1,1,12258,0,0,26.1341,1,1,0,0,1,1,0,0,0,0,16050,0,1,17.527,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-KLINGON
19,29,374.17,0,1,1,13640,0,0,25.0082,1,1,0,0,1,1,0,0,0,0,10253,0,1,22.9354,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-VULCAN
20,29,498.945,0,1,1,14747,0,0,39.4074,1,1,0,0,1,1,0,0,0,0,6365,1,1,30.9808,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-HUMAN
21,29,74.6485,0,1,1,567,0,0,48.411,1,1,0,0,1,1,0,0,0,0,16215,1,1,41.8001,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-HUMAN
22,29,1090.54,0,1,1,2495,0,0,21.2666,1,1,0,0,1,1,0,0,0,0,7552,1,1,15.2947,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-HUMAN
23,29,108.416,0,1,1,5328,0,0,16.3195,1,1,0,0,1,1,0,0,0,0,1724,0,1,16.6138,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-KLINGON
24,29,428.292,0,1,1,7751,0,0,15.0594,1,1,0,0,1,1,0,0,0,0,1451,0,1,16.8066,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-KLINGON
25,29,296.226,0,1,1,7979,0,0,25.6429,1,1,0,0,1,1,0,0,0,0,13698,1,1,33.7875,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-HUMAN
26,29,108.861,0,1,1,9171,0,0,17.3588,1,1,0,0,1,1,0,0,0,0,16072,1,1,19.3695,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-HUMAN
27,29,677.084,0,1,1,10693,0,0,16.5658,1,1,0,0,1,1,0,0,0,0,2263,0,1,15.7123,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-VULCAN
28,29,650.551,0,1,1,3049,0,0,22.5941,1,1,0,0,1,1,0,0,0,0,5060,0,1,15.8878,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-KLINGON
29,29,324.607,0,1,1,14134,0,0,28.2636,1,1,0,0,1,1,0,0,0,0,8257,1,1,21.9637,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-HUMAN
30,29,683.447,0,1,1,46,0,0,19.5513,1,1,0,0,1,1,0,0,0,0,12333,0,1,19.6936,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-KLINGON
31,29,396.132,0,1,1,4666,0,0,20.6729,1,1,0,0,1,1,0,0,0,0,4532,1,1,17.7269,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-HUMAN
32,29,400.093,0,1,1,7071,0,0,16.0229,1,1,0,0,1,1,0,0,0,0,10138,0,1,23.3621,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-HUMAN
33,29,66.6529,0,1,1,10254,0,0,38.0646,1,1,0,0,1,1,0,0,0,0,14226,0,1,35.9777,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-HUMAN
34,29,88.0677,0,1,1,14731,0,0,29.4647,1,1,0,0,1,1,0,0,0,0,4969,0,1,25.5111,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-VULCAN
35,29,389.16,0,1,1,16004,0,0,18.7062,1,1,0,0,1,1,0,0,0,0,16765,0,1,18.6303,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-VULCAN
36,29,131.925,0,1,1,1316,0,0,18.5723,1,1,0,0,1,1,0,0,0,0,1103,0,1,17.9641,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-VULCAN
37,29,113.609,0,1,1,2364,0,0,23.4389,1,1,0,0,1,1,0,0,0,0,732,1,1,18.8812,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-HUMAN
38,29,616.049,0,1,1,2571,0,0,28.2624,1,1,0,0,1,1,0,0,0,0,8078,0,1,23.9587,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-KLINGON
39,29,452.957,0,1,1,8634,0,0,47.4589,1,1,0,0,1,1,0,0,0,0,15778,0,1,33.2434,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-KLINGON
40,29,155.111,0,1,1,9453,0,0,19.7236,1,1,0,0,1,1,0,0,0,0,3232,0,1,20.3186,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-KLINGON
41,29,616.037,0,1,1,10758,0,0,24.1531,1,1,0,0,1,1,0,0,0,0,12240,1,1,21.6035,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-HUMAN
42,29,88.6468,0,1,1,1536,0,0,32.0838,1,1,0,0,1,1,0,0,0,0,3363,1,1,26.5704,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-HUMAN
43,29,252.255,0,1,1,4186,0,0,25.5744,1,1,0,0,1,1,0,0,0,0,9886,0,1,23.3609,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-VULCAN
44,29,404.292,0,1,1,9254,0,0,21.3315,1,1,0,0,1,1,0,0,0,0,1044,1,1,24.6586,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-HUMAN
45,29,399.696,0,1,1,10730,1,0,28.0485,1,1,0,0,1,1,0,0,0,0,6948,0,1,25.8187,1,1,0,0,1,1,0,0,0,0,Race-HUMAN,Race-VULCAN
46,29,545.819,0,1,1,12354,0,0,22.875,1,1,0,0,1,1,0,0,0,0,6754,0,1,20.9553,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-KLINGON
47,29,354.246,0,1,1,16035,0,0,25.2114,1,1,0,0,1,1,0,0,0,0,11325,0,1,28.8231,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-KLINGON
48,29,104.826,0,1,1,1226,0,0,24.4338,1,1,0,0,1,1,0,0,0,0,13303,0,1,26.4121,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-HUMAN
49,29,261.489,0,1,1,2774,1,0,20.5984,1,1,0,0,1,1,0,0,0,0,7330,0,1,16.7907,1,1,0,0,1,1,0,0,0,0,Race-HUMAN,Race-VULCAN
50,29,727.226,0,1,1,4749,0,0,17.8528,1,1,0,0,1,1,0,0,0,0,6820,0,1,18.0764,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-VULCAN
51,29,344.62,0,1,1,5077,0,0,22.2449,1,1,0,0,1,1,0,0,0,0,7533,0,1,17.2887,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-KLINGON
52,29,523.194,0,1,1,5812,0,0,25.0108,1,1,0,0,1,1,0,0,0,0,8764,0,1,25.5284,1,1,0,0,1,1,0,0,0,0,Race-HUMAN,Race-KLINGON
53,29,659.479,0,1,1,9564,0,0,18.6547,1,1,0,0,1,1,0,0,0,0,16586,0,1,17.8482,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-KLINGON
54,29,85.1971,0,1,1,472,0,0,20.66,1,1,0,0,1,1,0,0,0,0,14002,0,1,16.5269,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-VULCAN
55,29,164.769,0,1,1,1507,0,0,25.4648,1,1,0,0,1,1,0,0,0,0,5375,0,1,36.7766,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-VULCAN
56,29,96.4351,0,1,1,1625,0,0,17.9503,1,1,0,0,1,1,0,0,0,0,1240,0,1,20.011,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-HUMAN
57,29,150.019,0,1,1,3336,0,0,37.8498,1,1,0,0,1,1,0,0,0,0,12026,0,1,27.2592,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-VULCAN
58,29,579.483,0,1,1,3580,0,0,27.3756,1,1,0,0,1,1,0,0,0,0,3925,0,1,16.305,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-VULCAN
59,29,65.7476,0,1,1,5829,1,0,18.1661,1,1,0,0,1,1,0,0,0,0,3900,0,1,18.9734,1,1,0,0,1,1,0,0,0,0,Race-HUMAN,Race-VULCAN
60,29,114.055,0,1,1,11685,0,0,19.4364,1,1,0,0,1,1,0,0,0,0,16407,0,1,24.2548,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-VULCAN
61,29,200.393,0,1,1,15603,0,0,21.1567,1,1,0,0,1,1,0,0,0,0,1091,0,1,24.3427,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-KLINGON
62,29,198.59,0,1,1,5579,0,0,52.5661,1,1,0,0,1,1,0,0,0,0,15702,0,1,42.9927,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-VULCAN
63,29,346.674,0,1,1,6608,1,0,22.6962,1,1,0,0,1,1,0,0,0,0,10599,0,1,19.5319,1,1,0,0,1,1,0,0,0,0,Race-HUMAN,Race-KLINGON
64,29,967.765,0,1,1,11330,0,0,46.0008,1,1,0,0,1,1,0,0,0,0,13682,1,1,36.7743,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-HUMAN
65,29,442.847,0,1,1,12651,0,0,20.4728,1,1,0,0,1,1,0,0,0,0,5215,1,1,16.4475,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-HUMAN
66,29,57.2552,0,1,1,15556,0,0,52.0959,1,1,0,0,1,1,0,0,0,0,16739,0,1,50.6727,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-VULCAN
67,29,253.98,0,1,1,3614,0,0,29.4993,1,1,0,0,1,1,0,0,0,0,15900,0,1,17.8691,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-VULCAN
68,29,419.894,0,1,1,6816,1,0,18.6559,1,1,0,0,1,1,0,0,0,0,3328,0,1,15.3615,1,1,0,0,1,1,0,0,0,0,Race-HUMAN,Race-VULCAN
69,29,923.05,0,1,1,8322,0,0,20.146,1,1,0,0,1,1,0,0,0,0,16073,1,1,17.9913,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-HUMAN
70,29,583.195,0,1,1,11291,0,0,19.0592,1,1,0,0,1,1,0,0,0,0,16408,0,1,27.0955,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-VULCAN
71,29,129.546,0,1,1,15658,0,0,21.0886,1,1,0,0,1,1,0,0,0,0,9936,0,1,20.9889,1,1,0,0,1,1,0,0,0,0,Race-HUMAN,Race-VULCAN
72,29,723.171,0,1,1,1425,0,0,42.3098,1,1,0,0,1,1,0,0,0,0,948,1,1,34.3179,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-HUMAN
73,29,504.056,0,1,1,1560,0,0,19.9076,1,1,0,0,1,1,0,0,0,0,6424,0,1,18.9292,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-VULCAN
74,29,180.36,0,1,1,1598,0,0,36.45,1,1,0,0,1,1,0,0,0,0,12371,0,1,27.4919,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-VULCAN
75,29,637.696,0,1,1,3181,0,0,30.3879,1,1,0,0,1,1,0,0,0,0,11893,0,1,27.3394,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-VULCAN
76,29,148.725,0,1,1,3996,0,0,17.4945,1,1,0,0,1,1,0,0,0,0,10201,0,1,20.1791,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-VULCAN
77,29,115.544,0,1,1,4195,0,0,31.4552,1,1,0,0,1,1,0,0,0,0,15812,1,1,28.4472,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-HUMAN
78,29,654.195,0,1,1,6409,1,0,18.0126,1,1,0,0,1,1,0,0,0,0,17396,0,1,15.0945,1,1,0,0,1,1,0,0,0,0,Race-HUMAN,Race-VULCAN
79,29,299.427,0,1,1,7882,0,0,19.278,1,1,0,0,1,1,0,0,0,0,13330,1,1,15.8128,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-HUMAN
80,29,1668.45,0,1,1,9833,0,0,19.2231,1,1,0,0,1,1,0,0,0,0,2516,0,1,22.7558,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-VULCAN
81,29,280.447,0,1,1,14454,1,0,21.9972,1,1,0,0,1,1,0,0,0,0,16697,0,1,17.2865,1,1,0,0,1,1,0,0,0,0,Race-HUMAN,Race-KLINGON
82,29,679.858,0,1,1,16605,0,0,17.4686,1,1,0,0,1,1,0,0,0,0,13349,0,1,22.3176,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-KLINGON
83,29,261.216,0,1,1,907,0,0,20.7477,1,1,0,0,1,1,0,0,0,0,1999,0,1,16.9156,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-KLINGON
84,29,315.758,0,1,1,4917,0,0,30.0495,1,1,0,0,1,1,0,0,0,0,15437,1,1,19.1915,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-HUMAN
85,29,220.21,0,1,1,5972,0,0,22.1296,1,1,0,0,1,1,0,0,0,0,14964,0,1,26.999,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-HUMAN
86,29,333.376,0,1,1,7948,0,0,17.2415,1,1,0,0,1,1,0,0,0,0,7211,0,1,18.4693,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-VULCAN
87,29,122.694,0,1,1,9526,0,0,28.6133,1,1,0,0,1,1,0,0,0,0,10282,0,1,25.3361,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-VULCAN
88,29,48.301,0,1,1,13105,0,0,17.2767,1,1,0,0,1,1,0,0,0,0,10586,0,1,17.4035,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-KLINGON
89,29,197.941,0,1,1,14176,0,0,22.2238,1,1,0,0,1,1,0,0,0,0,6752,0,1,19.0906,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-HUMAN
90,29,548.112,0,1,1,1204,0,0,24.1272,1,1,0,0,1,1,0,0,0,0,4889,0,1,17.69,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-KLINGON
91,29,273.14,0,1,1,10940,0,0,20.5874,1,1,0,0,1,1,0,0,0,0,17134,0,1,17.9016,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-KLINGON
92,29,407.485,0,1,1,12690,0,0,25.7747,1,1,0,0,1,1,0,0,0,0,3031,0,1,16.8397,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-VULCAN
93,29,44.2177,0,1,1,16921,0,0,27.815,1,1,0,0,1,1,0,0,0,0,8024,1,1,24.0878,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-HUMAN
94,29,365.775,0,1,1,255,0,0,23.2256,1,1,0,0,1,1,0,0,0,0,4046,0,1,26.8315,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-KLINGON
95,29,553.799,0,1,1,4918,0,0,38.9338,1,1,0,0,1,1,0,0,0,0,1921,0,1,28.1655,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-HUMAN
96,29,616.118,0,1,1,12815,1,0,19.3825,1,1,0,0,1,1,0,0,0,0,3726,0,1,25.3408,1,1,0,0,1,1,0,0,0,0,Race-HUMAN,Race-KLINGON
97,29,642.345,0,1,1,290,0,0,26.667,1,1,0,0,1,1,0,0,0,0,9214,0,1,21.104,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-KLINGON
98,29,230.777,0,1,1,408,0,0,21.3371,1,1,0,0,1,1,0,0,0,0,12443,1,1,25.4882,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-HUMAN
99,29,43.7295,0,1,1,2269,0,0,26.9029,1,1,0,0,1,1,0,0,0,0,12147,0,1,19.1496,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-VULCAN
100,29,391.785,0,1,1,2478,1,0,16.5222,1,1,0,0,1,1,0,0,0,0,10001,0,1,20.7169,1,1,0,0,1,1,0,0,0,0,Race-HUMAN,Race-KLINGON
101,29,179.629,0,1,1,3805,0,0,31.4965,1,1,0,0,1,1,0,0,0,0,503,0,1,28.7454,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-KLINGON
102,29,981.421,0,1,1,1034,1,0,18.5383,1,1,0,0,1,1,0,0,0,0,8140,0,1,19.3393,1,1,0,0,1,1,0,0,0,0,Race-HUMAN,Race-VULCAN
103,29,58.2729,0,1,1,1104,0,0,68.4124,1,1,0,0,1,1,0,0,0,0,3212,0,1,56.1265,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-KLINGON
104,29,167.102,0,1,1,6628,0,0,39.4196,1,1,0,0,1,1,0,0,0,0,4026,1,1,25.6074,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-HUMAN
105,29,287.507,0,1,1,8855,0,0,25.2577,1,1,0,0,1,1,0,0,0,0,8336,0,1,18.4884,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-KLINGON
106,29,1903.71,0,1,1,10888,0,0,56.1696,1,1,0,0,1,1,0,0,0,0,8639,0,1,46.2445,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-VULCAN
107,29,71.6485,0,1,1,12394,1,0,28.8078,1,1,0,0,1,1,0,0,0,0,8770,0,1,19.9093,1,1,0,0,1,1,0,0,0,0,Race-HUMAN,Race-KLINGON
108,29,288.576,0,1,1,14517,0,0,22.055,1,1,0,0,1,1,0,0,0,0,2747,0,1,18.7952,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-KLINGON
109,29,90.2266,0,1,1,14672,0,0,29.6209,1,1,0,0,1,1,0,0,0,0,9972,0,1,17.0114,1,1,0,0,1,1,0,0,0,0,Race-HUMAN,Race-KLINGON
110,29,134.962,0,1,1,15644,0,0,22.7568,1,1,0,0,1,1,0,0,0,0,3611,0,1,22.0647,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-HUMAN
111,29,166.429,0,1,1,16233,0,0,33.9696,1,1,0,0,1,1,0,0,0,0,926,0,1,18.0438,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-VULCAN
112,29,154.259,0,1,1,1988,0,0,26.1579,1,1,0,0,1,1,0,0,0,0,4011,0,1,34.3451,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-HUMAN
113,29,943.558,0,1,1,2271,1,0,29.1894,1,1,0,0,1,1,0,0,0,0,11872,0,1,19.9615,1,1,0,0,1,1,0,0,0,0,Race-HUMAN,Race-VULCAN
114,29,287.13,0,1,1,5099,0,0,21.2426,1,1,0,0,1,1,0,0,0,0,9895,0,1,18.6636,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-KLINGON
115,29,360.942,0,1,1,5895,0,0,29.1175,1,1,0,0,1,1,0,0,0,0,14235,0,1,20.9837,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-KLINGON
116,29,164.538,0,1,1,9097,0,0,30.936,1,1,0,0,1,1,0,0,0,0,984,0,1,27.1431,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-VULCAN
117,29,287.359,0,1,1,16477,0,0,26.3957,1,1,0,0,1,1,0,0,0,0,16320,0,1,17.0598,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-VULCAN
118,29,1030.14,0,1,1,1078,1,0,35.3534,1,1,0,0,1,1,0,0,0,0,4451,0,1,26.9663,1,1,0,0,1,1,0,0,0,0,Race-HUMAN,Race-VULCAN
119,29,63.4133,0,1,1,1238,0,0,26.005,1,1,0,0,1,1,0,0,0,0,7108,0,1,18.0116,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-VULCAN
120,29,187.575,0,1,1,4801,1,0,17.0556,1,1,0,0,1,1,0,0,0,0,13804,0,1,20.1998,1,1,0,0,1,1,0,0,0,0,Race-HUMAN,Race-VULCAN
121,29,55.8861,0,1,1,5304,0,0,27.6659,1,1,0,0,1,1,0,0,0,0,5721,1,1,27.6902,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-HUMAN
122,29,1032.82,0,1,1,11643,0,0,20.2072,1,1,0,0,1,1,0,0,0,0,892,0,1,22.063,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-VULCAN
123,29,832.527,0,1,1,13586,0,0,52.7591,1,1,0,0,1,1,0,0,0,0,1953,1,1,41.8825,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-HUMAN
124,29,244.84,0,1,1,15067,0,0,32.3814,1,1,0,0,1,1,0,0,0,0,11850,0,1,24.5291,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-VULCAN
125,29,219.979,0,1,1,2204,0,0,24.7532,1,1,0,0,1,1,0,0,0,0,16310,0,1,26.1717,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-VULCAN
126,29,204.628,0,1,1,2337,0,0,16.7323,1,1,0,0,1,1,0,0,0,0,4850,0,1,18.9307,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-VULCAN
127,29,89.2514,0,1,1,4035,0,0,18.5937,1,1,0,0,1,1,0,0,0,0,1274,0,1,17.7932,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-KLINGON
128,29,72.2789,0,1,1,4839,0,0,17.3547,1,1,0,0,1,1,0,0,0,0,7721,0,1,16.0106,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-KLINGON
129,29,167.482,0,1,1,5372,0,0,69.2144,1,1,0,0,1,1,0,0,0,0,9030,0,1,62.3871,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-KLINGON
130,29,123.245,0,1,1,6973,0,0,27.3881,1,1,0,0,1,1,0,0,0,0,9942,0,1,23.4048,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-VULCAN
131,29,436.676,0,1,1,7183,0,0,19.1682,1,1,0,0,1,1,0,0,0,0,1867,0,1,17.3281,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-VULCAN
132,29,72.6587,0,1,1,8911,0,0,26.5037,1,1,0,0,1,1,0,0,0,0,8168,0,1,20.4437,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-VULCAN
133,29,527.346,0,1,1,17115,0,0,31.022,1,1,0,0,1,1,0,0,0,0,9149,0,1,33.3576,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-VULCAN
134,29,152.96,0,1,1,9419,0,0,27.5631,1,1,0,0,1,1,0,0,0,0,8091,0,1,22.0231,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-VULCAN
135,29,257.281,0,1,1,9492,0,0,36.8283,1,1,0,0,1,1,0,0,0,0,11146,0,1,31.6618,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-VULCAN
136,29,513.352,0,1,1,14951,0,0,25.3857,1,1,0,0,1,1,0,0,0,0,11644,0,1,21.9753,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-KLINGON
137,29,427.766,0,1,1,16914,0,0,39.8966,1,1,0,0,1,1,0,0,0,0,7109,0,1,31.7109,1,1,0,0,1,1,0,0,0,0,Race-KLINGON,Race-KLINGON
138,29,336.237,0,1,1,553,0,0,21.9198,1,1,0,0,1,1,0,0,0,0,16392,0,1,22.14,1,1,0,0,1,1,0,0,0,0,Race-VULCAN,Race-VULCAN
