Time, IndividualID, AgeYears, Gender, From_NodeID, To_NodeID, MigrationType, Event,IsInfected, Rel_ID, NumCoitalActs, IsDiscordant, HasMigrated, RelationshipType, RelationshipState, PartnerID, Male_NodeID, Female_NodeID
440,34,54.4456,M,2,1,local,STIPreEmigrating,0,5,105,0,1,MARITAL,MIGRATING,14,2,2
440,14,46.3964,F,2,1,local,STIPreEmigrating,0,5,105,0,1,MARITAL,MIGRATING,34,0,2
440,14,46.3964,F,1,0,N/A,STIPostImmigrating,0,5,105,0,1,MARITAL,MIGRATING,34,0,1
440,34,54.4456,M,1,0,N/A,STIPostImmigrating,0,5,105,0,1,MARITAL,NORMAL,14,1,1
445,14,46.4101,F,1,2,local,STIPreEmigrating,0,5,106,0,1,MARITAL,MIGRATING,34,1,1
445,34,54.4593,M,1,2,local,STIPreEmigrating,0,5,106,0,1,MARITAL,MIGRATING,14,1,0
445,34,54.4593,M,2,0,N/A,STIPostImmigrating,0,5,106,0,1,MARITAL,MIGRATING,14,2,0
445,14,46.4101,F,2,0,N/A,STIPostImmigrating,0,5,106,0,1,MARITAL,NORMAL,34,2,2
467,21,25.4138,F,2,1,local,STIPreEmigrating,0,2,151,0,1,MARITAL,MIGRATING,28,2,2
467,28,28.7846,M,2,1,local,STIPreEmigrating,0,2,151,0,1,MARITAL,MIGRATING,21,2,0
467,28,28.7846,M,1,0,N/A,STIPostImmigrating,0,2,151,0,1,MARITAL,MIGRATING,21,1,0
467,21,25.4138,F,1,0,N/A,STIPostImmigrating,0,2,151,0,1,MARITAL,NORMAL,28,1,1
470,7,30.8749,F,1,2,local,STIPreEmigrating,0,3,156,0,1,MARITAL,MIGRATING,1,1,1
470,1,45.8209,M,1,2,local,STIPreEmigrating,0,3,156,0,1,MARITAL,MIGRATING,7,1,0
470,1,45.8209,M,2,0,N/A,STIPostImmigrating,0,3,156,0,1,MARITAL,MIGRATING,7,2,0
470,7,30.8749,F,2,0,N/A,STIPostImmigrating,0,3,156,0,1,MARITAL,NORMAL,1,2,2
473,14,46.4868,F,2,1,local,STIPreEmigrating,0,5,127,0,1,MARITAL,MIGRATING,34,2,2
473,11,41.92,M,2,1,local,STIPreEmigrating,0,6,104,0,1,MARITAL,MIGRATING,3,2,2
473,34,54.536,M,2,1,local,STIPreEmigrating,0,5,127,0,1,MARITAL,MIGRATING,14,2,0
473,3,31.5773,F,2,1,local,STIPreEmigrating,0,6,104,0,1,MARITAL,MIGRATING,11,0,2
473,3,31.5773,F,1,0,N/A,STIPostImmigrating,0,6,104,0,1,MARITAL,MIGRATING,11,0,1
473,34,54.536,M,1,0,N/A,STIPostImmigrating,0,5,127,0,1,MARITAL,MIGRATING,14,1,0
473,11,41.92,M,1,0,N/A,STIPostImmigrating,0,6,104,0,1,MARITAL,NORMAL,3,1,1
473,14,46.4868,F,1,0,N/A,STIPostImmigrating,0,5,127,0,1,MARITAL,NORMAL,34,1,1
479,3,31.5938,F,1,2,local,STIPreEmigrating,0,6,108,0,1,MARITAL,MIGRATING,11,1,1
479,11,41.9364,M,1,2,local,STIPreEmigrating,0,6,108,0,1,MARITAL,MIGRATING,3,1,0
479,11,41.9364,M,2,0,N/A,STIPostImmigrating,0,6,108,0,1,MARITAL,MIGRATING,3,2,0
479,3,31.5938,F,2,0,N/A,STIPostImmigrating,0,6,108,0,1,MARITAL,NORMAL,11,2,2
496,34,54.599,M,1,2,local,STIPreEmigrating,0,5,136,0,1,MARITAL,MIGRATING,14,1,1
496,14,46.5498,F,1,2,local,STIPreEmigrating,0,5,136,0,1,MARITAL,MIGRATING,34,0,1
496,14,46.5498,F,2,0,N/A,STIPostImmigrating,0,5,136,0,1,MARITAL,MIGRATING,34,0,2
496,34,54.599,M,2,0,N/A,STIPostImmigrating,0,5,136,0,1,MARITAL,NORMAL,14,2,2
501,21,25.507,F,1,2,local,STIPreEmigrating,0,2,162,0,1,MARITAL,MIGRATING,28,1,1
501,28,28.8778,M,1,2,local,STIPreEmigrating,0,2,162,0,1,MARITAL,MIGRATING,21,1,0
501,28,28.8778,M,2,0,N/A,STIPostImmigrating,0,2,162,0,1,MARITAL,MIGRATING,21,2,0
501,21,25.507,F,2,0,N/A,STIPostImmigrating,0,2,162,0,1,MARITAL,NORMAL,28,2,2
523,30,20.3351,M,1,2,local,STIPreEmigrating,0,7,14,0,1,MARITAL,MIGRATING,23,1,1
523,23,18.1735,F,1,2,local,STIPreEmigrating,0,7,14,0,1,MARITAL,MIGRATING,30,0,1
523,23,18.1735,F,2,0,N/A,STIPostImmigrating,0,7,14,0,1,MARITAL,MIGRATING,30,0,2
523,30,20.3351,M,2,0,N/A,STIPostImmigrating,0,7,14,0,1,MARITAL,NORMAL,23,2,2
527,14,46.6347,F,2,1,local,STIPreEmigrating,0,5,144,0,1,MARITAL,MIGRATING,34,2,2
527,34,54.684,M,2,1,local,STIPreEmigrating,0,5,144,0,1,MARITAL,MIGRATING,14,2,0
527,34,54.684,M,1,0,N/A,STIPostImmigrating,0,5,144,0,1,MARITAL,MIGRATING,14,1,0
527,14,46.6347,F,1,0,N/A,STIPostImmigrating,0,5,144,0,1,MARITAL,NORMAL,34,1,1
528,7,31.0338,F,2,1,local,STIPreEmigrating,0,3,180,0,1,MARITAL,MIGRATING,1,2,2
528,1,45.9798,M,2,1,local,STIPreEmigrating,0,3,180,0,1,MARITAL,MIGRATING,7,2,0
528,1,45.9798,M,1,0,N/A,STIPostImmigrating,0,3,180,0,1,MARITAL,MIGRATING,7,1,0
528,7,31.0338,F,1,0,N/A,STIPostImmigrating,0,3,180,0,1,MARITAL,NORMAL,1,1,1
529,30,20.3515,M,2,1,local,STIPreEmigrating,0,7,15,0,1,MARITAL,MIGRATING,23,2,2
529,23,18.19,F,2,1,local,STIPreEmigrating,0,7,15,0,1,MARITAL,MIGRATING,30,0,2
529,23,18.19,F,1,0,N/A,STIPostImmigrating,0,7,15,0,1,MARITAL,MIGRATING,30,0,1
529,30,20.3515,M,1,0,N/A,STIPostImmigrating,0,7,15,0,1,MARITAL,NORMAL,23,1,1
555,23,18.2612,F,1,2,local,STIPreEmigrating,0,7,23,0,1,MARITAL,MIGRATING,30,1,1
555,30,20.4227,M,1,2,local,STIPreEmigrating,0,7,23,0,1,MARITAL,MIGRATING,23,1,0
555,30,20.4227,M,2,0,N/A,STIPostImmigrating,0,7,23,0,1,MARITAL,MIGRATING,23,2,0
555,23,18.2612,F,2,0,N/A,STIPostImmigrating,0,7,23,0,1,MARITAL,NORMAL,30,2,2
568,34,54.7963,M,1,2,local,STIPreEmigrating,0,5,152,0,1,MARITAL,MIGRATING,14,1,1
568,14,46.7471,F,1,2,local,STIPreEmigrating,0,5,152,0,1,MARITAL,MIGRATING,34,0,1
568,14,46.7471,F,2,0,N/A,STIPostImmigrating,0,5,152,0,1,MARITAL,MIGRATING,34,0,2
568,34,54.7963,M,2,0,N/A,STIPostImmigrating,0,5,152,0,1,MARITAL,NORMAL,14,2,2
593,13,22.3527,F,1,2,local,STIPreEmigrating,0,4,180,0,1,MARITAL,MIGRATING,8,1,1
593,8,26.633,M,1,2,local,STIPreEmigrating,0,4,180,0,1,MARITAL,MIGRATING,13,1,0
593,8,26.633,M,2,0,N/A,STIPostImmigrating,0,4,180,0,1,MARITAL,MIGRATING,13,2,0
593,13,22.3527,F,2,0,N/A,STIPostImmigrating,0,4,180,0,1,MARITAL,NORMAL,8,2,2
596,7,31.2201,F,1,2,local,STIPreEmigrating,0,3,193,0,1,MARITAL,MIGRATING,1,1,1
596,1,46.1661,M,1,2,local,STIPreEmigrating,0,3,193,0,1,MARITAL,MIGRATING,7,1,0
596,1,46.1661,M,2,0,N/A,STIPostImmigrating,0,3,193,0,1,MARITAL,MIGRATING,7,2,0
596,7,31.2201,F,2,0,N/A,STIPostImmigrating,0,3,193,0,1,MARITAL,NORMAL,1,2,2
606,30,20.5625,M,2,1,local,STIPreEmigrating,0,7,42,0,1,MARITAL,MIGRATING,23,2,2
606,23,18.4009,F,2,1,local,STIPreEmigrating,0,7,42,0,1,MARITAL,MIGRATING,30,0,2
606,23,18.4009,F,1,0,N/A,STIPostImmigrating,0,7,42,0,1,MARITAL,MIGRATING,30,0,1
606,30,20.5625,M,1,0,N/A,STIPostImmigrating,0,7,42,0,1,MARITAL,NORMAL,23,1,1
646,7,31.3571,F,2,1,local,STIPreEmigrating,0,3,216,0,1,MARITAL,MIGRATING,1,2,2
646,1,46.3031,M,2,1,local,STIPreEmigrating,0,3,216,0,1,MARITAL,MIGRATING,7,2,0
646,1,46.3031,M,1,0,N/A,STIPostImmigrating,0,3,216,0,1,MARITAL,MIGRATING,7,1,0
646,7,31.3571,F,1,0,N/A,STIPostImmigrating,0,3,216,0,1,MARITAL,NORMAL,1,1,1
649,23,18.5187,F,1,2,local,STIPreEmigrating,0,7,54,0,1,MARITAL,MIGRATING,30,1,1
649,30,20.6803,M,1,2,local,STIPreEmigrating,0,7,54,0,1,MARITAL,MIGRATING,23,1,0
649,30,20.6803,M,2,0,N/A,STIPostImmigrating,0,7,54,0,1,MARITAL,MIGRATING,23,2,0
649,23,18.5187,F,2,0,N/A,STIPostImmigrating,0,7,54,0,1,MARITAL,NORMAL,30,2,2
681,34,55.1059,M,2,1,local,STIPreEmigrating,0,5,193,0,1,MARITAL,MIGRATING,14,2,2
681,14,47.0567,F,2,1,local,STIPreEmigrating,0,5,193,0,1,MARITAL,MIGRATING,34,0,2
681,14,47.0567,F,1,0,N/A,STIPostImmigrating,0,5,193,0,1,MARITAL,MIGRATING,34,0,1
681,34,55.1059,M,1,0,N/A,STIPostImmigrating,0,5,193,0,1,MARITAL,NORMAL,14,1,1
706,13,22.6622,F,2,1,local,STIPreEmigrating,0,4,233,0,1,MARITAL,MIGRATING,8,2,2
706,8,26.9426,M,2,1,local,STIPreEmigrating,0,4,233,0,1,MARITAL,MIGRATING,13,2,0
706,8,26.9426,M,1,0,N/A,STIPostImmigrating,0,4,233,0,1,MARITAL,MIGRATING,13,1,0
706,13,22.6622,F,1,0,N/A,STIPostImmigrating,0,4,233,0,1,MARITAL,NORMAL,8,1,1
716,3,32.2431,F,2,1,local,STIPreEmigrating,0,6,187,0,1,MARITAL,MIGRATING,11,2,2
716,11,42.5858,M,2,1,local,STIPreEmigrating,0,6,187,0,1,MARITAL,MIGRATING,3,2,0
716,11,42.5858,M,1,0,N/A,STIPostImmigrating,0,6,187,0,1,MARITAL,MIGRATING,3,1,0
716,3,32.2431,F,1,0,N/A,STIPostImmigrating,0,6,187,0,1,MARITAL,NORMAL,11,1,1
733,1,46.5415,M,1,2,local,STIPreEmigrating,0,3,248,0,1,MARITAL,MIGRATING,7,1,1
733,7,31.5954,F,1,2,local,STIPreEmigrating,0,3,248,0,1,MARITAL,MIGRATING,1,0,1
733,7,31.5954,F,2,0,N/A,STIPostImmigrating,0,3,248,0,1,MARITAL,MIGRATING,1,0,2
733,1,46.5415,M,2,0,N/A,STIPostImmigrating,0,3,248,0,1,MARITAL,NORMAL,7,2,2
740,23,18.7681,F,2,1,local,STIPreEmigrating,0,7,80,0,1,MARITAL,MIGRATING,30,2,2
740,30,20.9296,M,2,1,local,STIPreEmigrating,0,7,80,0,1,MARITAL,MIGRATING,23,2,0
740,30,20.9296,M,1,0,N/A,STIPostImmigrating,0,7,80,0,1,MARITAL,MIGRATING,23,1,0
740,23,18.7681,F,1,0,N/A,STIPostImmigrating,0,7,80,0,1,MARITAL,NORMAL,30,1,1
747,30,20.9488,M,1,2,local,STIPreEmigrating,0,7,83,0,1,MARITAL,MIGRATING,23,1,1
747,23,18.7872,F,1,2,local,STIPreEmigrating,0,7,83,0,1,MARITAL,MIGRATING,30,0,1
747,23,18.7872,F,2,0,N/A,STIPostImmigrating,0,7,83,0,1,MARITAL,MIGRATING,30,0,2
747,30,20.9488,M,2,0,N/A,STIPostImmigrating,0,7,83,0,1,MARITAL,NORMAL,23,2,2
753,8,27.0713,M,1,2,local,STIPreEmigrating,0,4,247,0,1,MARITAL,MIGRATING,13,1,1
753,13,22.791,F,1,2,local,STIPreEmigrating,0,4,247,0,1,MARITAL,MIGRATING,8,0,1
753,13,22.791,F,2,0,N/A,STIPostImmigrating,0,4,247,0,1,MARITAL,MIGRATING,8,0,2
753,8,27.0713,M,2,0,N/A,STIPostImmigrating,0,4,247,0,1,MARITAL,NORMAL,13,2,2
769,14,47.2978,F,1,2,local,STIPreEmigrating,0,5,222,0,1,MARITAL,MIGRATING,34,1,1
769,34,55.347,M,1,2,local,STIPreEmigrating,0,5,222,0,1,MARITAL,MIGRATING,14,1,0
769,34,55.347,M,2,0,N/A,STIPostImmigrating,0,5,222,0,1,MARITAL,MIGRATING,14,2,0
769,14,47.2978,F,2,0,N/A,STIPostImmigrating,0,5,222,0,1,MARITAL,NORMAL,34,2,2
774,1,46.6538,M,2,1,local,STIPreEmigrating,0,3,270,0,1,MARITAL,MIGRATING,7,2,2
774,7,31.7078,F,2,1,local,STIPreEmigrating,0,3,270,0,1,MARITAL,MIGRATING,1,0,2
774,7,31.7078,F,1,0,N/A,STIPostImmigrating,0,3,270,0,1,MARITAL,MIGRATING,1,0,1
774,1,46.6538,M,1,0,N/A,STIPostImmigrating,0,3,270,0,1,MARITAL,NORMAL,7,1,1
812,13,22.9527,F,2,1,local,STIPreEmigrating,0,4,268,0,1,MARITAL,MIGRATING,8,2,2
812,8,27.233,M,2,1,local,STIPreEmigrating,0,4,268,0,1,MARITAL,MIGRATING,13,2,0
812,8,27.233,M,1,0,N/A,STIPostImmigrating,0,4,268,0,1,MARITAL,MIGRATING,13,1,0
812,13,22.9527,F,1,0,N/A,STIPostImmigrating,0,4,268,0,1,MARITAL,NORMAL,8,1,1
817,11,42.8625,M,1,2,local,STIPreEmigrating,0,6,224,0,1,MARITAL,MIGRATING,3,1,1
817,3,32.5198,F,1,2,local,STIPreEmigrating,0,6,224,0,1,MARITAL,MIGRATING,11,0,1
817,3,32.5198,F,2,0,N/A,STIPostImmigrating,0,6,224,0,1,MARITAL,MIGRATING,11,0,2
817,11,42.8625,M,2,0,N/A,STIPostImmigrating,0,6,224,0,1,MARITAL,NORMAL,3,2,2
819,23,18.9845,F,2,1,local,STIPreEmigrating,0,7,109,0,1,MARITAL,MIGRATING,30,2,2
819,30,21.146,M,2,1,local,STIPreEmigrating,0,7,109,0,1,MARITAL,MIGRATING,23,2,0
819,30,21.146,M,1,0,N/A,STIPostImmigrating,0,7,109,0,1,MARITAL,MIGRATING,23,1,0
819,23,18.9845,F,1,0,N/A,STIPostImmigrating,0,7,109,0,1,MARITAL,NORMAL,30,1,1
827,13,22.9937,F,1,2,local,STIPreEmigrating,0,4,274,0,1,MARITAL,MIGRATING,8,1,1
827,8,27.2741,M,1,2,local,STIPreEmigrating,0,4,274,0,1,MARITAL,MIGRATING,13,1,0
827,8,27.2741,M,2,0,N/A,STIPostImmigrating,0,4,274,0,1,MARITAL,MIGRATING,13,2,0
827,13,22.9937,F,2,0,N/A,STIPostImmigrating,0,4,274,0,1,MARITAL,NORMAL,8,2,2
828,14,47.4594,F,2,1,local,STIPreEmigrating,0,5,247,0,1,MARITAL,MIGRATING,34,2,2
828,34,55.5086,M,2,1,local,STIPreEmigrating,0,5,247,0,1,MARITAL,MIGRATING,14,2,0
828,34,55.5086,M,1,0,N/A,STIPostImmigrating,0,5,247,0,1,MARITAL,MIGRATING,14,1,0
828,14,47.4594,F,1,0,N/A,STIPostImmigrating,0,5,247,0,1,MARITAL,NORMAL,34,1,1
829,3,32.5527,F,2,1,local,STIPreEmigrating,0,6,225,0,1,MARITAL,MIGRATING,11,2,2
829,11,42.8953,M,2,1,local,STIPreEmigrating,0,6,225,0,1,MARITAL,MIGRATING,3,2,0
829,11,42.8953,M,1,0,N/A,STIPostImmigrating,0,6,225,0,1,MARITAL,MIGRATING,3,1,0
829,3,32.5527,F,1,0,N/A,STIPostImmigrating,0,6,225,0,1,MARITAL,NORMAL,11,1,1
832,13,23.0074,F,2,1,local,STIPreEmigrating,0,4,276,0,1,MARITAL,MIGRATING,8,2,2
832,8,27.2878,M,2,1,local,STIPreEmigrating,0,4,276,0,1,MARITAL,MIGRATING,13,2,0
832,8,27.2878,M,1,0,N/A,STIPostImmigrating,0,4,276,0,1,MARITAL,MIGRATING,13,1,0
832,13,23.0074,F,1,0,N/A,STIPostImmigrating,0,4,276,0,1,MARITAL,NORMAL,8,1,1
861,11,42.983,M,1,2,local,STIPreEmigrating,0,6,232,0,1,MARITAL,MIGRATING,3,1,1
861,3,32.6404,F,1,2,local,STIPreEmigrating,0,6,232,0,1,MARITAL,MIGRATING,11,0,1
861,3,32.6404,F,2,0,N/A,STIPostImmigrating,0,6,232,0,1,MARITAL,MIGRATING,11,0,2
861,11,42.983,M,2,0,N/A,STIPostImmigrating,0,6,232,0,1,MARITAL,NORMAL,3,2,2
864,3,32.6486,F,2,1,local,STIPreEmigrating,0,6,233,0,1,MARITAL,MIGRATING,11,2,2
864,11,42.9912,M,2,1,local,STIPreEmigrating,0,6,233,0,1,MARITAL,MIGRATING,3,2,0
864,11,42.9912,M,1,0,N/A,STIPostImmigrating,0,6,233,0,1,MARITAL,MIGRATING,3,1,0
864,3,32.6486,F,1,0,N/A,STIPostImmigrating,0,6,233,0,1,MARITAL,NORMAL,11,1,1
867,34,55.6155,M,1,2,local,STIPreEmigrating,0,5,258,0,1,MARITAL,MIGRATING,14,1,1
867,14,47.5662,F,1,2,local,STIPreEmigrating,0,5,258,0,1,MARITAL,MIGRATING,34,0,1
867,14,47.5662,F,2,0,N/A,STIPostImmigrating,0,5,258,0,1,MARITAL,MIGRATING,34,0,2
