Time, IndividualID, AgeYears, Gender, From_NodeID, To_NodeID, MigrationType, Event,IsInfected, Rel_ID, NumCoitalActs, IsDiscordant, HasMigrated, RelationshipType, RelationshipState, PartnerID, Male_NodeID, Female_NodeID
19,48,37.9709,F,1,2,local,STIPreEmigrating,0,49,2,0,1,MARITAL,MIGRATING,58,1,1
19,58,47.044,M,1,2,local,STIPreEmigrating,0,49,2,0,1,MARITAL,MIGRATING,48,1,0
19,58,47.044,M,2,0,N/A,STIPostImmigrating,0,49,2,0,1,MARITAL,MIGRATING,48,2,0
19,48,37.9709,F,2,0,N/A,STIPostImmigrating,0,49,2,0,1,MARITAL,NORMAL,58,2,2
22,163,29.1295,M,2,3,local,STIPreEmigrating,0,12,8,0,1,INFORMAL,PAUSED,92,2,4
22,163,29.1295,M,3,0,N/A,STIPostImmigrating,0,12,8,0,1,INFORMAL,PAUSED,92,3,4
23,34,53.3031,M,1,3,local,STIPreEmigrating,0,18,2,0,1,MARITAL,PAUSED,67,1,2
23,34,53.3031,M,3,0,N/A,STIPostImmigrating,0,18,2,0,1,MARITAL,PAUSED,67,3,2
26,296,51.8698,F,4,3,local,STIPreEmigrating,0,28,4,0,1,MARITAL,MIGRATING,326,4,4
26,326,54.354,M,4,3,local,STIPreEmigrating,0,28,4,0,1,MARITAL,MIGRATING,296,4,0
26,174,53.5812,F,3,1,local,STIPreEmigrating,0,1,9,0,1,MARITAL,MIGRATING,200,3,3
26,200,60.0039,M,3,1,local,STIPreEmigrating,0,1,9,0,1,MARITAL,MIGRATING,174,3,0
26,200,60.0039,M,1,0,N/A,STIPostImmigrating,0,1,9,0,1,MARITAL,MIGRATING,174,1,0
26,174,53.5812,F,1,0,N/A,STIPostImmigrating,0,1,9,0,1,MARITAL,NORMAL,200,1,1
26,326,54.354,M,3,0,N/A,STIPostImmigrating,0,28,4,0,1,MARITAL,MIGRATING,296,3,0
26,296,51.8698,F,3,0,N/A,STIPostImmigrating,0,28,4,0,1,MARITAL,NORMAL,326,3,3
30,13,20.8102,F,1,4,local,STIPreEmigrating,0,24,7,0,1,TRANSITORY,PAUSED,8,1,1
30,13,20.8102,F,4,0,N/A,STIPostImmigrating,0,24,7,0,1,TRANSITORY,PAUSED,8,1,4
31,113,33.4067,M,2,4,local,STIPreEmigrating,0,48,8,0,1,MARITAL,PAUSED,3,2,2
31,113,33.4067,M,4,0,N/A,STIPostImmigrating,0,48,8,0,1,MARITAL,PAUSED,3,4,2
32,184,44.0972,F,3,1,local,STIPreEmigrating,0,21,7,0,1,MARITAL,MIGRATING,229,3,3
32,229,48.4497,M,3,1,local,STIPreEmigrating,0,21,7,0,1,MARITAL,MIGRATING,184,3,0
32,14,45.2786,F,1,3,local,STIPreEmigrating,0,15,0,0,1,INFORMAL,PAUSED,41,4,1
32,14,45.2786,F,3,0,N/A,STIPostImmigrating,0,15,0,0,1,INFORMAL,PAUSED,41,4,3
32,229,48.4497,M,1,0,N/A,STIPostImmigrating,0,21,7,0,1,MARITAL,MIGRATING,184,1,0
32,184,44.0972,F,1,0,N/A,STIPostImmigrating,0,21,7,0,1,MARITAL,NORMAL,229,1,1
34,274,17.0987,F,4,1,local,STIPreEmigrating,0,25,9,0,1,TRANSITORY,PAUSED,317,4,4
34,31,58.1193,M,4,1,local,STIPreEmigrating,0,16,14,0,1,MARITAL,PAUSED,69,4,4
34,71,18.5102,F,1,4,local,STIPreEmigrating,0,14,6,0,1,INFORMAL,PAUSED,76,1,1
34,71,18.5102,F,4,0,N/A,STIPostImmigrating,0,14,6,0,1,INFORMAL,PAUSED,76,1,4
34,31,58.1193,M,1,0,N/A,STIPostImmigrating,0,16,14,0,1,MARITAL,PAUSED,69,1,4
34,274,17.0987,F,1,0,N/A,STIPostImmigrating,0,25,9,0,1,TRANSITORY,PAUSED,317,4,1
35,192,58.5169,F,3,1,local,STIPreEmigrating,0,56,0,0,1,MARITAL,PAUSED,293,3,3
35,192,58.5169,F,1,0,N/A,STIPostImmigrating,0,56,0,0,1,MARITAL,PAUSED,293,3,1
40,222,20.6877,F,3,1,local,STIPreEmigrating,0,6,0,0,1,INFORMAL,PAUSED,209,2,3
40,222,20.6877,F,1,0,N/A,STIPostImmigrating,0,6,0,0,1,INFORMAL,PAUSED,209,2,1
41,300,18.316,F,4,1,local,STIPreEmigrating,0,27,3,0,1,INFORMAL,PAUSED,275,1,4
41,8,25.1207,M,1,2,local,STIPreEmigrating,0,24,7,0,1,TRANSITORY,PAUSED,13,1,4
41,8,25.1207,M,2,0,N/A,STIPostImmigrating,0,24,7,0,1,TRANSITORY,PAUSED,13,2,4
41,300,18.316,F,1,0,N/A,STIPostImmigrating,0,27,3,0,1,INFORMAL,NORMAL,275,1,1
45,67,46.0679,F,2,1,local,STIPreEmigrating,0,18,2,0,1,MARITAL,PAUSED,34,3,2
45,67,46.0679,F,1,0,N/A,STIPostImmigrating,0,18,2,0,1,MARITAL,PAUSED,34,3,1
46,147,32.1078,F,2,4,local,STIPreEmigrating,0,52,9,0,1,INFORMAL,PAUSED,160,2,2
46,147,32.1078,F,4,0,N/A,STIPostImmigrating,0,52,9,0,1,INFORMAL,PAUSED,160,2,4
48,331,17.884,F,4,3,local,STIPreEmigrating,0,40,19,0,1,INFORMAL,PAUSED,129,4,4
48,163,29.2007,M,3,2,local,STIPreEmigrating,0,12,8,0,1,INFORMAL,PAUSED,92,3,4
48,86,20.39,M,1,4,local,STIPreEmigrating,0,37,13,0,1,INFORMAL,MIGRATING,79,1,1
48,79,23.8444,F,1,4,local,STIPreEmigrating,0,37,13,0,1,INFORMAL,MIGRATING,86,0,1
48,79,23.8444,F,4,0,N/A,STIPostImmigrating,0,37,13,0,1,INFORMAL,MIGRATING,86,0,4
48,86,20.39,M,4,0,N/A,STIPostImmigrating,0,37,13,0,1,INFORMAL,NORMAL,79,4,4
48,163,29.2007,M,2,0,N/A,STIPostImmigrating,0,12,8,0,1,INFORMAL,PAUSED,92,2,4
48,331,17.884,F,3,0,N/A,STIPostImmigrating,0,40,19,0,1,INFORMAL,PAUSED,129,4,3
51,252,19.7863,M,3,1,local,STIPreEmigrating,0,63,8,0,1,TRANSITORY,PAUSED,287,3,3
51,252,19.7863,M,1,0,N/A,STIPostImmigrating,0,63,8,0,1,TRANSITORY,PAUSED,287,1,3
53,185,34.7132,M,3,2,local,STIPreEmigrating,0,68,2,0,1,MARITAL,MIGRATING,121,3,3
53,121,28.8865,F,3,2,local,STIPreEmigrating,0,68,2,0,1,MARITAL,MIGRATING,185,0,3
53,121,28.8865,F,2,0,N/A,STIPostImmigrating,0,68,2,0,1,MARITAL,MIGRATING,185,0,2
53,185,34.7132,M,2,0,N/A,STIPostImmigrating,0,68,2,0,1,MARITAL,NORMAL,121,2,2
54,252,19.7945,M,1,3,local,STIPreEmigrating,0,63,8,0,1,TRANSITORY,PAUSED,287,1,3
54,252,19.7945,M,3,0,N/A,STIPostImmigrating,0,63,8,0,1,TRANSITORY,NORMAL,287,3,3
56,89,44.6197,M,2,3,local,STIPreEmigrating,0,70,3,0,1,MARITAL,MIGRATING,254,2,2
56,254,38.0006,F,2,3,local,STIPreEmigrating,0,70,3,0,1,MARITAL,MIGRATING,89,0,2
56,254,38.0006,F,3,0,N/A,STIPostImmigrating,0,70,3,0,1,MARITAL,MIGRATING,89,0,3
56,89,44.6197,M,3,0,N/A,STIPostImmigrating,0,70,3,0,1,MARITAL,NORMAL,254,3,3
57,296,51.9548,F,3,4,local,STIPreEmigrating,0,28,16,0,1,MARITAL,MIGRATING,326,3,3
57,326,54.4389,M,3,4,local,STIPreEmigrating,0,28,16,0,1,MARITAL,MIGRATING,296,3,0
57,326,54.4389,M,4,0,N/A,STIPostImmigrating,0,28,16,0,1,MARITAL,MIGRATING,296,4,0
57,296,51.9548,F,4,0,N/A,STIPostImmigrating,0,28,16,0,1,MARITAL,NORMAL,326,4,4
58,334,24.6467,F,4,3,local,STIPreEmigrating,0,55,8,0,1,INFORMAL,PAUSED,282,4,4
58,334,24.6467,F,3,0,N/A,STIPostImmigrating,0,55,8,0,1,INFORMAL,PAUSED,282,4,3
59,132,40.2019,F,2,4,local,STIPreEmigrating,0,47,16,0,1,MARITAL,MIGRATING,151,2,2
59,151,49.838,M,2,4,local,STIPreEmigrating,0,47,16,0,1,MARITAL,MIGRATING,132,2,0
59,151,49.838,M,4,0,N/A,STIPostImmigrating,0,47,16,0,1,MARITAL,MIGRATING,132,4,0
59,132,40.2019,F,4,0,N/A,STIPostImmigrating,0,47,16,0,1,MARITAL,NORMAL,151,4,4
60,89,44.6307,M,3,1,local,STIPreEmigrating,0,70,3,0,1,MARITAL,MIGRATING,254,3,3
60,254,38.0115,F,3,1,local,STIPreEmigrating,0,70,3,0,1,MARITAL,MIGRATING,89,0,3
60,254,38.0115,F,1,0,N/A,STIPostImmigrating,0,70,3,0,1,MARITAL,MIGRATING,89,0,1
60,89,44.6307,M,1,0,N/A,STIPostImmigrating,0,70,3,0,1,MARITAL,NORMAL,254,1,1
62,292,20.1362,F,4,1,local,STIPreEmigrating,0,39,13,0,1,TRANSITORY,MIGRATING,314,4,4
62,314,18.4332,M,4,1,local,STIPreEmigrating,0,39,13,0,1,TRANSITORY,MIGRATING,292,4,0
62,314,18.4332,M,1,0,N/A,STIPostImmigrating,0,39,13,0,1,TRANSITORY,MIGRATING,292,1,0
62,292,20.1362,F,1,0,N/A,STIPostImmigrating,0,39,13,0,1,TRANSITORY,NORMAL,314,1,1
64,121,28.9167,F,2,1,local,STIPreEmigrating,0,68,5,0,1,MARITAL,PAUSED,185,2,2
64,121,28.9167,F,1,0,N/A,STIPostImmigrating,0,68,5,0,1,MARITAL,PAUSED,185,2,1
66,188,44.0813,F,4,3,local,STIPreEmigrating,0,71,7,0,1,MARITAL,MIGRATING,273,4,4
66,273,53.7748,M,4,3,local,STIPreEmigrating,0,71,7,0,1,MARITAL,MIGRATING,188,4,0
66,231,40.3392,F,3,2,local,STIPreEmigrating,0,42,16,0,1,MARITAL,MIGRATING,233,3,3
66,233,51.6092,M,3,2,local,STIPreEmigrating,0,42,16,0,1,MARITAL,MIGRATING,231,3,0
66,233,51.6092,M,2,0,N/A,STIPostImmigrating,0,42,16,0,1,MARITAL,MIGRATING,231,2,0
66,231,40.3392,F,2,0,N/A,STIPostImmigrating,0,42,16,0,1,MARITAL,NORMAL,233,2,2
66,273,53.7748,M,3,0,N/A,STIPostImmigrating,0,71,7,0,1,MARITAL,MIGRATING,188,3,0
66,188,44.0813,F,3,0,N/A,STIPostImmigrating,0,71,7,0,1,MARITAL,NORMAL,273,3,3
68,273,53.7803,M,3,4,local,STIPreEmigrating,0,71,7,0,1,MARITAL,MIGRATING,188,3,3
68,188,44.0867,F,3,4,local,STIPreEmigrating,0,71,7,0,1,MARITAL,MIGRATING,273,0,3
68,174,53.6963,F,1,3,local,STIPreEmigrating,0,1,21,0,1,MARITAL,MIGRATING,200,1,1
68,200,60.119,M,1,3,local,STIPreEmigrating,0,1,21,0,1,MARITAL,MIGRATING,174,1,0
68,200,60.119,M,3,0,N/A,STIPostImmigrating,0,1,21,0,1,MARITAL,MIGRATING,174,3,0
68,174,53.6963,F,3,0,N/A,STIPostImmigrating,0,1,21,0,1,MARITAL,NORMAL,200,3,3
68,188,44.0867,F,4,0,N/A,STIPostImmigrating,0,71,7,0,1,MARITAL,MIGRATING,273,0,4
68,273,53.7803,M,4,0,N/A,STIPostImmigrating,0,71,7,0,1,MARITAL,NORMAL,188,4,4
69,177,26.5658,F,3,1,local,STIPreEmigrating,0,30,26,0,1,TRANSITORY,PAUSED,258,3,3
69,184,44.1986,F,1,3,local,STIPreEmigrating,0,21,18,0,1,MARITAL,MIGRATING,229,1,1
69,229,48.551,M,1,3,local,STIPreEmigrating,0,21,18,0,1,MARITAL,MIGRATING,184,1,0
69,229,48.551,M,3,0,N/A,STIPostImmigrating,0,21,18,0,1,MARITAL,MIGRATING,184,3,0
69,184,44.1986,F,3,0,N/A,STIPostImmigrating,0,21,18,0,1,MARITAL,NORMAL,229,3,3
69,177,26.5658,F,1,0,N/A,STIPostImmigrating,0,30,26,0,1,TRANSITORY,PAUSED,258,3,1
70,275,25.7035,M,1,4,local,STIPreEmigrating,0,27,11,0,1,INFORMAL,PAUSED,300,1,1
70,275,25.7035,M,4,0,N/A,STIPostImmigrating,0,27,11,0,1,INFORMAL,PAUSED,300,4,1
73,296,51.9986,F,4,1,local,STIPreEmigrating,0,28,23,0,1,MARITAL,MIGRATING,326,4,4
73,326,54.4827,M,4,1,local,STIPreEmigrating,0,28,23,0,1,MARITAL,MIGRATING,296,4,0
73,326,54.4827,M,1,0,N/A,STIPostImmigrating,0,28,23,0,1,MARITAL,MIGRATING,296,1,0
73,296,51.9986,F,1,0,N/A,STIPostImmigrating,0,28,23,0,1,MARITAL,NORMAL,326,1,1
74,8,25.2111,M,2,1,local,STIPreEmigrating,0,24,7,0,1,TRANSITORY,PAUSED,13,2,4
74,8,25.2111,M,1,0,N/A,STIPostImmigrating,0,24,7,0,1,TRANSITORY,PAUSED,13,1,4
75,282,31.4013,M,4,3,local,STIPreEmigrating,0,55,8,0,1,INFORMAL,PAUSED,334,4,3
75,334,24.6933,F,3,4,local,STIPreEmigrating,0,55,8,0,1,INFORMAL,PAUSED,282,0,3
75,102,33.2635,F,2,3,local,STIPreEmigrating,0,46,15,0,1,INFORMAL,PAUSED,114,2,2
75,102,33.2635,F,3,0,N/A,STIPostImmigrating,0,46,15,0,1,INFORMAL,PAUSED,114,2,3
75,334,24.6933,F,4,0,N/A,STIPostImmigrating,0,55,8,0,1,INFORMAL,PAUSED,282,0,4
75,282,31.4013,M,3,0,N/A,STIPostImmigrating,0,55,8,0,1,INFORMAL,PAUSED,334,3,4
77,14,45.4019,F,3,1,local,STIPreEmigrating,0,15,0,0,1,INFORMAL,PAUSED,41,4,3
77,23,16.9516,F,2,1,local,STIPreEmigrating,0,66,7,0,1,INFORMAL,PAUSED,196,2,2
77,48,38.1298,F,2,1,local,STIPreEmigrating,0,49,21,0,1,MARITAL,MIGRATING,58,2,2
77,58,47.2029,M,2,1,local,STIPreEmigrating,0,49,21,0,1,MARITAL,MIGRATING,48,2,0
77,31,58.2371,M,1,2,local,STIPreEmigrating,0,16,14,0,1,MARITAL,PAUSED,69,1,4
77,31,58.2371,M,2,0,N/A,STIPostImmigrating,0,16,14,0,1,MARITAL,PAUSED,69,2,4
77,58,47.2029,M,1,0,N/A,STIPostImmigrating,0,49,21,0,1,MARITAL,MIGRATING,48,1,0
77,48,38.1298,F,1,0,N/A,STIPostImmigrating,0,49,21,0,1,MARITAL,NORMAL,58,1,1
77,23,16.9516,F,1,0,N/A,STIPostImmigrating,0,66,7,0,1,INFORMAL,PAUSED,196,2,1
77,14,45.4019,F,1,0,N/A,STIPostImmigrating,0,15,0,0,1,INFORMAL,PAUSED,41,4,1
78,71,18.6307,F,4,1,local,STIPreEmigrating,0,14,6,0,1,INFORMAL,PAUSED,76,1,4
78,185,34.7817,M,2,4,local,STIPreEmigrating,0,68,5,0,1,MARITAL,PAUSED,121,2,1
78,130,29.3045,M,2,4,local,STIPreEmigrating,0,50,14,0,1,INFORMAL,PAUSED,171,2,2
78,130,29.3045,M,4,0,N/A,STIPostImmigrating,0,50,14,0,1,INFORMAL,PAUSED,171,4,2
78,185,34.7817,M,4,0,N/A,STIPostImmigrating,0,68,5,0,1,MARITAL,PAUSED,121,4,1
78,71,18.6307,F,1,0,N/A,STIPostImmigrating,0,14,6,0,1,INFORMAL,NORMAL,76,1,1
79,323,47.4059,F,1,4,local,STIPreEmigrating,0,22,30,0,1,MARITAL,MIGRATING,333,1,1
79,311,23.4489,M,1,4,local,STIPreEmigrating,0,82,1,0,1,INFORMAL,PAUSED,149,1,1
79,333,54.0033,M,1,4,local,STIPreEmigrating,0,22,30,0,1,MARITAL,MIGRATING,323,1,0
79,333,54.0033,M,4,0,N/A,STIPostImmigrating,0,22,30,0,1,MARITAL,MIGRATING,323,4,0
79,311,23.4489,M,4,0,N/A,STIPostImmigrating,0,82,1,0,1,INFORMAL,PAUSED,149,4,1
79,323,47.4059,F,4,0,N/A,STIPostImmigrating,0,22,30,0,1,MARITAL,NORMAL,333,4,4
80,311,23.4516,M,4,2,local,STIPreEmigrating,0,82,1,0,1,INFORMAL,PAUSED,149,4,1
80,311,23.4516,M,2,0,N/A,STIPostImmigrating,0,82,1,0,1,INFORMAL,PAUSED,149,2,1
81,284,16.9993,F,4,1,local,STIPreEmigrating,0,83,1,0,1,TRANSITORY,MIGRATING,294,4,4
81,294,19.8617,M,4,1,local,STIPreEmigrating,0,83,1,0,1,TRANSITORY,MIGRATING,284,4,0
81,185,34.7899,M,4,2,local,STIPreEmigrating,0,68,5,0,1,MARITAL,PAUSED,121,4,1
81,123,20.9971,M,2,4,local,STIPreEmigrating,0,80,5,0,1,TRANSITORY,PAUSED,119,2,2
81,123,20.9971,M,4,0,N/A,STIPostImmigrating,0,80,5,0,1,TRANSITORY,PAUSED,119,4,2
81,185,34.7899,M,2,0,N/A,STIPostImmigrating,0,68,5,0,1,MARITAL,PAUSED,121,2,1
81,294,19.8617,M,1,0,N/A,STIPostImmigrating,0,83,1,0,1,TRANSITORY,MIGRATING,284,1,0
81,284,16.9993,F,1,0,N/A,STIPostImmigrating,0,83,1,0,1,TRANSITORY,NORMAL,294,1,1
82,127,77.8377,F,4,3,local,STIPreEmigrating,0,57,25,0,1,MARITAL,MIGRATING,307,4,4
82,307,68.0067,M,4,3,local,STIPreEmigrating,0,57,25,0,1,MARITAL,MIGRATING,127,4,0
82,307,68.0067,M,3,0,N/A,STIPostImmigrating,0,57,25,0,1,MARITAL,MIGRATING,127,3,0
82,127,77.8377,F,3,0,N/A,STIPostImmigrating,0,57,25,0,1,MARITAL,NORMAL,307,3,3
83,275,25.7391,M,4,2,local,STIPreEmigrating,0,27,11,0,1,INFORMAL,PAUSED,300,4,1
83,275,25.7391,M,2,0,N/A,STIPostImmigrating,0,27,11,0,1,INFORMAL,PAUSED,300,2,1
84,174,53.7401,F,3,4,local,STIPreEmigrating,0,1,27,0,1,MARITAL,PAUSED,200,3,3
84,174,53.7401,F,4,0,N/A,STIPostImmigrating,0,1,27,0,1,MARITAL,PAUSED,200,3,4
86,209,25.8301,M,2,3,local,STIPreEmigrating,0,6,0,0,1,INFORMAL,PAUSED,222,2,1
86,209,25.8301,M,3,0,N/A,STIPostImmigrating,0,6,0,0,1,INFORMAL,PAUSED,222,3,1
88,224,22.4244,M,3,2,local,STIPreEmigrating,0,75,7,0,1,INFORMAL,PAUSED,269,3,3
88,60,58.7308,F,1,2,local,STIPreEmigrating,0,87,0,0,1,MARITAL,MIGRATING,217,1,1
88,217,59.3757,M,1,2,local,STIPreEmigrating,0,87,0,0,1,MARITAL,MIGRATING,60,1,0
88,217,59.3757,M,2,0,N/A,STIPostImmigrating,0,87,0,0,1,MARITAL,MIGRATING,60,2,0
88,60,58.7308,F,2,0,N/A,STIPostImmigrating,0,87,0,0,1,MARITAL,NORMAL,217,2,2
88,224,22.4244,M,2,0,N/A,STIPostImmigrating,0,75,7,0,1,INFORMAL,PAUSED,269,2,3
89,211,35.6707,F,3,1,local,STIPreEmigrating,0,26,3,0,1,MARITAL,PAUSED,190,1,3
89,211,35.6707,F,1,0,N/A,STIPostImmigrating,0,26,3,0,1,MARITAL,NORMAL,190,1,1
91,145,19.64,F,1,2,local,STIPreEmigrating,0,61,18,0,1,INFORMAL,MIGRATING,138,1,1
91,138,33.8909,M,1,2,local,STIPreEmigrating,0,61,18,0,1,INFORMAL,MIGRATING,145,1,0
91,138,33.8909,M,2,0,N/A,STIPostImmigrating,0,61,18,0,1,INFORMAL,MIGRATING,145,2,0
91,145,19.64,F,2,0,N/A,STIPostImmigrating,0,61,18,0,1,INFORMAL,NORMAL,138,2,2
92,11,40.8762,M,2,1,local,STIPreEmigrating,0,17,41,0,1,MARITAL,MIGRATING,20,2,2
92,20,37.9997,F,2,1,local,STIPreEmigrating,0,17,41,0,1,MARITAL,MIGRATING,11,0,2
92,20,37.9997,F,1,0,N/A,STIPostImmigrating,0,17,41,0,1,MARITAL,MIGRATING,11,0,1
92,11,40.8762,M,1,0,N/A,STIPostImmigrating,0,17,41,0,1,MARITAL,NORMAL,20,1,1
95,107,27.8205,M,2,1,local,STIPreEmigrating,0,69,14,0,1,MARITAL,MIGRATING,212,2,2
95,212,34.5352,F,2,1,local,STIPreEmigrating,0,69,14,0,1,MARITAL,MIGRATING,107,0,2
95,76,24.8077,M,1,3,local,STIPreEmigrating,0,14,9,0,1,INFORMAL,PAUSED,71,1,1
95,76,24.8077,M,3,0,N/A,STIPostImmigrating,0,14,9,0,1,INFORMAL,PAUSED,71,3,1
95,212,34.5352,F,1,0,N/A,STIPostImmigrating,0,69,14,0,1,MARITAL,MIGRATING,107,0,1
95,107,27.8205,M,1,0,N/A,STIPostImmigrating,0,69,14,0,1,MARITAL,NORMAL,212,1,1
96,163,29.3323,M,2,4,local,STIPreEmigrating,0,12,8,0,1,INFORMAL,PAUSED,92,2,4
96,163,29.3323,M,4,0,N/A,STIPostImmigrating,0,12,8,0,1,INFORMAL,NORMAL,92,4,4
98,163,29.3377,M,4,2,local,STIPreEmigrating,0,12,8,0,1,INFORMAL,PAUSED,92,4,4
