Rel_ID,Rel_start_time,Rel_scheduled_end_time,Rel_type (0 = transitory 1 = informal 2 = marital),Original_node_ID,Current_node_ID,A_ID,A_is_infected,A_gender,A_age,A_total_num_active_rels,A_num_active_transitory_rels,A_num_active_informal_rels,A_num_active_marital_rels,A_num_lifetime_rels,A_num_rels_last_6_mo,A_extra_relational_bitmask,A_is_circumcised,A_has_STI_coinfection,A_is_superspreader,B_ID,B_is_infected,B_gender,B_age,B_total_num_active_rels,B_num_active_transitory_rels,B_num_active_informal_rels,B_num_active_marital_rels,B_num_lifetime_rels,B_num_rels_last_6_mo,B_extra_relational_bitmask,B_is_circumcised,B_has_STI_coinfection,B_is_superspreader,A_IndividualProperties,B_IndividualProperties
31,2,293.783,0,1,1,17371,0,0,21.4831,1,1,0,0,1,1,0,0,0,0,5449,1,1,19.8077,1,1,0,0,1,1,0,0,0,0,None,None
32,2,331.975,0,1,1,669,1,0,16.819,1,1,0,0,1,1,0,0,0,0,11068,1,1,17.6743,1,1,0,0,1,1,0,0,0,0,None,None
33,2,241.074,0,1,1,1260,0,0,14.7296,1,1,0,0,1,1,0,0,0,0,11868,1,1,19.0548,1,1,0,0,1,1,0,0,0,0,None,None
34,2,205.228,0,1,1,5114,0,0,49.8146,1,1,0,0,1,1,0,0,0,0,13051,0,1,32.193,1,1,0,0,1,1,0,0,0,0,None,None
35,2,168,0,1,1,11192,0,0,26.0448,1,1,0,0,1,1,0,0,0,0,4286,0,1,28.6292,1,1,0,0,1,1,0,0,0,0,None,None
36,2,372.7,1,1,1,1626,0,0,31.5976,1,0,1,0,1,1,0,0,0,0,2066,0,1,18.7839,1,0,1,0,1,1,0,0,0,0,None,None
37,2,553.06,1,1,1,8586,0,0,25.9508,1,0,1,0,1,1,0,0,0,0,2954,0,1,22.6402,1,0,1,0,1,1,0,0,0,0,None,None
38,3,593.367,0,1,1,6107,0,0,21.8402,1,1,0,0,1,1,0,0,0,0,6711,0,1,21.3678,1,1,0,0,1,1,0,0,0,0,None,None
39,3,526.274,0,1,1,9466,0,0,41.6223,1,1,0,0,1,1,0,0,0,0,4101,0,1,36.6132,1,1,0,0,1,1,0,0,0,0,None,None
40,3,387.971,0,1,1,13830,0,0,40.5941,1,1,0,0,1,1,0,0,0,0,2365,0,1,27.6792,1,1,0,0,1,1,0,0,0,0,None,None
41,3,120.824,0,1,1,15031,0,0,38.8396,1,1,0,0,1,1,0,0,0,0,8277,0,1,23.5807,1,1,0,0,1,1,0,0,0,0,None,None
42,3,241.174,0,1,1,15072,1,0,18.525,1,1,0,0,1,1,0,0,0,0,7845,1,1,19.2093,1,1,0,0,1,1,0,0,0,0,None,None
43,3,110.695,0,1,1,15870,0,0,31.1585,1,1,0,0,1,1,0,0,0,0,13788,0,1,21.2278,1,1,0,0,1,1,0,0,0,0,None,None
44,3,18.1381,0,1,1,1343,0,0,20.7933,1,1,0,0,1,1,0,0,0,0,4056,1,1,16.0853,1,1,0,0,1,1,0,0,0,0,None,None
45,3,377.699,0,1,1,2880,0,0,21.7699,1,1,0,0,1,1,0,0,0,0,3389,0,1,26.6383,1,1,0,0,1,1,0,0,0,0,None,None
46,3,309.906,0,1,1,15207,0,0,22.3832,1,1,0,0,1,1,0,0,0,0,9462,1,1,17.2912,1,1,0,0,1,1,0,0,0,0,None,None
47,3,353.552,0,1,1,17071,0,0,28.585,1,1,0,0,1,1,0,0,0,0,832,0,1,24.39,1,1,0,0,1,1,0,0,0,0,None,None
48,3,164.502,1,1,1,7339,1,0,15.5383,1,0,1,0,1,1,0,0,0,0,4293,1,1,16.5344,1,0,1,0,1,1,0,0,0,0,None,None
49,3,657.573,1,1,1,10549,0,0,27.3773,1,0,1,0,1,1,0,0,0,0,8452,0,1,20.7492,1,0,1,0,1,1,0,0,0,0,None,None
50,3,361.597,1,1,1,12049,0,0,36.0374,1,0,1,0,1,1,0,0,0,0,6799,0,1,31.5541,1,0,1,0,1,1,0,0,0,0,None,None
51,3,662.411,1,1,1,13590,0,0,35.8861,1,0,1,0,1,1,0,0,0,0,11613,1,1,17.8801,1,0,1,0,1,1,0,0,0,0,None,None
52,3,1128.5,1,1,1,14708,0,0,39.0154,1,0,1,0,1,1,0,0,0,0,7825,0,1,39.5487,1,0,1,0,1,1,0,0,0,0,None,None
53,3,1067.34,1,1,1,15105,0,0,22.5136,1,0,1,0,1,1,0,0,0,0,9287,0,1,21.9959,1,0,1,0,1,1,0,0,0,0,None,None
54,3,869.739,1,1,1,5384,0,0,20.853,1,0,1,0,1,1,0,0,0,0,5548,0,1,14.0272,1,0,1,0,1,1,0,0,0,0,None,None
55,3,1037.94,1,1,1,10041,0,0,27.7607,1,0,1,0,1,1,0,0,0,0,13957,0,1,33.9449,1,0,1,0,1,1,0,0,0,0,None,None
56,3,428.012,1,1,1,14629,0,0,24.8444,1,0,1,0,1,1,0,0,0,0,13585,0,1,13.8296,1,0,1,0,1,1,0,0,0,0,None,None
57,3,684.56,1,1,1,14856,0,0,22.9118,1,0,1,0,1,1,0,0,0,0,10912,0,1,21.3652,1,0,1,0,1,1,0,0,0,0,None,None
58,4,535.056,0,1,1,3626,0,0,55.0247,1,1,0,0,1,1,0,0,0,0,553,0,1,52.294,1,1,0,0,1,1,0,0,0,0,None,None
59,4,25.4943,0,1,1,10487,0,0,34.0792,1,1,0,0,1,1,0,0,0,0,3063,0,1,22.6313,1,1,0,0,1,1,0,0,0,0,None,None
60,4,383.348,0,1,1,8183,0,0,22.1342,1,1,0,0,1,1,0,0,0,0,72,1,1,15.7758,1,1,0,0,1,1,0,0,0,0,None,None
61,4,33.6135,0,1,1,8769,1,0,17.437,1,1,0,0,1,1,0,0,0,0,13803,1,1,16.5186,1,1,0,0,1,1,0,0,0,0,None,None
62,4,39.806,0,1,1,10211,0,0,23.9249,1,1,0,0,1,1,0,0,0,0,6189,0,1,18.6722,1,1,0,0,1,1,0,0,0,0,None,None
63,4,525.393,0,1,1,16314,0,0,24.8167,1,1,0,0,1,1,0,0,0,0,6539,1,1,17.548,1,1,0,0,1,1,0,0,0,0,None,None
64,4,46.1382,0,1,1,16701,1,0,16.6301,1,1,0,0,1,1,0,0,0,0,7326,1,1,18.6948,1,1,0,0,1,1,0,0,0,0,None,None
65,4,605.642,1,1,1,1530,0,0,38.3267,1,0,1,0,1,1,0,0,0,0,10284,0,1,36.545,1,0,1,0,1,1,0,0,0,0,None,None
66,4,726.032,1,1,1,9209,0,0,37.8016,1,0,1,0,1,1,0,0,0,0,11479,0,1,26.4362,1,0,1,0,1,1,0,0,0,0,None,None
67,4,553.053,1,1,1,14102,0,0,39.652,1,0,1,0,1,1,0,0,0,0,3062,0,1,21.1001,1,0,1,0,1,1,0,0,0,0,None,None
68,4,1324.7,1,1,1,15753,0,0,28.2856,1,0,1,0,1,1,0,0,0,0,7902,1,1,17.8536,1,0,1,0,1,1,0,0,0,0,None,None
69,4,1163.7,1,1,1,5630,0,0,20.5984,1,0,1,0,1,1,0,0,0,0,16415,0,1,14.7507,1,0,1,0,1,1,0,0,0,0,None,None
70,4,990.436,1,1,1,10345,0,0,28.4437,1,0,1,0,1,1,0,0,0,0,3632,0,1,20.0557,1,0,1,0,1,1,0,0,0,0,None,None
71,4,592.469,1,1,1,11456,0,0,32.702,1,0,1,0,1,1,0,0,0,0,5105,0,1,22.8816,1,0,1,0,1,1,0,0,0,0,None,None
72,4,480.542,1,1,1,11739,0,0,35.6058,1,0,1,0,1,1,0,0,0,0,6306,0,1,22.3266,1,0,1,0,1,1,0,0,0,0,None,None
73,4,3782.78,2,1,1,2964,0,0,51.8373,1,0,0,1,1,1,0,0,0,0,16960,0,1,46.8477,1,0,0,1,1,1,0,0,0,0,None,None
74,4,2913.72,2,1,1,202,0,0,50.1409,1,0,0,1,1,1,0,0,0,0,4654,0,1,49.4413,1,0,0,1,1,1,0,0,0,0,None,None
75,5,140.895,0,1,1,3418,0,0,39.7345,1,1,0,0,1,1,0,0,0,0,3045,0,1,24.1586,1,1,0,0,1,1,0,0,0,0,None,None
76,5,752.137,0,1,1,7709,0,0,35.0409,1,1,0,0,1,1,0,0,0,0,7327,0,1,23.9668,1,1,0,0,1,1,0,0,0,0,None,None
77,5,91.0102,0,1,1,9552,0,0,35.9211,1,1,0,0,1,1,0,0,0,0,238,0,1,27.166,1,1,0,0,1,1,0,0,0,0,None,None
78,5,235.953,0,1,1,12588,0,0,31.5136,1,1,0,0,1,1,0,0,0,0,12647,0,1,17.955,1,1,0,0,1,1,0,0,0,0,None,None
79,5,190.791,0,1,1,13970,0,0,25.6822,1,1,0,0,1,1,0,0,0,0,2244,1,1,16.666,1,1,0,0,1,1,0,0,0,0,None,None
80,5,218.266,0,1,1,4317,0,0,25.8251,1,1,0,0,1,1,0,0,0,0,9267,0,1,21.6887,1,1,0,0,1,1,0,0,0,0,None,None
81,5,514.16,1,1,1,15052,0,0,18.5236,1,0,1,0,1,1,0,0,0,0,8771,1,1,15.4635,1,0,1,0,1,1,0,0,0,0,None,None
82,5,385.557,1,1,1,2322,0,0,30.9212,1,0,1,0,1,1,0,0,0,0,5021,0,1,23.2306,1,0,1,0,1,1,0,0,0,0,None,None
83,5,826.534,1,1,1,5012,0,0,31.0932,1,0,1,0,1,1,0,0,0,0,5310,0,1,25.345,1,0,1,0,1,1,0,0,0,0,None,None
84,5,745.454,1,1,1,9737,0,0,24.6627,1,0,1,0,1,1,0,0,0,0,11076,0,1,25.6303,1,0,1,0,1,1,0,0,0,0,None,None
85,5,956.744,1,1,1,11465,1,0,17.4378,1,0,1,0,1,1,0,0,0,0,6939,0,1,20.2527,1,0,1,0,1,1,0,0,0,0,None,None
86,5,1089.11,1,1,1,11517,0,0,23.766,1,0,1,0,1,1,0,0,0,0,10517,0,1,21.0929,1,0,1,0,1,1,0,0,0,0,None,None
87,5,673.25,1,1,1,11843,0,0,26.542,1,0,1,0,1,1,0,0,0,0,11521,0,1,24.7457,1,0,1,0,1,1,0,0,0,0,None,None
88,5,262.017,1,1,1,15341,0,0,30.4794,1,0,1,0,1,1,0,0,0,0,9377,0,1,31.9362,1,0,1,0,1,1,0,0,0,0,None,None
89,6,65.7166,0,1,1,10091,0,0,44.2469,1,1,0,0,1,1,0,0,0,0,8448,0,1,26.0927,1,1,0,0,1,1,0,0,0,0,None,None
90,6,132.496,0,1,1,8431,1,0,17.8149,1,1,0,0,1,1,0,0,0,0,9402,1,1,17.5935,1,1,0,0,1,1,0,0,0,0,None,None
91,6,127.182,0,1,1,1500,1,0,18.1945,1,1,0,0,1,1,0,0,0,0,5568,1,1,16.451,1,1,0,0,1,1,0,0,0,0,None,None
92,6,325.995,0,1,1,1516,1,0,18.95,1,1,0,0,1,1,0,0,0,0,11917,1,1,17.0704,1,1,0,0,1,1,0,0,0,0,None,None
93,6,140.51,0,1,1,2424,0,0,20.7087,1,1,0,0,1,1,0,0,0,0,14782,1,1,17.6157,1,1,0,0,1,1,0,0,0,0,None,None
94,6,312.959,0,1,1,5654,1,0,17.9253,1,1,0,0,1,1,0,0,0,0,16548,1,1,15.2573,1,1,0,0,1,1,0,0,0,0,None,None
95,6,275.062,0,1,1,9053,0,0,25.7447,1,1,0,0,1,1,0,0,0,0,4575,0,1,22.0989,1,1,0,0,1,1,0,0,0,0,None,None
96,6,110.923,0,1,1,8308,0,0,30.1047,1,1,0,0,1,1,0,0,0,0,15993,0,1,27.3668,1,1,0,0,1,1,0,0,0,0,None,None
97,6,353.81,0,1,1,11074,0,0,31.3745,1,1,0,0,1,1,0,0,0,0,5562,0,1,29.7415,1,1,0,0,1,1,0,0,0,0,None,None
98,6,792.676,1,1,1,3603,0,0,27.6695,1,0,1,0,1,1,0,0,0,0,15232,0,1,22.85,1,0,1,0,1,1,0,0,0,0,None,None
99,6,485.249,1,1,1,9414,0,0,32.2865,1,0,1,0,1,1,0,0,0,0,6910,0,1,32.3821,1,0,1,0,1,1,0,0,0,0,None,None
100,6,714.86,1,1,1,16835,0,0,30.4721,1,0,1,0,1,1,0,0,0,0,5777,0,1,28.1195,1,0,1,0,1,1,0,0,0,0,None,None
101,6,20328.1,2,1,1,2445,0,0,52.0817,1,0,0,1,1,1,0,0,0,0,2542,0,1,50.5049,1,0,0,1,1,1,0,0,0,0,None,None
102,7,318.289,0,1,1,9460,0,0,49.9477,1,1,0,0,1,1,0,0,0,0,4610,1,1,15.9577,1,1,0,0,1,1,0,0,0,0,None,None
103,7,172.965,0,1,1,5039,1,0,15.3336,1,1,0,0,1,1,0,0,0,0,6978,1,1,17.7096,1,1,0,0,1,1,0,0,0,0,None,None
104,7,100.576,0,1,1,9249,0,0,40.7165,1,1,0,0,1,1,0,0,0,0,12523,0,1,30.498,1,1,0,0,1,1,0,0,0,0,None,None
105,7,422.886,0,1,1,14615,1,0,17.3129,1,1,0,0,1,1,0,0,0,0,10491,1,1,18.8623,1,1,0,0,1,1,0,0,0,0,None,None
106,7,305.497,0,1,1,8501,0,0,29.9689,1,1,0,0,1,1,0,0,0,0,15760,0,1,22.7723,1,1,0,0,1,1,0,0,0,0,None,None
107,7,158.327,0,1,1,10053,0,0,25.434,1,1,0,0,1,1,0,0,0,0,6445,0,1,22.925,1,1,0,0,1,1,0,0,0,0,None,None
108,7,1009.17,1,1,1,15235,0,0,54.9867,1,0,1,0,1,1,0,0,0,0,3412,0,1,44.8956,1,0,1,0,1,1,0,0,0,0,None,None
109,7,544.505,1,1,1,2768,1,0,18.6252,1,0,1,0,1,1,0,0,0,0,13883,1,1,16.226,1,0,1,0,1,1,0,0,0,0,None,None
110,7,1246.77,1,1,1,5205,0,0,22.93,1,0,1,0,1,1,0,0,0,0,9288,0,1,25.6053,1,0,1,0,1,1,0,0,0,0,None,None
111,7,365.649,1,1,1,766,0,0,39.8441,1,0,1,0,1,1,0,0,0,0,549,0,1,32.394,1,0,1,0,1,1,0,0,0,0,None,None
112,7,709.088,1,1,1,2075,0,0,27.0889,1,0,1,0,1,1,0,0,0,0,5801,0,1,22.5523,1,0,1,0,1,1,0,0,0,0,None,None
113,8,501.676,0,1,1,920,0,0,21.9067,1,1,0,0,1,1,0,0,0,0,11700,1,1,15.6817,1,1,0,0,1,1,0,0,0,0,None,None
114,8,11.342,0,1,1,1449,0,0,23.3611,1,1,0,0,1,1,0,0,0,0,14918,1,1,17.3995,1,1,0,0,1,1,0,0,0,0,None,None
115,8,776.106,0,1,1,7152,0,0,40.7024,1,1,0,0,1,1,0,0,0,0,6180,0,1,29.1305,1,1,0,0,1,1,0,0,0,0,None,None
116,9,40.8986,0,1,1,3686,1,0,17.3563,1,1,0,0,1,1,0,0,0,0,11744,1,1,17.7997,1,1,0,0,1,1,0,0,0,0,None,None
117,9,140.805,0,1,1,5109,0,0,23.7041,1,1,0,0,1,1,0,0,0,0,1759,0,1,21.8005,1,1,0,0,1,1,0,0,0,0,None,None
118,9,317.301,0,1,1,9050,0,0,24.9183,1,1,0,0,1,1,0,0,0,0,6417,0,1,23.851,1,1,0,0,1,1,0,0,0,0,None,None
119,9,83.0423,0,1,1,12807,1,0,19.0956,1,1,0,0,1,1,0,0,0,0,5829,0,1,21.2434,1,1,0,0,1,1,0,0,0,0,None,None
120,9,508.684,0,1,1,8471,0,0,51.7314,1,1,0,0,1,1,0,0,0,0,4761,0,1,37.6449,1,1,0,0,1,1,0,0,0,0,None,None
121,9,296.108,0,1,1,9167,0,0,39.3679,1,1,0,0,1,1,0,0,0,0,11806,0,1,34.563,1,1,0,0,1,1,0,0,0,0,None,None
122,9,534.07,0,1,1,10468,0,0,37.0465,1,1,0,0,1,1,0,0,0,0,13907,0,1,33.503,1,1,0,0,1,1,0,0,0,0,None,None
123,9,587.457,0,1,1,5299,0,0,53.3301,1,1,0,0,1,1,0,0,0,0,6295,0,1,48.8287,1,1,0,0,1,1,0,0,0,0,None,None
124,9,351.283,0,1,1,11259,0,0,87.4026,1,1,0,0,1,1,0,0,0,0,5508,0,1,79.0075,1,1,0,0,1,1,0,0,0,0,None,None
125,9,1305.32,1,1,1,12932,0,0,24.6545,1,0,1,0,1,1,0,0,0,0,4002,0,1,22.9148,1,0,1,0,1,1,0,0,0,0,None,None
126,9,622.403,1,1,1,4568,0,0,25.4205,1,0,1,0,1,1,0,0,0,0,5411,0,1,26.0455,1,0,1,0,1,1,0,0,0,0,None,None
127,9,1642.52,1,1,1,5292,0,0,27.6862,1,0,1,0,1,1,0,0,0,0,7561,0,1,22.5481,1,0,1,0,1,1,0,0,0,0,None,None
128,9,668.527,1,1,1,8445,0,0,26.1138,1,0,1,0,1,1,0,0,0,0,9302,0,1,25.7869,1,0,1,0,1,1,0,0,0,0,None,None
129,9,874.051,1,1,1,10692,0,0,29.6554,1,0,1,0,1,1,0,0,0,0,15038,0,1,24.8105,1,0,1,0,1,1,0,0,0,0,None,None
130,9,505.026,1,1,1,12624,0,0,20.5082,1,0,1,0,1,1,0,0,0,0,3445,0,1,20.6148,1,0,1,0,1,1,0,0,0,0,None,None
131,9,938.544,1,1,1,14224,0,0,28.9365,1,0,1,0,1,1,0,0,0,0,14514,0,1,21.8504,1,0,1,0,1,1,0,0,0,0,None,None
132,9,529.997,1,1,1,3460,0,0,14.1642,1,0,1,0,1,1,0,0,0,0,16116,1,1,19.6825,1,0,1,0,1,1,0,0,0,0,None,None
133,10,878.59,0,1,1,13280,1,0,17.7823,1,1,0,0,1,1,0,0,0,0,6261,1,1,16.8811,1,1,0,0,1,1,0,0,0,0,None,None
134,10,100.364,0,1,1,13313,0,0,25.3126,1,1,0,0,1,1,0,0,0,0,7099,0,1,25.5488,1,1,0,0,1,1,0,0,0,0,None,None
135,10,272.15,0,1,1,2225,0,0,26.5075,1,1,0,0,1,1,0,0,0,0,14636,0,1,24.0555,1,1,0,0,1,1,0,0,0,0,None,None
136,10,471.524,0,1,1,2762,0,0,39.4975,1,1,0,0,1,1,0,0,0,0,10486,0,1,26.9105,1,1,0,0,1,1,0,0,0,0,None,None
137,10,444.002,0,1,1,12547,0,0,30.0401,1,1,0,0,1,1,0,0,0,0,15669,0,1,25.1692,1,1,0,0,1,1,0,0,0,0,None,None
138,10,416.911,1,1,1,15230,0,0,47.5093,1,0,1,0,1,1,0,0,0,0,9740,0,1,39.255,1,0,1,0,1,1,0,0,0,0,None,None
139,10,242.883,1,1,1,9610,0,0,46.7269,1,0,1,0,1,1,0,0,0,0,440,0,1,27.4275,1,0,1,0,1,1,0,0,0,0,None,None
140,10,759.485,1,1,1,14308,0,0,44.5519,1,0,1,0,1,1,0,0,0,0,12984,0,1,30.3164,1,0,1,0,1,1,0,0,0,0,None,None
141,10,511.219,1,1,1,15223,0,0,39.5879,1,0,1,0,1,1,0,0,0,0,5716,0,1,24.8952,1,0,1,0,1,1,0,0,0,0,None,None
142,10,707.015,1,1,1,16459,0,0,31.1329,1,0,1,0,1,1,0,0,0,0,6119,0,1,20.332,1,0,1,0,1,1,0,0,0,0,None,None
143,10,1156.11,1,1,1,4574,0,0,23.8784,1,0,1,0,1,1,0,0,0,0,16769,0,1,21.967,1,0,1,0,1,1,0,0,0,0,None,None
144,10,524.71,1,1,1,6498,0,0,38.7069,1,0,1,0,1,1,0,0,0,0,8235,0,1,26.0138,1,0,1,0,1,1,0,0,0,0,None,None
145,10,826.888,1,1,1,11740,0,0,24.2621,1,0,1,0,1,1,0,0,0,0,17108,1,1,16.4963,1,0,1,0,1,1,0,0,0,0,None,None
146,10,749.074,1,1,1,13725,0,0,27.8449,1,0,1,0,1,1,0,0,0,0,7471,0,1,23.7405,1,0,1,0,1,1,0,0,0,0,None,None
147,10,413.695,1,1,1,3394,0,0,27.6025,1,0,1,0,1,1,0,0,0,0,8177,0,1,22.9476,1,0,1,0,1,1,0,0,0,0,None,None
148,11,389.009,0,1,1,15951,1,0,16.8866,1,1,0,0,1,1,0,0,0,0,7896,1,1,16.127,1,1,0,0,1,1,0,0,0,0,None,None
149,11,39.2689,0,1,1,15994,0,0,16.4948,1,1,0,0,1,1,0,0,0,0,1367,1,1,18.1584,1,1,0,0,1,1,0,0,0,0,None,None
150,11,343.44,0,1,1,4584,1,0,18.3257,1,1,0,0,1,1,0,0,0,0,5952,0,1,18.0402,1,1,0,0,1,1,0,0,0,0,None,None
151,11,183.863,0,1,1,9742,0,0,28.4081,1,1,0,0,1,1,0,0,0,0,17198,0,1,23.4767,1,1,0,0,1,1,0,0,0,0,None,None
152,11,857.819,0,1,1,9979,0,0,27.3489,1,1,0,0,1,1,0,0,0,0,9582,0,1,27.6314,1,1,0,0,1,1,0,0,0,0,None,None
153,11,223.663,0,1,1,12852,0,0,29.5984,1,1,0,0,1,1,0,0,0,0,6873,0,1,25.8786,1,1,0,0,1,1,0,0,0,0,None,None
154,11,262.678,0,1,1,5469,0,0,38.4534,1,1,0,0,1,1,0,0,0,0,16114,0,1,35.0642,1,1,0,0,1,1,0,0,0,0,None,None
155,11,650.958,1,1,1,11996,0,0,58.0719,1,0,1,0,1,1,0,0,0,0,15124,0,1,37.5284,1,0,1,0,1,1,0,0,0,0,None,None
156,11,792.39,1,1,1,12858,0,0,52.6147,1,0,1,0,1,1,0,0,0,0,13836,0,1,41.6263,1,0,1,0,1,1,0,0,0,0,None,None
157,11,1006.1,1,1,1,6777,1,0,19.6376,1,0,1,0,1,1,0,0,0,0,15514,0,1,22.3209,1,0,1,0,1,1,0,0,0,0,None,None
158,11,294.198,1,1,1,17252,0,0,32.4156,1,0,1,0,1,1,0,0,0,0,15984,0,1,24.4801,1,0,1,0,1,1,0,0,0,0,None,None
159,11,1326.37,1,1,1,415,0,0,26.2135,1,0,1,0,1,1,0,0,0,0,16162,1,1,17.093,1,0,1,0,1,1,0,0,0,0,None,None
160,11,843.54,1,1,1,6928,0,0,21.1475,1,0,1,0,1,1,0,0,0,0,8097,0,1,19.0899,1,0,1,0,1,1,0,0,0,0,None,None
161,12,538.206,0,1,1,4274,0,0,23.7263,1,1,0,0,1,1,0,0,0,0,12815,0,1,20.8971,1,1,0,0,1,1,0,0,0,0,None,None
162,12,301.487,0,1,1,13003,0,0,24.9559,1,1,0,0,1,1,0,0,0,0,16824,0,1,23.9751,1,1,0,0,1,1,0,0,0,0,None,None
