Rel_ID,Rel_start_time,Rel_scheduled_end_time,Rel_type (0 = transitory 1 = informal 2 = marital),Original_node_ID,Current_node_ID,A_ID,A_is_infected,A_gender,A_age,A_total_num_active_rels,A_num_active_transitory_rels,A_num_active_informal_rels,A_num_active_marital_rels,A_num_lifetime_rels,A_num_rels_last_6_mo,A_extra_relational_bitmask,A_is_circumcised,A_has_STI_coinfection,A_is_superspreader,B_ID,B_is_infected,B_gender,B_age,B_total_num_active_rels,B_num_active_transitory_rels,B_num_active_informal_rels,B_num_active_marital_rels,B_num_lifetime_rels,B_num_rels_last_6_mo,B_extra_relational_bitmask,B_is_circumcised,B_has_STI_coinfection,B_is_superspreader,A_IndividualProperties,B_IndividualProperties
17,6,957.781,0,1,1,5606,0,0,40.442,1,1,0,0,1,1,0,0,0,0,9996,0,1,56.8218,1,1,0,0,1,1,0,0,0,0,Accessibility-No,Accessibility-Yes
18,6,302.638,0,1,1,7952,0,0,80.8592,1,1,0,0,1,1,0,0,0,0,4233,0,1,49.4889,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
19,6,215.362,0,1,1,10627,0,0,46.6891,1,1,0,0,1,1,0,0,0,0,14112,0,1,63.5938,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No
20,6,221.783,0,1,1,10660,0,0,43.6052,1,1,0,0,1,1,0,0,0,0,15848,0,1,61.9723,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
21,6,140.48,0,1,1,14368,0,0,71.4551,1,1,0,0,1,1,0,0,0,0,9662,0,1,28.9169,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
22,6,203.526,0,1,1,16328,0,0,57.3557,1,1,0,0,1,1,0,0,0,0,1025,0,1,18.8968,1,1,0,0,1,1,0,0,0,0,Accessibility-No,Accessibility-Yes
23,6,182.477,0,1,1,209,0,0,47.0658,1,1,0,0,1,1,0,0,0,0,15912,0,1,53.7349,1,1,0,0,1,1,0,0,0,0,Accessibility-No,Accessibility-Yes
24,6,26.9943,0,1,1,485,0,0,29.9502,1,1,0,0,1,1,0,0,0,0,1457,0,1,62.4798,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
25,6,593.255,0,1,1,1426,0,0,20.3887,1,1,0,0,1,1,0,0,0,0,2703,0,1,60.795,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No
26,6,205.309,0,1,1,1615,0,0,63.6506,1,1,0,0,1,1,0,0,0,0,1919,1,1,22.9843,1,1,0,0,1,1,0,0,0,0,Accessibility-No,Accessibility-No
27,6,599.116,0,1,1,2261,0,0,52.4552,1,1,0,0,1,1,0,0,0,0,5963,0,1,20.732,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
28,6,9.01884,0,1,1,3325,1,0,19.8878,1,1,0,0,1,1,0,0,0,0,9738,0,1,70.9785,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
29,6,210.727,0,1,1,3444,0,0,32.3373,1,1,0,0,1,1,0,0,0,0,11078,0,1,52.1808,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No
30,6,579.08,0,1,1,4261,0,0,30.6807,1,1,0,0,1,1,0,0,0,0,12092,0,1,52.5123,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
31,6,120.019,0,1,1,5013,0,0,65.1016,1,1,0,0,1,1,0,0,0,0,7491,0,1,39.1542,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
32,6,146.106,0,1,1,6361,0,0,22.2151,1,1,0,0,1,1,0,0,0,0,13007,0,1,57.7079,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No
33,6,279.647,0,1,1,6572,0,0,58.6326,1,1,0,0,1,1,0,0,0,0,12716,0,1,48.3641,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
34,6,323.479,0,1,1,7772,0,0,32.177,1,1,0,0,1,1,0,0,0,0,196,0,1,63.2994,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No
35,6,72.4567,0,1,1,8443,0,0,65.0859,1,1,0,0,1,1,0,0,0,0,13181,1,1,19.4377,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
36,6,295.748,0,1,1,8815,0,0,58.8139,1,1,0,0,1,1,0,0,0,0,14541,0,1,18.5046,1,1,0,0,1,1,0,0,0,0,Accessibility-No,Accessibility-Yes
37,6,766.695,0,1,1,9201,0,0,19.9893,1,1,0,0,1,1,0,0,0,0,3977,0,1,58.1816,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No
38,6,226.266,0,1,1,10010,0,0,44.6512,1,1,0,0,1,1,0,0,0,0,5835,0,1,61.8123,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
39,6,554.226,0,1,1,10532,0,0,35.4103,1,1,0,0,1,1,0,0,0,0,12327,0,1,60.4575,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
40,6,268.082,0,1,1,10861,0,0,73.0222,1,1,0,0,1,1,0,0,0,0,461,0,1,39.3545,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
41,6,264.35,0,1,1,12883,0,0,21.4376,1,1,0,0,1,1,0,0,0,0,12250,0,1,50.8933,1,1,0,0,1,1,0,0,0,0,Accessibility-No,Accessibility-Yes
42,6,563.061,0,1,1,13599,0,0,63.9315,1,1,0,0,1,1,0,0,0,0,7755,0,1,19.5085,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No
43,6,761.325,0,1,1,13749,0,0,45.395,1,1,0,0,1,1,0,0,0,0,13047,0,1,76.9717,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
44,6,276.046,0,1,1,14536,1,0,33.9145,1,1,0,0,1,1,0,0,0,0,14137,0,1,66.645,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
45,6,246.932,0,1,1,17250,0,0,57.9847,1,1,0,0,1,1,0,0,0,0,8699,0,1,16.3362,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
46,6,38.3635,0,1,1,803,0,0,66.3473,1,1,0,0,1,1,0,0,0,0,8792,0,1,13.9076,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
47,6,9.16774,0,1,1,1175,0,0,25.9919,1,1,0,0,1,1,0,0,0,0,15056,0,1,53.4692,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No
48,6,151.174,0,1,1,2949,0,0,51.2492,1,1,0,0,1,1,0,0,0,0,8975,0,1,38.747,1,1,0,0,1,1,0,0,0,0,Accessibility-No,Accessibility-Yes
49,6,552.764,0,1,1,3582,0,0,43.4795,1,1,0,0,1,1,0,0,0,0,17177,0,1,54.6547,1,1,0,0,1,1,0,0,0,0,Accessibility-No,Accessibility-No
50,6,173.88,0,1,1,4369,0,0,33.8425,1,1,0,0,1,1,0,0,0,0,1655,0,1,72.4237,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
51,6,67.6543,0,1,1,6310,0,0,66.3796,1,1,0,0,1,1,0,0,0,0,10116,0,1,33.3218,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
52,6,29.5347,0,1,1,7418,0,0,36.5283,1,1,0,0,1,1,0,0,0,0,2935,0,1,74.6458,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
53,6,349.728,0,1,1,8710,0,0,16.7766,1,1,0,0,1,1,0,0,0,0,5418,0,1,59.3162,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
54,6,180.477,0,1,1,9518,1,0,22.7175,1,1,0,0,1,1,0,0,0,0,6370,0,1,58.0098,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
55,6,481.604,0,1,1,9926,1,0,28.5755,1,1,0,0,1,1,0,0,0,0,12786,0,1,78.3018,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No
56,6,97.5277,0,1,1,12811,0,0,69.3828,1,1,0,0,1,1,0,0,0,0,11287,1,1,17.8058,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
57,6,49.1473,0,1,1,12839,1,0,17.4123,1,1,0,0,1,1,0,0,0,0,454,0,1,63.9542,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
58,6,262.864,0,1,1,15833,0,0,55.5736,1,1,0,0,1,1,0,0,0,0,12785,0,1,45.935,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
59,6,59.7186,0,1,1,273,0,0,53.6077,1,1,0,0,1,1,0,0,0,0,15151,0,1,37.2182,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
60,6,781.212,0,1,1,644,0,0,51.982,1,1,0,0,1,1,0,0,0,0,5825,0,1,49.5764,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
61,6,309.421,0,1,1,3850,0,0,18.291,1,1,0,0,1,1,0,0,0,0,3271,0,1,64.3042,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
62,6,255.734,0,1,1,4156,0,0,66.2842,1,1,0,0,1,1,0,0,0,0,8670,0,1,21.7601,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No
63,6,647.916,0,1,1,6535,0,0,20.7012,1,1,0,0,1,1,0,0,0,0,8195,0,1,72.3553,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No
64,6,709.116,0,1,1,10710,0,0,56.0304,1,1,0,0,1,1,0,0,0,0,8900,0,1,42.6094,1,1,0,0,1,1,0,0,0,0,Accessibility-No,Accessibility-Yes
65,6,90.3332,0,1,1,11088,0,0,58.6035,1,1,0,0,1,1,0,0,0,0,10715,0,1,28.5406,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
66,6,352.257,0,1,1,12527,1,0,29.0091,1,1,0,0,1,1,0,0,0,0,10263,0,1,64.8375,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
67,6,378.68,0,1,1,13385,0,0,71.8928,1,1,0,0,1,1,0,0,0,0,11434,1,1,25.7283,1,1,0,0,1,1,0,0,0,0,Accessibility-No,Accessibility-Yes
68,6,341.75,0,1,1,15099,1,0,18.0701,1,1,0,0,1,1,0,0,0,0,15182,0,1,69.7792,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
69,6,289.129,0,1,1,16856,0,0,57.0732,1,1,0,0,1,1,0,0,0,0,14530,0,1,26.5132,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
70,6,550.928,0,1,1,648,0,0,69.8903,1,1,0,0,1,1,0,0,0,0,913,1,1,16.9825,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
71,6,507.268,0,1,1,1134,0,0,24.3298,1,1,0,0,1,1,0,0,0,0,15681,0,1,60.2743,1,1,0,0,1,1,0,0,0,0,Accessibility-No,Accessibility-Yes
72,6,43.9344,0,1,1,2174,0,0,69.8326,1,1,0,0,1,1,0,0,0,0,2050,0,1,33.8489,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
73,6,439.081,0,1,1,3993,0,0,53.9586,1,1,0,0,1,1,0,0,0,0,5742,0,1,42.0888,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
74,6,86.9105,0,1,1,5623,0,0,56.6141,1,1,0,0,1,1,0,0,0,0,7903,0,1,19.7819,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
75,6,143.851,0,1,1,6898,0,0,54.8057,1,1,0,0,1,1,0,0,0,0,10446,1,1,26.9833,1,1,0,0,1,1,0,0,0,0,Accessibility-No,Accessibility-Yes
76,6,517.913,0,1,1,7058,0,0,70.2986,1,1,0,0,1,1,0,0,0,0,16283,0,1,40.7247,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
77,6,398.577,0,1,1,13131,0,0,53.4836,1,1,0,0,1,1,0,0,0,0,16348,0,1,22.8262,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
78,6,435.644,0,1,1,13363,0,0,65.1278,1,1,0,0,1,1,0,0,0,0,17109,1,1,22.4845,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No
79,6,102.231,0,1,1,189,0,0,76.5031,1,1,0,0,1,1,0,0,0,0,242,0,1,34.2568,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
80,6,302.995,0,1,1,1181,0,0,56.1663,1,1,0,0,1,1,0,0,0,0,3746,0,1,23.2002,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No
81,6,1599.07,0,1,1,8585,0,0,76.0005,1,1,0,0,1,1,0,0,0,0,5620,0,1,43.4524,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
82,6,307.233,0,1,1,10790,0,0,68.5012,1,1,0,0,1,1,0,0,0,0,9787,0,1,18.4678,1,1,0,0,1,1,0,0,0,0,Accessibility-No,Accessibility-No
83,6,102.91,0,1,1,13281,0,0,51.0398,1,1,0,0,1,1,0,0,0,0,9883,0,1,20.6303,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
84,6,129.574,0,1,1,14625,0,0,64.9291,1,1,0,0,1,1,0,0,0,0,15557,0,1,20.8301,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
85,6,377.655,1,1,1,2806,0,0,79.2844,1,0,1,0,1,1,0,0,0,0,13642,0,1,36.7585,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No
86,6,838.402,1,1,1,7349,0,0,59.0142,1,0,1,0,1,1,0,0,0,0,1770,0,1,67.5944,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
87,6,948.717,1,1,1,8017,0,0,47.3362,1,0,1,0,1,1,0,0,0,0,6419,0,1,71.6942,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
88,6,357.022,1,1,1,9012,0,0,31.8219,1,0,1,0,1,1,0,0,0,0,11611,0,1,64.3324,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
89,6,767.92,1,1,1,11664,0,0,80.488,1,0,1,0,1,1,0,0,0,0,1571,0,1,36.6371,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
90,6,897.484,1,1,1,3164,0,0,27.989,1,0,1,0,1,1,0,0,0,0,16033,0,1,54.1818,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
91,6,827.373,1,1,1,5521,0,0,32.9142,1,0,1,0,1,1,0,0,0,0,16329,0,1,41.6153,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No
92,6,825.606,1,1,1,5534,0,0,25.2659,1,0,1,0,1,1,0,0,0,0,13092,0,1,60.4557,1,0,1,0,1,1,0,0,0,0,Accessibility-No,Accessibility-No
93,6,1024.3,1,1,1,5911,0,0,49.533,1,0,1,0,1,1,0,0,0,0,495,0,1,68.4644,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
94,6,608.7,1,1,1,9733,0,0,32.6891,1,0,1,0,1,1,0,0,0,0,15804,0,1,43.4451,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
95,6,519.699,1,1,1,10513,0,0,47.701,1,0,1,0,1,1,0,0,0,0,15985,0,1,77.0938,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
96,6,240.178,1,1,1,302,0,0,35.3899,1,0,1,0,1,1,0,0,0,0,13515,0,1,57.4468,1,0,1,0,1,1,0,0,0,0,Accessibility-No,Accessibility-Yes
97,6,309.049,1,1,1,621,0,0,57.7862,1,0,1,0,1,1,0,0,0,0,16510,0,1,74.5383,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
98,6,833.777,1,1,1,1865,0,0,21.9853,1,0,1,0,1,1,0,0,0,0,15317,0,1,40.0697,1,0,1,0,1,1,0,0,0,0,Accessibility-No,Accessibility-Yes
99,6,753.169,1,1,1,3230,0,0,40.4745,1,0,1,0,1,1,0,0,0,0,10577,0,1,75.9684,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No
100,6,658.067,1,1,1,4389,0,0,23.3678,1,0,1,0,1,1,0,0,0,0,11242,0,1,40.3212,1,0,1,0,1,1,0,0,0,0,Accessibility-No,Accessibility-Yes
101,6,376.475,1,1,1,6800,0,0,58.0853,1,0,1,0,1,1,0,0,0,0,12348,0,1,75.2706,1,0,1,0,1,1,0,0,0,0,Accessibility-No,Accessibility-Yes
102,6,1286.54,1,1,1,7659,0,0,34.0517,1,0,1,0,1,1,0,0,0,0,13258,0,1,49.7241,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
103,6,391.015,1,1,1,8274,0,0,42.7634,1,0,1,0,1,1,0,0,0,0,8729,0,1,73.8006,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
104,6,630.096,1,1,1,16620,0,0,66.6757,1,0,1,0,1,1,0,0,0,0,5072,0,1,25.3585,1,0,1,0,1,1,0,0,0,0,Accessibility-No,Accessibility-No
105,6,1082.42,1,1,1,8505,0,0,49.2513,1,0,1,0,1,1,0,0,0,0,127,0,1,77.6268,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
106,6,80.1194,1,1,1,11406,0,0,60.9649,1,0,1,0,1,1,0,0,0,0,4909,0,1,78.4294,1,0,1,0,1,1,0,0,0,0,Accessibility-No,Accessibility-Yes
107,6,957.342,1,1,1,14306,0,0,65.5665,1,0,1,0,1,1,0,0,0,0,11949,1,1,22.9559,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
108,6,664.881,1,1,1,15608,0,0,42.7209,1,0,1,0,1,1,0,0,0,0,5484,0,1,67.7587,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
109,6,979.97,1,1,1,15686,0,0,62.0445,1,0,1,0,1,1,0,0,0,0,9251,0,1,74.9384,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
110,6,322.338,1,1,1,792,0,0,60.1121,1,0,1,0,1,1,0,0,0,0,14643,0,1,68.0976,1,0,1,0,1,1,0,0,0,0,Accessibility-No,Accessibility-Yes
111,6,737.484,1,1,1,2014,0,0,83.1683,1,0,1,0,1,1,0,0,0,0,14632,1,1,24.138,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
112,6,221.407,1,1,1,4920,0,0,66.4315,1,0,1,0,1,1,0,0,0,0,14734,0,1,35.1457,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
113,6,769.488,1,1,1,8415,0,0,44.5818,1,0,1,0,1,1,0,0,0,0,16658,0,1,76.9268,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
114,6,1292.94,1,1,1,15000,0,0,53.952,1,0,1,0,1,1,0,0,0,0,10367,0,1,70.1501,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
115,6,774.539,1,1,1,2382,0,0,40.3869,1,0,1,0,1,1,0,0,0,0,13428,0,1,79.0073,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
116,6,923.937,1,1,1,2833,0,0,69.3158,1,0,1,0,1,1,0,0,0,0,14580,1,1,23.7477,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No
117,6,401.084,1,1,1,10053,0,0,59.7987,1,0,1,0,1,1,0,0,0,0,3752,0,1,79.833,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
118,6,497.736,1,1,1,11539,0,0,67.7306,1,0,1,0,1,1,0,0,0,0,2576,0,1,25.5358,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
119,6,1007.58,1,1,1,17169,0,0,66.9124,1,0,1,0,1,1,0,0,0,0,2004,1,1,29.7955,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
120,13,608.893,0,1,1,3874,0,0,39.7871,1,1,0,0,1,1,0,0,0,0,5411,0,1,74.9921,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
121,13,389.649,0,1,1,6937,0,0,26.228,1,1,0,0,1,1,0,0,0,0,5748,0,1,68.89,1,1,0,0,1,1,0,0,0,0,Accessibility-No,Accessibility-Yes
122,13,66.3274,0,1,1,10642,0,0,49.3514,1,1,0,0,1,1,0,0,0,0,9615,0,1,68.3312,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
123,13,255.214,0,1,1,14906,0,0,17.673,1,1,0,0,1,1,0,0,0,0,10568,0,1,78.2008,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
124,13,498.979,0,1,1,16907,1,0,22.9644,1,1,0,0,1,1,0,0,0,0,16843,0,1,58.8371,1,1,0,0,1,1,0,0,0,0,Accessibility-No,Accessibility-Yes
125,13,1081.61,0,1,1,17290,0,0,33.785,1,1,0,0,1,1,0,0,0,0,1929,0,1,66.6636,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No
126,13,405.1,0,1,1,240,0,0,31.6357,1,1,0,0,1,1,0,0,0,0,3317,0,1,57.8933,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No
127,13,304.669,0,1,1,545,0,0,41.4163,1,1,0,0,1,1,0,0,0,0,5755,0,1,64.7625,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
128,13,144.01,0,1,1,12226,0,0,29.8793,1,1,0,0,1,1,0,0,0,0,6341,0,1,65.2478,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
129,13,181.231,0,1,1,1510,0,0,20.773,1,1,0,0,1,1,0,0,0,0,7691,0,1,57.8911,1,1,0,0,1,1,0,0,0,0,Accessibility-No,Accessibility-Yes
130,13,217.996,0,1,1,4791,0,0,66.9977,1,1,0,0,1,1,0,0,0,0,16480,0,1,22.6001,1,1,0,0,1,1,0,0,0,0,Accessibility-No,Accessibility-Yes
131,13,1192.45,0,1,1,8034,0,0,64.8464,1,1,0,0,1,1,0,0,0,0,2070,0,1,45.691,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
132,13,104.396,0,1,1,9037,0,0,85.8189,1,1,0,0,1,1,0,0,0,0,6649,0,1,16.8139,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
133,13,152.72,0,1,1,9943,0,0,59.1138,1,1,0,0,1,1,0,0,0,0,7398,0,1,21.6456,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
134,13,774.984,0,1,1,10580,0,0,52.7607,1,1,0,0,1,1,0,0,0,0,9928,0,1,25.7018,1,1,0,0,1,1,0,0,0,0,Accessibility-No,Accessibility-Yes
135,13,154.433,0,1,1,11454,1,0,26.6561,1,1,0,0,1,1,0,0,0,0,11843,0,1,53.3767,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No
136,13,52.1579,0,1,1,13084,0,0,20.0687,1,1,0,0,1,1,0,0,0,0,12917,0,1,75.9379,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes
