Year, NodeId, Gender, HasHIV, Age, Population, Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever HIVPos, Tested Ever HIVNeg, Tested Positive, Tested Negative, Is Vaccinated,Vaccinated
1962,1,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,84,1,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,85,1,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,86,4,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,0,87,3,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,88,2,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,89,1,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,90,2,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,91,3,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,0,6,6,6,0,8,6,0,0,0,0,0,0,0
1962,1,0,1,1,57,57,0,0,19,17,0,0,0,0,0,0,0
1962,1,0,1,2,38,38,0,0,11,11,0,0,0,0,0,0,0
1962,1,0,1,3,51,51,0,0,4,4,0,0,0,0,0,0,0
1962,1,0,1,4,26,26,0,0,6,6,0,0,0,0,0,0,0
1962,1,0,1,5,39,39,0,0,13,13,0,0,0,0,0,0,0
1962,1,0,1,6,42,42,0,0,14,14,0,0,0,0,0,0,0
1962,1,0,1,7,37,37,0,0,8,8,0,0,0,0,0,0,0
1962,1,0,1,8,32,32,0,0,9,9,0,0,0,0,0,0,0
1962,1,0,1,9,37,37,0,0,8,8,0,0,0,0,0,0,0
1962,1,0,1,10,34,34,0,0,5,5,0,0,0,0,0,0,0
1962,1,0,1,11,26,26,0,0,5,5,0,0,0,0,0,0,0
1962,1,0,1,12,24,24,0,0,10,10,0,0,0,0,0,0,0
1962,1,0,1,13,23,23,0,0,7,7,0,0,0,0,0,0,0
1962,1,0,1,14,17,17,0,0,4,4,0,0,0,0,0,0,0
1962,1,0,1,15,37,37,0,0,9,9,0,0,0,0,0,0,0
1962,1,0,1,16,59,59,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,17,47,47,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,18,43,43,1,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,19,50,50,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,20,42,42,1,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,21,38,38,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,22,35,35,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,23,37,37,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,24,37,37,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,25,37,37,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,26,36,36,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,27,36,36,3,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,28,33,33,0,0,2,2,0,0,0,0,0,0,0
1962,1,0,1,29,25,25,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,30,38,38,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,31,24,24,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,32,23,23,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,33,22,22,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,34,25,25,0,0,1,1,0,0,0,0,0,0,0
1962,1,0,1,35,26,26,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,36,25,25,1,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,37,24,24,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,38,20,20,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,39,22,22,0,0,1,1,0,0,0,0,0,0,0
1962,1,0,1,40,14,14,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,41,17,17,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,42,20,20,0,0,1,1,0,0,0,0,0,0,0
1962,1,0,1,43,16,16,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,44,21,21,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,45,20,20,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,1,46,17,17,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,47,18,18,0,0,1,1,0,0,0,0,0,0,0
1962,1,0,1,48,25,25,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,49,16,16,0,0,2,2,0,0,0,0,0,0,0
1962,1,0,1,50,21,21,0,0,2,2,0,0,0,0,0,0,0
1962,1,0,1,51,16,16,0,0,1,1,0,0,0,0,0,0,0
1962,1,0,1,52,17,17,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,53,12,12,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,54,19,19,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,55,14,14,0,0,1,1,0,0,0,0,0,0,0
1962,1,0,1,56,10,10,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,57,9,9,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,58,9,9,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,59,7,7,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,60,5,5,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,61,12,12,0,0,2,1,0,0,0,0,0,0,0
1962,1,0,1,62,4,4,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,63,6,6,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,1,64,6,6,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,65,8,8,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,1,66,7,7,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,67,3,3,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,68,5,5,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,69,7,7,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,70,10,10,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,71,7,7,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,72,7,7,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,1,73,1,1,0,0,1,1,0,0,0,0,0,0,0
1962,1,0,1,74,3,3,0,0,1,1,0,0,0,0,0,0,0
1962,1,0,1,75,3,3,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,76,5,5,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,77,3,3,0,0,1,1,0,0,0,0,0,0,0
1962,1,0,1,78,2,2,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,79,4,4,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,80,3,3,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,81,3,3,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,82,3,3,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,83,1,1,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,84,0,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,1,85,1,1,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,88,1,1,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,0,318,0,0,0,13,0,0,0,0,0,0,0,0
1962,1,1,0,1,343,0,0,0,3,0,0,0,0,0,0,0,0
1962,1,1,0,2,274,0,0,0,2,0,0,0,0,0,0,0,0
1962,1,1,0,3,271,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,4,277,0,0,0,2,0,0,0,0,0,0,0,0
1962,1,1,0,5,290,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,6,294,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,7,269,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,8,218,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,9,246,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,10,270,0,0,0,1,0,0,0,0,0,0,6,0
1962,1,1,0,11,237,0,0,0,0,0,0,0,0,0,0,49,0
1962,1,1,0,12,182,0,0,0,1,0,0,0,0,0,0,28,0
1962,1,1,0,13,187,0,0,0,1,0,0,0,0,0,0,41,0
1962,1,1,0,14,194,0,0,0,0,0,0,0,0,0,0,33,0
1962,1,1,0,15,184,0,0,0,0,0,0,0,0,0,0,43,0
1962,1,1,0,16,161,0,0,0,1,0,0,0,0,0,0,38,0
1962,1,1,0,17,123,0,0,0,0,0,0,0,0,0,0,21,0
1962,1,1,0,18,115,0,0,0,0,0,0,0,0,0,0,23,0
1962,1,1,0,19,126,0,0,0,0,0,0,0,0,0,0,23,0
1962,1,1,0,20,128,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,21,141,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,22,126,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,23,128,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,24,112,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,25,129,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,26,122,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,27,106,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,28,125,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,29,124,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,30,112,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,31,135,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,32,113,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,1,0,33,97,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,1,0,34,127,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,35,104,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,1,0,36,107,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,1,0,37,89,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,38,72,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,39,113,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,40,76,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,41,103,0,0,0,0,0,0,0,0,0,0,29,0
1962,1,1,0,42,101,0,0,0,3,0,0,0,0,0,0,20,0
1962,1,1,0,43,82,0,0,0,1,0,0,0,0,0,0,14,0
1962,1,1,0,44,92,0,0,0,1,0,0,0,0,0,0,24,0
1962,1,1,0,45,91,0,0,0,1,0,0,0,0,0,0,20,0
1962,1,1,0,46,83,0,0,0,1,0,0,0,0,0,0,13,0
1962,1,1,0,47,81,0,0,0,0,0,0,0,0,0,0,17,0
1962,1,1,0,48,79,0,0,0,0,0,0,0,0,0,0,15,0
1962,1,1,0,49,71,0,0,0,1,0,0,0,0,0,0,4,0
1962,1,1,0,50,75,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,1,0,51,82,0,0,0,2,0,0,0,0,0,0,0,0
1962,1,1,0,52,66,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,53,58,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,54,61,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,55,74,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,56,64,0,0,0,2,0,0,0,0,0,0,0,0
1962,1,1,0,57,59,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,1,0,58,43,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,59,42,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,1,0,60,33,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,61,52,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,62,43,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,63,29,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,64,36,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,65,35,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,1,0,66,38,0,0,0,3,0,0,0,0,0,0,0,0
1962,1,1,0,67,20,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,1,0,68,22,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,69,20,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,1,0,70,29,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,71,25,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,72,20,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,73,23,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,74,16,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,75,17,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,1,0,76,18,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,1,0,77,9,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,1,0,78,7,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,79,8,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,80,9,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,1,0,81,9,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,83,3,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,1,0,84,3,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,85,2,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,86,1,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,1,0,87,1,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,88,6,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,89,3,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,1,0,90,1,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,91,2,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,0,7,7,7,0,3,3,0,0,0,0,0,0,0
1962,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,13,1,1,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,14,1,1,0,0,3,3,0,0,0,0,0,0,0
1962,1,1,1,15,12,12,2,0,1,1,0,0,0,0,0,0,0
1962,1,1,1,16,31,31,8,0,0,0,0,0,0,0,0,2,0
1962,1,1,1,17,33,33,1,0,1,1,0,0,0,0,0,1,0
1962,1,1,1,18,43,43,1,0,0,0,0,0,0,0,0,2,0
1962,1,1,1,19,52,52,7,0,0,0,0,0,0,0,0,4,0
1962,1,1,1,20,35,35,3,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,21,29,29,2,0,1,1,0,0,0,0,0,0,0
1962,1,1,1,22,33,33,2,0,1,0,0,0,0,0,0,0,0
1962,1,1,1,23,29,29,1,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,24,29,29,1,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,25,21,21,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,26,18,18,1,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,27,13,13,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,28,14,14,2,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,29,6,6,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,30,6,6,1,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,31,11,11,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,32,7,7,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,33,11,11,3,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,34,3,3,2,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,35,3,3,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,36,5,5,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,37,1,1,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,38,2,2,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,39,1,1,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,40,3,3,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,41,0,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,1,1,42,4,4,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,43,4,4,0,0,0,0,0,0,0,0,0,1,0
1962,1,1,1,44,2,2,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,47,3,3,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,48,4,4,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,51,2,2,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,52,3,3,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,53,1,1,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,55,1,1,1,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,56,1,1,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,57,1,1,1,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,59,1,1,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,62,1,1,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,63,1,1,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,0,354,0,0,0,23,0,0,0,0,0,0,0,0
1962.5,1,0,0,1,311,0,0,0,1,0,0,0,0,0,0,0,0
1962.5,1,0,0,2,200,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,3,184,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,4,240,0,0,0,3,0,0,0,0,0,0,0,0
1962.5,1,0,0,5,206,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,6,201,0,0,0,1,0,0,0,0,0,0,0,0
1962.5,1,0,0,7,205,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,8,170,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,9,175,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,10,176,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,11,155,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,12,156,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,13,102,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,14,143,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,15,149,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,16,142,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,17,130,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,18,133,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,19,108,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,20,109,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,21,137,0,0,0,1,0,0,0,0,0,0,0,0
1962.5,1,0,0,22,106,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,23,120,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,24,111,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,25,91,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,26,98,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,27,93,0,0,0,1,0,0,0,0,0,0,0,0
1962.5,1,0,0,28,93,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,29,91,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,30,83,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,31,90,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,32,77,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,33,78,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,34,77,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,35,76,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,36,82,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,37,74,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,38,61,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,39,71,0,0,0,1,0,0,0,0,0,0,0,0
1962.5,1,0,0,40,57,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,41,77,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,42,80,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,43,50,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,44,68,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,45,68,0,0,0,1,0,0,0,0,0,0,0,0
1962.5,1,0,0,46,61,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,47,58,0,0,0,1,0,0,0,0,0,0,0,0
1962.5,1,0,0,48,41,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,49,53,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,51,46,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,52,41,0,0,0,0,0,0,0,0,0,0,0,0
1962.5,1,0,0,53,42,0,0,0,1,0,0,0,0,0,0,0,0
1962.5,1,0,0,54,39,0,0,0,1,0,0,0,0,0,0,0,0
