91,66
0,1
1985,1
0.05777096,0.05678424,0.055821296,0.054948959,0.051310575,0.053485888,0.052657222,0.050978799,0.048750325,0.048485415,0.047619642,0.046729313,0.045856129,0.044921883,0.044171449,0.043408638,0.042632818,0.04158437,0.040563275,0.039568819,0.038600308,0.037657065,0.03673843,0.035843762,0.034972435,0.03412384,0.033297385,0.03249249,0.031708596,0.030945152,0.030201626,0.029477498,0.028772262,0.028085425,0.027416507,0.02676504,0.02613057,0.025512653,0.024910856,0.02432476,0.023753955,0.023198042,0.022656632,0.022129347,0.021615819,0.021115688,0.020628605,0.020154229,0.01969223,0.019242284,0.018804077,0.018377302,0.017961662,0.017556865,0.017162629,0.016778678,0.016404745,0.016040567,0.01568589,0.015340466,0.015004054,0.014676419,0.014357332,0.014046569,0.013743914,0.013449155
0.016228616,0.015873811,0.015461846,0.015110348,0.013986748,0.014450151,0.014077366,0.013513814,0.012789788,0.012590819,0.012279015,0.011950584,0.011659521,0.011282209,0.010946149,0.0106072,0.010265117,0.009976941,0.009697986,0.009427957,0.009166569,0.008913545,0.008668617,0.008431527,0.008202023,0.007979863,0.007764812,0.007556642,0.007355133,0.007160072,0.006971253,0.006788476,0.006611548,0.00644028,0.006274494,0.006114012,0.005958665,0.005808289,0.005662725,0.005521819,0.005385422,0.005253389,0.005125581,0.005001862,0.004882103,0.004766176,0.004653958,0.004545331,0.004440179,0.004338393,0.004239863,0.004144487,0.004052162,0.003962791,0.003876281,0.003792538,0.003711475,0.003633006,0.003557048,0.003483521,0.003412346,0.003343448,0.003276756,0.003212197,0.003149704,0.003089211
0.004925051,0.004810407,0.00470696,0.004597052,0.004265744,0.00440952,0.004291972,0.004114195,0.003898203,0.003830663,0.00373075,0.003642529,0.003554283,0.003471573,0.003348901,0.003250651,0.003151693,0.003053075,0.002957614,0.002865207,0.002775758,0.002689171,0.002605354,0.00252422,0.002445683,0.002369658,0.002296067,0.00222483,0.002155874,0.002089124,0.002024509,0.001961963,0.001901418,0.001842811,0.001786079,0.001731163,0.001678004,0.001626546,0.001576735,0.001528518,0.001481844,0.001436663,0.001392928,0.001350593,0.001309613,0.001269944,0.001231544,0.001194374,0.001158393,0.001123563,0.001089848,0.001057211,0.00102562,0.000995039,0.000965436,0.000936782,0.000909044,0.000882193,0.000856202,0.000831043,0.000806689,0.000783114,0.000760293,0.000738203,0.00071682,0.000696121
0.001958753,0.001904457,0.001858209,0.001820173,0.001688055,0.00174526,0.001700079,0.001627909,0.001540038,0.001514117,0.001471251,0.001433314,0.001400248,0.001366399,0.00133442,0.001289677,0.001256603,0.001218352,0.001181323,0.001145478,0.001110779,0.001077189,0.001044673,0.001013196,0.000982726,0.000953229,0.000924676,0.000897035,0.000870277,0.000844376,0.000819302,0.000795029,0.000771533,0.000748788,0.000726769,0.000705455,0.000684822,0.000664848,0.000645513,0.000626796,0.000608678,0.000591138,0.000574159,0.000557723,0.000541813,0.000526411,0.000511501,0.000497068,0.000483097,0.000469572,0.000456479,0.000443805,0.000431536,0.000419659,0.000408162,0.000397032,0.000386258,0.000375829,0.000365733,0.00035596,0.000346499,0.00033734,0.000328475,0.000319892,0.000311584,0.000303542
0.001062453,0.001030584,0.000999247,0.000974239,0.000905021,0.000931622,0.000907027,0.000868422,0.000819969,0.00080412,0.000781539,0.000759124,0.000739423,0.000721158,0.00070299,0.000684986,0.000661691,0.000642083,0.000623104,0.000604733,0.000586951,0.000569739,0.000553079,0.000536953,0.000521344,0.000506235,0.00049161,0.000477454,0.000463752,0.00045049,0.000437652,0.000425226,0.000413198,0.000401556,0.000390287,0.000379379,0.00036882,0.000358601,0.000348709,0.000339133,0.000329865,0.000320894,0.000312211,0.000303806,0.00029567,0.000287795,0.000280172,0.000272794,0.000265653,0.00025874,0.000252049,0.000245572,0.000239303,0.000233235,0.000227361,0.000221676,0.000216173,0.000210846,0.00020569,0.0002007,0.000195869,0.000191193,0.000186667,0.000182286,0.000178046,0.000173941
0.000918647,0.000893964,0.000867986,0.0008461,0.000787092,0.000814197,0.00079441,0.000763693,0.000723807,0.000710903,0.000692195,0.000674723,0.000657759,0.000642419,0.000628185,0.00061391,0.000599802,0.000582176,0.000565105,0.000548571,0.000532558,0.000517049,0.000502029,0.000487481,0.000473392,0.000459746,0.00044653,0.00043373,0.000421332,0.000409326,0.000397697,0.000386434,0.000375526,0.000364962,0.00035473,0.00034482,0.000335223,0.000325927,0.000316924,0.000308205,0.00029976,0.000291581,0.00028366,0.000275988,0.000268558,0.000261361,0.000254391,0.000247641,0.000241103,0.000234771,0.000228638,0.000222699,0.000216946,0.000211375,0.000205979,0.000200753,0.000195691,0.000190789,0.000186041,0.000181443,0.00017699,0.000172676,0.000168499,0.000164453,0.000160534,0.000156739
0.000875145,0.000856064,0.000833979,0.000814169,0.000758034,0.000784965,0.000770201,0.000742517,0.000707068,0.000697065,0.000679628,0.000663938,0.000649786,0.000635638,0.000622846,0.000609754,0.000596756,0.000579434,0.000562642,0.000546364,0.000530582,0.000515284,0.000500452,0.000486074,0.000472135,0.000458623,0.000445523,0.000432824,0.000420513,0.000408578,0.000397008,0.000385791,0.000374917,0.000364376,0.000354156,0.000344249,0.000334645,0.000325335,0.000316309,0.000307558,0.000299076,0.000290852,0.00028288,0.000275151,0.000267659,0.000260395,0.000253354,0.000246528,0.00023991,0.000233495,0.000227276,0.000221246,0.000215401,0.000209735,0.000204242,0.000198917,0.000193754,0.00018875,0.000183898,0.000179194,0.000174635,0.000170214,0.000165929,0.000161775,0.000157747,0.000153843
0.00074336,0.00073187,0.000717141,0.000702886,0.00065649,0.000679183,0.000667216,0.00064669,0.0006177,0.000611422,0.000598588,0.000585558,0.000574282,0.000563674,0.000553107,0.000542902,0.000532561,0.000516869,0.000501658,0.000486912,0.000472618,0.000458761,0.000445329,0.000432307,0.000419685,0.000407449,0.000395587,0.000384089,0.000372942,0.000362137,0.000351663,0.000341509,0.000331666,0.000322125,0.000312875,0.000303909,0.000295217,0.000286792,0.000278624,0.000270706,0.000263031,0.000255591,0.000248378,0.000241387,0.000234609,0.000228039,0.00022167,0.000215496,0.000209511,0.000203709,0.000198085,0.000192633,0.000187348,0.000182225,0.000177258,0.000172444,0.000167777,0.000163253,0.000158867,0.000154616,0.000150495,0.0001465,0.000142627,0.000138873,0.000135233,0.000131706
0.00064378,0.000636929,0.000628051,0.00061893,0.000580802,0.000601506,0.000591379,0.000574436,0.000551775,0.000547533,0.000538334,0.000528759,0.00051938,0.000510868,0.000502977,0.000494978,0.000487149,0.0004733,0.000459862,0.000446823,0.00043417,0.000421892,0.000409978,0.000398417,0.000387199,0.000376313,0.00036575,0.000355501,0.000345555,0.000335904,0.000326539,0.000317452,0.000308634,0.000300077,0.000291775,0.000283718,0.0002759,0.000268314,0.000260953,0.00025381,0.000246879,0.000240153,0.000233626,0.000227293,0.000221148,0.000215185,0.000209399,0.000203784,0.000198336,0.000193049,0.000187919,0.000182941,0.000178111,0.000173424,0.000168876,0.000164462,0.00016018,0.000156024,0.000151992,0.000148079,0.000144282,0.000140598,0.000137023,0.000133554,0.000130187,0.000126921
0.000478788,0.000475191,0.000471195,0.00046748,0.000441417,0.000458868,0.000452264,0.000439861,0.000423547,0.000422345,0.000416261,0.000410553,0.000404754,0.000398914,0.000393606,0.000388182,0.000382784,0.00037199,0.000361518,0.000351357,0.000341499,0.000331934,0.000322653,0.000313648,0.000304912,0.000296435,0.000288211,0.000280231,0.000272489,0.000264977,0.000257688,0.000250616,0.000243755,0.000237098,0.000230639,0.000224372,0.000218292,0.000212392,0.000206668,0.000201114,0.000195726,0.000190498,0.000185425,0.000180503,0.000175728,0.000171095,0.000166599,0.000162238,0.000158006,0.0001539,0.000149916,0.000146051,0.000142301,0.000138662,0.000135132,0.000131706,0.000128383,0.000125158,0.00012203,0.000118994,0.000116049,0.000113191,0.000110418,0.000107728,0.000105118,0.000102586
